type,blockNumber,delegator,id,indexer,logIndex,shares,tokens
stakeDelegates,12850500,0xb01c309d44d03b0e78114a846d4f55ff8fccc786,0x06d12c0f30ac1a7db7d1371a026edf70d1122fa9dce1499f270f5d1fb74d66d4-24,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,24,927228342233749836,995000000000000000
stakeDelegates,12851818,0xb16a4cc8a24ce7dfd6e517097717aff6fb10c0e7,0x1bcfe7fdce0909ed59a01d2ba3f880a6a1b54097b9b5db98dfcc0a006b6418a3-254,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,254,923925762012536466298649,1492500000000000000000000
stakeDelegates,12851868,0xb16a4cc8a24ce7dfd6e517097717aff6fb10c0e7,0x0c92a92929c1016ad338aee009d3d223637a077917ef6b0ec8fbe19458457f03-195,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,195,2901827666630217071108668,2985000000000000000000000
stakeDelegates,12851868,0xb16a4cc8a24ce7dfd6e517097717aff6fb10c0e7,0x0c92a92929c1016ad338aee009d3d223637a077917ef6b0ec8fbe19458457f03-195,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,195,2901827666630217071108668,2985000000000000000000000
stakeDelegates,12852337,0x65b27ba7362ce3f241dafdfc03ef24d080e41413,0x0599d9ba8872ead3ea0da0213818f1d1204ba5b9b32bcf9957a287da4afe6b62-294,0xbe9d7c691792937ca7e2535652886ff390cc5b86,294,4064581170067618314819,8000000094500000000000
stakeDelegates,12852337,0x65b27ba7362ce3f241dafdfc03ef24d080e41413,0x0599d9ba8872ead3ea0da0213818f1d1204ba5b9b32bcf9957a287da4afe6b62-294,0xbe9d7c691792937ca7e2535652886ff390cc5b86,294,4064581170067618314819,8000000094500000000000
stakeDelegates,12852385,0x599aa2feaeec1c4caa33da6b7fbd0e6578953c96,0x0f4b497ea182b57ce3282517fdf4cb38bddeca84eff535014a0c09cc6a75208d-162,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,162,65031875141042087466017,71038046738157793938559
stakeDelegates,12853251,0x68a0c4dd82530f745e6c781639f05746eb43ac3a,0x0717ba4af4f85f10603c70fcbd86b276d303f997f1dd495547da2ede83803af9-262,0x5a8904be09625965d9aec4bffd30d853438a053e,262,576311832359296019580,620953272486550000000
stakeDelegates,12853251,0x68a0c4dd82530f745e6c781639f05746eb43ac3a,0x0717ba4af4f85f10603c70fcbd86b276d303f997f1dd495547da2ede83803af9-262,0x5a8904be09625965d9aec4bffd30d853438a053e,262,576311832359296019580,620953272486550000000
stakeDelegates,12853648,0xdf2503116a1dc9af476e1efd099b432b35331d25,0x179014c4007e2eec7c070605563e66ed3baf5718542dd9f5463fbc82967caf8f-65,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,65,91087408419099917931,99500000000000000000
stakeDelegates,12854135,0xd0b9966e424ef89ae7f4cf4ba392fd3ca046d291,0x1a3e373591ab932bc86f9e3d0317a322a8fb14ecae488cacd39c361da4a3f71a-57,0x5a8904be09625965d9aec4bffd30d853438a053e,57,2306979235099894405116,2485679150000000000000
stakeDelegates,12855108,0x1ed66c33a46d57172e675a5b0e2207a1cc0db018,0x10284ab97cbccfabf1c50b93170feb19f24fe23891518e23ee4166d93692a817-227,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,227,318805929466849712761,348250000000000000000
stakeDelegates,12855246,0x4b8f8d4a5d3d123564092f04140c16699f93a60e,0x056a7661b91f0edb1ef8f2bb271bdc6fca5e1f528d099c96c164cf0893414bf5-178,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,178,204620233533605150533,222422300000000000000
stakeDelegates,12855246,0x4b8f8d4a5d3d123564092f04140c16699f93a60e,0x056a7661b91f0edb1ef8f2bb271bdc6fca5e1f528d099c96c164cf0893414bf5-178,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,178,204620233533605150533,222422300000000000000
stakeDelegates,12857833,0x327f7928f967e6d6496b0bbe4ccc431b0bcd90c2,0x07007093a17da524e0e0e2fe4a6a3e6389fac26d1b1ca528585d9bf68bf4ecf4-226,0x5a8904be09625965d9aec4bffd30d853438a053e,226,228155123138141411319,245934150000000000000
stakeDelegates,12857833,0x327f7928f967e6d6496b0bbe4ccc431b0bcd90c2,0x07007093a17da524e0e0e2fe4a6a3e6389fac26d1b1ca528585d9bf68bf4ecf4-226,0x5a8904be09625965d9aec4bffd30d853438a053e,226,228155123138141411319,245934150000000000000
stakeDelegates,12857906,0xb43500e9ec92c8a14fc2223754330b08e0f2b65d,0x020d3ecee2a6047f7085c80905809bcef443b88b6376d55dc9b7a648a03fdae2-139,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,139,629898162243474845177,681575000000000000000
stakeDelegates,12857906,0xb43500e9ec92c8a14fc2223754330b08e0f2b65d,0x020d3ecee2a6047f7085c80905809bcef443b88b6376d55dc9b7a648a03fdae2-139,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,139,629898162243474845177,681575000000000000000
stakeDelegates,12862394,0xb5c46131b4d8d13e4c0e476b9a2ea5b43945891e,0x1d5a10687ce2352afa617d8cb21a0e384e13a537991c66fa2d8ca3d0d9d71eda-143,0x5a8904be09625965d9aec4bffd30d853438a053e,143,610751151171635029808,658344051037000000000
stakeDelegates,12862544,0xb384087b00f36f340ab9af0b5f311b629e3035ea,0x0a438c35ef15a54687045dc8438c9a5edeeb6c8110b1ea2c4a5d384974f7c8d8-117,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,117,1368123924473320669703,1490273304116550000000
stakeDelegates,12862544,0xb384087b00f36f340ab9af0b5f311b629e3035ea,0x0a438c35ef15a54687045dc8438c9a5edeeb6c8110b1ea2c4a5d384974f7c8d8-117,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,117,1368123924473320669703,1490273304116550000000
stakeDelegates,12862544,0xb384087b00f36f340ab9af0b5f311b629e3035ea,0x0a438c35ef15a54687045dc8438c9a5edeeb6c8110b1ea2c4a5d384974f7c8d8-117,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,117,1368123924473320669703,1490273304116550000000
stakeDelegates,12863301,0x1d47677297b2dd9fba122cd7bb90c1d8960d4ad1,0x3da417b9fe880d117cb81d624b88982c00db58881617fdf86554b6c5200a762f-91,0x5a8904be09625965d9aec4bffd30d853438a053e,91,46153477842459555404903,49750000000000000000000
stakeDelegates,12863324,0x1d47677297b2dd9fba122cd7bb90c1d8960d4ad1,0x25d2f19dbe1971c66b8485049d7ab7fbfd0c78771a793acc617e87d6029ebf0f-321,0x6125ea331851367716bee301ecde7f38a7e429e7,321,47745788950470010560190,49750000000000000000000
stakeDelegates,12863653,0x6a8f49620be70754ffb8708cefb42c64f2fb7994,0x3f9fd67376492f1a09fe13c6d2c90b4b6c11f8bec9bb414609c00c872e529d9a-262,0x85fe868adf7f5950b052469075556fb207e5372d,262,371638040795442015505,384992017405985105051
stakeDelegates,12864381,0x31ce47642ee919f6ec4c7fc3a7998bd6c0631b78,0x44ac8f0bdb88acc4fa5dbc5e4f2bf7f3acb09d30745259173bbdd332566ab56e-48,0xbe9d7c691792937ca7e2535652886ff390cc5b86,48,81983949013886757713360,161687500000000000000000
stakeDelegates,12865976,0xf3079379c723a5fec9407001fde9897ea518a664,0x245db63f0634be5967e7eb46a827edeef3fd262e5a262640ca4e4ef5f8fe6ef2-204,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,204,9320645227295646902375,26069000000000000000000
stakeDelegates,12866668,0x271271e6c59d4e47d67cd7ac13f8d0232fa4c919,0x0092631ca9756f431ee997f6f19d96457461724e26eb8adef2d94e074d25de9c-178,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,178,3092507986658532530523,3379280903476706352653
stakeDelegates,12866668,0x271271e6c59d4e47d67cd7ac13f8d0232fa4c919,0x0092631ca9756f431ee997f6f19d96457461724e26eb8adef2d94e074d25de9c-178,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,178,3092507986658532530523,3379280903476706352653
stakeDelegates,12866668,0x271271e6c59d4e47d67cd7ac13f8d0232fa4c919,0x0092631ca9756f431ee997f6f19d96457461724e26eb8adef2d94e074d25de9c-178,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,178,3092507986658532530523,3379280903476706352653
stakeDelegates,12866668,0x271271e6c59d4e47d67cd7ac13f8d0232fa4c919,0x0092631ca9756f431ee997f6f19d96457461724e26eb8adef2d94e074d25de9c-178,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,178,3092507986658532530523,3379280903476706352653
stakeDelegates,12866668,0x271271e6c59d4e47d67cd7ac13f8d0232fa4c919,0x0092631ca9756f431ee997f6f19d96457461724e26eb8adef2d94e074d25de9c-178,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,178,3092507986658532530523,3379280903476706352653
stakeDelegates,12866697,0xe4164e4f1b2be13fd2558cc05f0080c37be3ac0f,0x0d26dc72d00748ed036302b52a5b12f74734c53ac77eb7aeb92b42105dfd28be-374,0x5a8904be09625965d9aec4bffd30d853438a053e,374,579349943548613978398,624631150000000000000
stakeDelegates,12866697,0xe4164e4f1b2be13fd2558cc05f0080c37be3ac0f,0x0d26dc72d00748ed036302b52a5b12f74734c53ac77eb7aeb92b42105dfd28be-374,0x5a8904be09625965d9aec4bffd30d853438a053e,374,579349943548613978398,624631150000000000000
stakeDelegates,12866697,0xe4164e4f1b2be13fd2558cc05f0080c37be3ac0f,0x0d26dc72d00748ed036302b52a5b12f74734c53ac77eb7aeb92b42105dfd28be-374,0x5a8904be09625965d9aec4bffd30d853438a053e,374,579349943548613978398,624631150000000000000
stakeDelegates,12867909,0x12d11fafdd327818c25a7861063b0497d7b85a94,0x43e4021b267d020837034b2627e0ab7dbc2c25348655f9ff782920c396ef02a5-101,0xbb784d9b398271b7a64f975bebde869409691915,101,18640647937818576350810,43567497850000000000000
stakeDelegates,12869600,0x17e4dd27314e737fb2403fc64c3869bd45330ea1,0x00e45e96095f91d68cdd728e02416eca29e251fdbdf249eb1818ba60a6a2863c-198,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,198,384876429800115775779,420566600000000000000
stakeDelegates,12869600,0x17e4dd27314e737fb2403fc64c3869bd45330ea1,0x00e45e96095f91d68cdd728e02416eca29e251fdbdf249eb1818ba60a6a2863c-198,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,198,384876429800115775779,420566600000000000000
stakeDelegates,12869600,0x17e4dd27314e737fb2403fc64c3869bd45330ea1,0x00e45e96095f91d68cdd728e02416eca29e251fdbdf249eb1818ba60a6a2863c-198,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,198,384876429800115775779,420566600000000000000
stakeDelegates,12869600,0x17e4dd27314e737fb2403fc64c3869bd45330ea1,0x00e45e96095f91d68cdd728e02416eca29e251fdbdf249eb1818ba60a6a2863c-198,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,198,384876429800115775779,420566600000000000000
stakeDelegates,12869600,0x17e4dd27314e737fb2403fc64c3869bd45330ea1,0x00e45e96095f91d68cdd728e02416eca29e251fdbdf249eb1818ba60a6a2863c-198,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,198,384876429800115775779,420566600000000000000
stakeDelegates,12870235,0xcda62bcbad763fe4b8ec8804b844a9849516d27e,0x3f241322b01d0226ac01e2da93889c84a869a2f231399731cb5e91bd9af49d6f-245,0x5a8904be09625965d9aec4bffd30d853438a053e,245,736366975555471000492,793920450000000000000
stakeDelegates,12870272,0x3ca31c9cfef27fd3d5ae59caadcc33b9aaf09c22,0x015d97fcfd592af8970d79a75d12a25e960fa39b0bd42e8575ea09a5ee2d8270-90,0x5a8904be09625965d9aec4bffd30d853438a053e,90,38136176406411032077854,41116849803072729836926
stakeDelegates,12870272,0x3ca31c9cfef27fd3d5ae59caadcc33b9aaf09c22,0x015d97fcfd592af8970d79a75d12a25e960fa39b0bd42e8575ea09a5ee2d8270-90,0x5a8904be09625965d9aec4bffd30d853438a053e,90,38136176406411032077854,41116849803072729836926
stakeDelegates,12870272,0x3ca31c9cfef27fd3d5ae59caadcc33b9aaf09c22,0x015d97fcfd592af8970d79a75d12a25e960fa39b0bd42e8575ea09a5ee2d8270-90,0x5a8904be09625965d9aec4bffd30d853438a053e,90,38136176406411032077854,41116849803072729836926
stakeDelegates,12870272,0x3ca31c9cfef27fd3d5ae59caadcc33b9aaf09c22,0x015d97fcfd592af8970d79a75d12a25e960fa39b0bd42e8575ea09a5ee2d8270-90,0x5a8904be09625965d9aec4bffd30d853438a053e,90,38136176406411032077854,41116849803072729836926
stakeDelegates,12870272,0x3ca31c9cfef27fd3d5ae59caadcc33b9aaf09c22,0x015d97fcfd592af8970d79a75d12a25e960fa39b0bd42e8575ea09a5ee2d8270-90,0x5a8904be09625965d9aec4bffd30d853438a053e,90,38136176406411032077854,41116849803072729836926
stakeDelegates,12870656,0x0ff05af5c444d88a1f7ed7a798fa6145e7978ec4,0x1d202fcd0af2465cbb899723c2e765fdced41004b76f8e667f2c22d82a863bbd-232,0xb06071394531b63b0bac78f27e12dc2beaa913e4,232,390822477117234729007,420437250000000000000
stakeDelegates,12870656,0x0ff05af5c444d88a1f7ed7a798fa6145e7978ec4,0x1d202fcd0af2465cbb899723c2e765fdced41004b76f8e667f2c22d82a863bbd-232,0xb06071394531b63b0bac78f27e12dc2beaa913e4,232,390822477117234729007,420437250000000000000
stakeDelegates,12870686,0x9d4b8bd4de824fff321721937d8308c9915d91ca,0x28d861929788bdc4447827a1153efd80791ece5e1487749fc33225d1cbcb7d52-290,0x5a8904be09625965d9aec4bffd30d853438a053e,290,6471397165808890394178,6978744411088434435209
stakeDelegates,12871399,0x89c653e5b90eb8e334201c1e4fa341d4b590e1ab,0x08212dc86d8d6b1c20891856680763b534b77278db07674098ee56ff692e71ce-163,0xb06071394531b63b0bac78f27e12dc2beaa913e4,163,183200083927146063212,197082163887400000000
stakeDelegates,12871399,0x89c653e5b90eb8e334201c1e4fa341d4b590e1ab,0x08212dc86d8d6b1c20891856680763b534b77278db07674098ee56ff692e71ce-163,0xb06071394531b63b0bac78f27e12dc2beaa913e4,163,183200083927146063212,197082163887400000000
stakeDelegates,12871399,0x89c653e5b90eb8e334201c1e4fa341d4b590e1ab,0x08212dc86d8d6b1c20891856680763b534b77278db07674098ee56ff692e71ce-163,0xb06071394531b63b0bac78f27e12dc2beaa913e4,163,183200083927146063212,197082163887400000000
stakeDelegates,12871585,0xe97750c73bc2d02d5c1dafff6ddb18d4e4ed9f0d,0x31b2ee10aeb09865f7d8475efcfc098e526b6617f24713d46cf1e2bfeecf9ea2-240,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,240,130299214781984170631280,141932640650000000000000
stakeDelegates,12872316,0xd145f93ea8931d73047eb68b346aa98ab0ced7a8,0x371913024ad41c498f717fc321870ff99467127f8fb46e0fdefec6b9863c36b1-145,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,145,8546420537310104039115,9343225313448793242553
stakeDelegates,12872487,0x297d9f58742a17fe5fdaaad4ae2d41c950d0c0a5,0x3fc20020a0612e82e750067890a92d3099bf0ced6dbcf8055544e2678ba3e164-267,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,267,9074640193656217907334,9884845797338896021504
stakeDelegates,12872689,0x39c1f6a386686676bf8c80d2e1b1332041c8e338,0x1203b031a67674ae6e1c394fa6b4e255cd29bdfd31e6bfdc8b0727fa47d347f8-286,0xbe9d7c691792937ca7e2535652886ff390cc5b86,286,95568170545315292258356,188622150000000000000000
stakeDelegates,12872689,0x39c1f6a386686676bf8c80d2e1b1332041c8e338,0x1203b031a67674ae6e1c394fa6b4e255cd29bdfd31e6bfdc8b0727fa47d347f8-286,0xbe9d7c691792937ca7e2535652886ff390cc5b86,286,95568170545315292258356,188622150000000000000000
stakeDelegates,12873242,0x3b996409660b0debac7ce624bd03384bb2852347,0x43727d00468cf67f46c7fb79565ae08b353762bcde4b40f8de1d26b5e842f15a-309,0xb06071394531b63b0bac78f27e12dc2beaa913e4,309,1212016760712804546773,1303857950000000000000
stakeDelegates,12873341,0x4f09f0568f462c431070eaf25aa907802e70120b,0x3e7e1f7f2a370000be94d427f2425c5d650b641c62a2eed9299188c48393ee4f-32,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,32,500779332817237895617,597166220282200000000
stakeDelegates,12873809,0x193c63030bf4da0dd1eb757576c323abdd0c6cfe,0x0a85f0bfeced650284caa22364009cd42b0bec6d8539573b0cc9cd51efdf9b9e-45,0x5a8904be09625965d9aec4bffd30d853438a053e,45,632025227385892536076,681575000000000000000
stakeDelegates,12873809,0x193c63030bf4da0dd1eb757576c323abdd0c6cfe,0x0a85f0bfeced650284caa22364009cd42b0bec6d8539573b0cc9cd51efdf9b9e-45,0x5a8904be09625965d9aec4bffd30d853438a053e,45,632025227385892536076,681575000000000000000
stakeDelegates,12873809,0x193c63030bf4da0dd1eb757576c323abdd0c6cfe,0x0a85f0bfeced650284caa22364009cd42b0bec6d8539573b0cc9cd51efdf9b9e-45,0x5a8904be09625965d9aec4bffd30d853438a053e,45,632025227385892536076,681575000000000000000
stakeDelegates,12876610,0x09987f518bc7299b56f6fd42d89440847d6f2d37,0x15107b4f4d7d2cfcd641683a727e28b407f9e62039f0f8791aaf9a155695105a-133,0x5a8904be09625965d9aec4bffd30d853438a053e,133,1201466177394468606744,1295659214814300000000
stakeDelegates,12876610,0x09987f518bc7299b56f6fd42d89440847d6f2d37,0x15107b4f4d7d2cfcd641683a727e28b407f9e62039f0f8791aaf9a155695105a-133,0x5a8904be09625965d9aec4bffd30d853438a053e,133,1201466177394468606744,1295659214814300000000
stakeDelegates,12877546,0x4ec14eb29744f874bd7063fca5af746a19171e10,0x12bd535e5ce7bd3a95ec05553dc7db4ea74b2c7d99a1b06d867a4735f7a7b1c4-66,0x85fe868adf7f5950b052469075556fb207e5372d,66,947040240314125959397,981070000000000000000
stakeDelegates,12877546,0x4ec14eb29744f874bd7063fca5af746a19171e10,0x12bd535e5ce7bd3a95ec05553dc7db4ea74b2c7d99a1b06d867a4735f7a7b1c4-66,0x85fe868adf7f5950b052469075556fb207e5372d,66,947040240314125959397,981070000000000000000
stakeDelegates,12877579,0x62537a42bc16efacc98c0984cf7d5271d1254595,0x15fd1200f8fd6b34466a7f28d254db129b766d772c42202c669df3f80cc4849b-276,0x5a8904be09625965d9aec4bffd30d853438a053e,276,458796800537357423867352,494765740000000000000000
stakeDelegates,12877579,0x62537a42bc16efacc98c0984cf7d5271d1254595,0x15fd1200f8fd6b34466a7f28d254db129b766d772c42202c669df3f80cc4849b-276,0x5a8904be09625965d9aec4bffd30d853438a053e,276,458796800537357423867352,494765740000000000000000
stakeDelegates,12877631,0xe19dce23471f904adf2cef382ef7e4c3042ffb4a,0x3ab3d7c08127d7246e51a4eb555cac53228d38772d11da662acd73845dba3064-193,0x85fe868adf7f5950b052469075556fb207e5372d,193,288146117742634673244,298500000000000000000
stakeDelegates,12878691,0xf0d0b6191f5fd3bb193e55dbe2764272aba5328e,0x0b6a9939bac8158064ba024708668849f49773842bde66654b31ebf52c3c6c6f-229,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,229,166467221494462933421,179117813972550000000
stakeDelegates,12878691,0xf0d0b6191f5fd3bb193e55dbe2764272aba5328e,0x0b6a9939bac8158064ba024708668849f49773842bde66654b31ebf52c3c6c6f-229,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,229,166467221494462933421,179117813972550000000
stakeDelegates,12878691,0xf0d0b6191f5fd3bb193e55dbe2764272aba5328e,0x0b6a9939bac8158064ba024708668849f49773842bde66654b31ebf52c3c6c6f-229,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,229,166467221494462933421,179117813972550000000
stakeDelegates,12879084,0xc5ba3d1d6d7cbec5fc03d3c947d47b490515a069,0x2fcd193483735906132afb367d24360fdb3c457d7ca8721966f8b0ab2a21163d-358,0x39839abed87475422c5353256d17e08395c3af6b,358,6893760160290131712562,7876862832172700000000
stakeDelegates,12879779,0x76be9deb6c26447e69a13686db51a5c9e968e6a9,0x07eaced44aa8ab5b3752733c33d2f95a8e7dc2087962b0d25853f1c37413b7c3-290,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,290,3219346740332948052222,3482500000000000000000
stakeDelegates,12879779,0x76be9deb6c26447e69a13686db51a5c9e968e6a9,0x07eaced44aa8ab5b3752733c33d2f95a8e7dc2087962b0d25853f1c37413b7c3-290,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,290,3219346740332948052222,3482500000000000000000
stakeDelegates,12879779,0x76be9deb6c26447e69a13686db51a5c9e968e6a9,0x07eaced44aa8ab5b3752733c33d2f95a8e7dc2087962b0d25853f1c37413b7c3-290,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,290,3219346740332948052222,3482500000000000000000
stakeDelegates,12879863,0x76be9deb6c26447e69a13686db51a5c9e968e6a9,0x06c73266fc3532b6a7c640e14cb1c6fad8b57d25a1253d5497b132060b509ba0-273,0x7ed9d36539f349808c42187ed4e1753d5947db7a,273,3155177196560071583031,3482500000000000000000
stakeDelegates,12879863,0x76be9deb6c26447e69a13686db51a5c9e968e6a9,0x06c73266fc3532b6a7c640e14cb1c6fad8b57d25a1253d5497b132060b509ba0-273,0x7ed9d36539f349808c42187ed4e1753d5947db7a,273,3155177196560071583031,3482500000000000000000
stakeDelegates,12879863,0x76be9deb6c26447e69a13686db51a5c9e968e6a9,0x06c73266fc3532b6a7c640e14cb1c6fad8b57d25a1253d5497b132060b509ba0-273,0x7ed9d36539f349808c42187ed4e1753d5947db7a,273,3155177196560071583031,3482500000000000000000
stakeDelegates,12880805,0xb76985b354ae1fae3d108fa4fe19c79ce5f9cfc0,0x08045f5a049365950a66ed8e94f4315d6ae32c1edde648be1fd20ccc42152b54-238,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,238,39228356550783810142,46778786331950000000
stakeDelegates,12880805,0xb76985b354ae1fae3d108fa4fe19c79ce5f9cfc0,0x08045f5a049365950a66ed8e94f4315d6ae32c1edde648be1fd20ccc42152b54-238,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,238,39228356550783810142,46778786331950000000
stakeDelegates,12880805,0xb76985b354ae1fae3d108fa4fe19c79ce5f9cfc0,0x08045f5a049365950a66ed8e94f4315d6ae32c1edde648be1fd20ccc42152b54-238,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,238,39228356550783810142,46778786331950000000
stakeDelegates,12881088,0x782fe4112af487966f2691630edc1cf4ecd1d09e,0x25c510f08e308201b5bbbfb10b21f6dcc7ce81e349fcbf39f36d89e7dbe2e952-259,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,259,3640579414212864400351,3980000000000000000000
stakeDelegates,12882355,0xbb2f8852e11e91175090493cb76ee47202d40f10,0x1170a79623b5e677f0676ddfa0a197e6f80d4209dc6df4e20b2a0c8088ceb887-241,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,241,953451860970196824,995000000000000000
stakeDelegates,12882355,0xbb2f8852e11e91175090493cb76ee47202d40f10,0x1170a79623b5e677f0676ddfa0a197e6f80d4209dc6df4e20b2a0c8088ceb887-241,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,241,953451860970196824,995000000000000000
stakeDelegates,12882421,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x2d0af1621dc90938e7cc5a80792a12a2c27ee6543898b540546d9a6715a448d4-31,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,31,98566118168908959,99500000000000000
stakeDelegates,12882424,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x0b624751348768925173e767079ec0dc651781806bcdd46c124db9c8facb307a-270,0x9b7d53ac71f04867b80a97dcd919e1235dc6f398,270,99500000000000000,99500000000000000
stakeDelegates,12882424,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x0b624751348768925173e767079ec0dc651781806bcdd46c124db9c8facb307a-270,0x9b7d53ac71f04867b80a97dcd919e1235dc6f398,270,99500000000000000,99500000000000000
stakeDelegates,12882424,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x0b624751348768925173e767079ec0dc651781806bcdd46c124db9c8facb307a-270,0x9b7d53ac71f04867b80a97dcd919e1235dc6f398,270,99500000000000000,99500000000000000
stakeDelegates,12882436,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x26592f2bbd786337ab17c03bb438e495889ef1584f1afb58a218931b6bb98e34-89,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,89,77656755342920232,99500000000000000
stakeDelegates,12882436,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x26ce46349ec078ef6d2beae7f6c8820b2805a908fbaaaeaba48f339fa981904b-97,0x9b7d53ac71f04867b80a97dcd919e1235dc6f398,97,99500000000000000,99500000000000000
stakeDelegates,12882436,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x2cd8deaf0054f286a8f3f585c53ab40b894675895b01340b7038c2870480af0b-73,0x4b1c684dc4ad3c77cbaae5f16051c269b79116d2,73,93212377819428756,99500000000000000
stakeDelegates,12882437,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x148a301c289b7d12e3d5a32bf0e1605a1f95f42375ddff2a4d2684c8dbc4a683-19,0x039b47ea916783f78d943d94de700a17f40ae6d4,19,97416808255228668,99500000000000000
stakeDelegates,12882437,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x43ececec3e8fb0c35869ad3f4ae6d537caf65d2b3f805863dda17445f3d14653-3,0x19755b22a68bb72e649f8faafdbb549ed3ea75d2,3,99500000000000000,99500000000000000
stakeDelegates,12882437,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x13ecba19bdad4c9e21f36a9f998a0addbe9c1f431f3c46059f12cdbca5cd7d10-15,0xd3a3fa4b73e5007a8adef6ccdfc8d05c06a76035,15,99500000000000000,99500000000000000
stakeDelegates,12882437,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x13ecba19bdad4c9e21f36a9f998a0addbe9c1f431f3c46059f12cdbca5cd7d10-15,0xd3a3fa4b73e5007a8adef6ccdfc8d05c06a76035,15,99500000000000000,99500000000000000
stakeDelegates,12882437,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x148a301c289b7d12e3d5a32bf0e1605a1f95f42375ddff2a4d2684c8dbc4a683-19,0x039b47ea916783f78d943d94de700a17f40ae6d4,19,97416808255228668,99500000000000000
stakeDelegates,12882438,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x15ea89a91e9397423409b809939a4bb1ce836552f19e712a4dcb4091c4b518c4-9,0x4ac761592d1f948058843121133d048dc7dfc7c0,9,94904804673337978,99500000000000000
stakeDelegates,12882438,0xdead40de4b54d32da6965e80b4161b321ca99d56,0x15ea89a91e9397423409b809939a4bb1ce836552f19e712a4dcb4091c4b518c4-9,0x4ac761592d1f948058843121133d048dc7dfc7c0,9,94904804673337978,99500000000000000
stakeDelegates,12882548,0xedb4cf1c0694d1a7ccfeaebbc4d7bb0d52682b64,0x04929ff7fe46ad83a95b860011213e1508ac3ed0e8a68b2baf95d76eec8d35fc-212,0x362717d3fa1bfe457535b9b716f450b95a858217,212,398840661307043002973,585552147855200000000
stakeDelegates,12882548,0xedb4cf1c0694d1a7ccfeaebbc4d7bb0d52682b64,0x04929ff7fe46ad83a95b860011213e1508ac3ed0e8a68b2baf95d76eec8d35fc-212,0x362717d3fa1bfe457535b9b716f450b95a858217,212,398840661307043002973,585552147855200000000
stakeDelegates,12882548,0xedb4cf1c0694d1a7ccfeaebbc4d7bb0d52682b64,0x04929ff7fe46ad83a95b860011213e1508ac3ed0e8a68b2baf95d76eec8d35fc-212,0x362717d3fa1bfe457535b9b716f450b95a858217,212,398840661307043002973,585552147855200000000
