type,blockTime,delegator,id,indexer,logIndex,shares,tokens,eventTime,until
stakeDelegates,1608937402,0x89d3e7f71e23e584a2984e57fbf8b34fac421e3c,0x027b8e26064f7a47668f318fda2896d268e0fdb002fdba3c8d18849ca5bbf7a5-267,0x5a8904be09625965d9aec4bffd30d853438a053e,267,2973619954267135714284,2985000000000000000000,,
stakeDelegates,1608939891,0x3e1f1fc109b0130a8ba13a1546c713d030b8613f,0x01269792b3133defe7f9c477ec84d9eea1058be752e9bf904c21701d6411efee-225,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,225,38791725529931981180791,39800000000000000000000,,
stakeDelegates,1608944107,0x521e0da4a91b61743689af15ca14bd36bc3f748b,0x0ab5f63e9a8566bc80de2d266c4f18215dc15c8a34a2bb86c0a3765b2d9b685d-272,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,272,2965643211524469196957,2985000000000000000000,,
stakeDelegates,1608968325,0xa6d8c8541a2191ededabe89f0a8db1df1d9af45f,0x02feaff0d6ed1653e00358e89661223bea21a52fc167dbc31b17df486099f406-122,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,122,99500000000000000000,99500000000000000000,,
stakeDelegates,1608975394,0x390a58ab1f4a5776400c1384968fa31b77aed708,0x046c9c33b67117d41d26c63038395d3b0322ce44a317e3146efb25ee2a66f97f-249,0x5a8904be09625965d9aec4bffd30d853438a053e,249,992906551473233404185,997692470000000000000,,
stakeDelegates,1608980156,0x57def36b14d04c5ef684d17b5d4fb527c3080808,0x02bae385601ed922f58603be615e6ba9c6f27b68c1243ab5ab6dddbc51f634ea-171,0x5a8904be09625965d9aec4bffd30d853438a053e,171,23083755863824888212828,23195022100000000000000,,
stakeDelegates,1608980998,0x5d6f3d0c92d0564151357b0863e55e9ed4631b8d,0x06df136378e3e6b2783ef5f60d2133e9a3a70dad4cb3f93529a740960d40ca23-71,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,71,805149735781731414730,995000000000001990000,,
stakeDelegates,1609008324,0xcab19390c0e8e90be4f94740f82e72b0a9bf8466,0x037592f20debfc915e50c51f4914f25d66d0b62a294fe15a0ea2195dc87defaa-122,0x5a8904be09625965d9aec4bffd30d853438a053e,122,15397725145760267597933,15471943870509150000000,,
stakeDelegates,1609012254,0xf1cce3699ce58d01ba4a631f99e4bd6e7e25b812,0x0be6591cbb6b97ec2091842fbea19b11b175b7f913ee1be0689deb91cd1ebe57-87,0x5a8904be09625965d9aec4bffd30d853438a053e,87,9521413815652301248920439,9567308075000000000000000,,
stakeDelegates,1609013851,0x529109d3e06f2acfc520f27042274e8dcd44eddd,0x00dca2300920eb346ce1b52d40f530d87211eb319ea931576a890a1137f2f240-69,0x5a8904be09625965d9aec4bffd30d853438a053e,69,13932763653720292364257,13999921103331700000000,,
stakeDelegates,1609016073,0x1aeff0b3471785f24a5b06a01370b17565bde957,0x0f563e14de000745605dcf4b866a8b9d63f3cd3b416f2cd3f7402a3b7d30ea11-191,0x5a8904be09625965d9aec4bffd30d853438a053e,191,3069703691378154267525,3084500000000000000000,,
stakeDelegates,1609029869,0x5f663a56bece3cd1c1e3a83e1d077559bc3cd622,0x0100f2e2304afbf41e054b9e4340f4b7cc250dcc944f581351f33604774e9951-154,0x4fedde33607cfda2c82a999accb427d1170987d9,154,1053502603586417961197,1318472871672550000000,,
stakeDelegates,1609033869,0xe6607691000e41cefe2f0fa6f3ca889f52bf1232,0x01d524b47555ab98de853401e4acda4ba44fb10120cdc6c3b6bf297cdb2ce60b-141,0x362717d3fa1bfe457535b9b716f450b95a858217,141,4520572130337639682429,5970000000000000000000,,
stakeDelegates,1609037245,0xb16a4cc8a24ce7dfd6e517097717aff6fb10c0e7,0x067f28ee19b746a903ee24238b34b5a22025108e98c5b415fc6ec778d84f6813-92,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,92,4921722226068455721779690,4975000000000000000000000,,
stakeDelegates,1609051277,0x791cbeccfd0dcd5929b83f9b6b4544927a6ff05b,0x02eb198415d4ecdd063bb275172d6d553407b6fb21eee4deba7bb1c113ce1a7d-280,0x720a98087160bfdb282f695abe6f9ac966b03d43,280,1002803760254350000000,1002803760254350000000,,
stakeDelegates,1609059448,0xe6685469d89ef1d9ced5d9a050ef38dfbb39ad5a,0x0d664ac269a190a78225fac4db85e8783e03b6f1b6a1f64af79ef65646ed2065-271,0xb06071394531b63b0bac78f27e12dc2beaa913e4,271,15533444491694259652741,15627213462180676470000,,
stakeDelegates,1609063698,0x6b3d634598ac3956e5b9acb11baed5755510b5fd,0x06c47d860c967cd473f1c0faa2ef1f46765401d3e59820063852cd59223a3fd9-249,0xd9c7cdf09d868467d9f94f885dd68e850e278118,249,5049663947687832918757,5388085505270850000000,,
stakeDelegates,1609070743,0xe63716032ccfadaf97c4e046486bff992ed223ff,0x05aead6852a07bbfc1f41ff97346208aa95f3446e1949b55043cf232c1426b8b-170,0x5a8904be09625965d9aec4bffd30d853438a053e,170,13935157306155889950181,14015781565582798845000,,
stakeDelegates,1609075715,0xf556a0fb18130430c3699182259d15b47e043cd3,0x0573e624309113af74d3fd3a7e75f712d065f5bebcd31a0b463a18dcf1019711-152,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,152,1086530174324382959668,1094500000000000000000,,
stakeDelegates,1609105777,0xfcc3a3c72bec5247d52147478840f611dff9c7bb,0x05e5a9ffbdf53fd7a178742e7c51f3683b20777f3a8a1775085cb3139d928f93-120,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,120,719828086464828717555,734511726688050000000,,
stakeDelegates,1609106987,0x0eaf16ee014a08cd3006965f87f74e2e91d162b0,0x0754b7a5f760601f724742fa95e3cde6addad1a3b6a2854e89d9dfb62d64ce39-167,0x5a8904be09625965d9aec4bffd30d853438a053e,167,138597619534084359035,139399500000000000000,,
stakeDelegates,1609109114,0xfe94095db34bfbd155b848eb72f098ebe10e0515,0x0f7e2baccacc53ccb08e7ad3a54d12328fa7cfce1164862cbff112764ce94c28-234,0xbe9d7c691792937ca7e2535652886ff390cc5b86,234,1167055554773823957370,2134316726709430065000,,
stakeDelegates,1609112158,0xfe94095db34bfbd155b848eb72f098ebe10e0515,0x0ba4ab470aee748dd8eb66800055a6811b327b20441fc40e9572eedd35d8677d-129,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,129,3951050077172325610176,3980000000000000000000,,
stakeDelegates,1609116640,0xad7f6ebd3ba1c3e5d94e563784c9b13bf6161bc9,0x046123dfed10d37b1d6b255223d35548ad78d139f02937ab6ab545c5205397f5-134,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,134,403927469852128677829037,406890325000000000000000,,
stakeDelegates,1609132752,0xff33f5653e547a0b54b86b35a45e8b1c9abd1c46,0x0fcf2233543e9dca642e72f57bccade7fb75801539a7c0656ac41bad858b53fb-230,0x5a8904be09625965d9aec4bffd30d853438a053e,230,4941774117594081210105,4975000000000000000000,,
stakeDelegates,1609132952,0xff33f5653e547a0b54b86b35a45e8b1c9abd1c46,0x0a660d51faa97a6513aec260a46437b404c93482c88a0271be659b3f558fbce6-128,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,128,4719254742496883604867,4975000000000000000000,,
stakeDelegates,1609142751,0xc6f0934bd1f83ed7b6e07872debc85b399ea323d,0x0b5a196443425e11f97804a3aaeb08c19cfd96bf67ee1916b51c02af1c57de65-233,0x5a8904be09625965d9aec4bffd30d853438a053e,233,197670964703763248404,199000000000000000000,,
stakeDelegates,1609148452,0xa93732731df985d1a8bbd9ddfeca88f80ae4d4f5,0x056535f2347c63053a35fc235d72c89348da84d44128f9b2b5b1c6d64fc2c919-244,0x5a8904be09625965d9aec4bffd30d853438a053e,244,4941774117594081210105,4975000000000000000000,,
stakeDelegates,1609170873,0xb3ac04c79c40c5034a3c5d43d80a7c30e1db3865,0x01f75291fe1ef7a3c70409740c06cc72906816280ee60d0af86300df70d1d97c-35,0x5a8904be09625965d9aec4bffd30d853438a053e,35,165055255527642312417,166165000000000000000,,
stakeDelegates,1609174125,0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,0x064e4a965e5d034be235b72297af3e123f741055d0914d48a1203e9691534e2a-112,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,112,14792130499321109226198,14925000000000000000000,,
stakeDelegates,1609184958,0x7f7b32c998083d66de56602d75bc820b768c721b,0x08711979df73d9a93c5afb02f3688007788c9e29af4705be2a94013584e122d8-302,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,302,10454378071170875172945,10667634999097245700000,,
stakeDelegates,1609199510,0x4c6514efcd93425a70830ecfe9f9f5436de91d57,0x05b07b7851af0dea4318128dea7248531b3a80d26978e57f4145ec870f035341-211,0x5a8904be09625965d9aec4bffd30d853438a053e,211,27982279347577328037348,28170417433400000000000,,
stakeDelegates,1609201217,0x7c7d093b4fb96c89fcc29cd4c24c15db0ed669df,0x03f7bca410900dc4037ba98e8d6d7b6580e46214fd0e901c7811f26ed8e5f624-259,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,259,1868720599146138041980,1890500000000000000000,,
stakeDelegates,1609207707,0xceb1fa6234e5a9bbb0923d188a71ddd48e3b4296,0x00f85d55838c907e8a1eed5b647a717ec9051e80a335ddd5b3a14dfc35ac9832-146,0x5a8904be09625965d9aec4bffd30d853438a053e,146,134013992611524401316689,134915032006142868200000,,
stakeDelegates,1609224125,0xa6d8c8541a2191ededabe89f0a8db1df1d9af45f,0x014aeec6d598340a95b1d91441f5998df302fa01f74098fedad210303371f27a-285,0x7b8f93130b7c610fb102f1e82e23ad978ed81702,285,194039962794415312592,298500000000000000000,,
stakeDelegates,1609241113,0x2174edda540cae93feb0ee13952fdf20ad9b9d84,0x040ffdb780bfc743ac965c62138a6ec2d47c77fb5a8e2a0667e5e12bbf634901-195,0x5a8904be09625965d9aec4bffd30d853438a053e,195,2530404749451004009196,2549816353893000000000,,
stakeDelegates,1609263059,0x4967335b170ae862bcaf1d4fdfe4499b5f366c21,0x0f75402f48c265e94d8f014fed6c9143cb3c67b157334fd93eeb143f08e2b8be-146,0x7ed9d36539f349808c42187ed4e1753d5947db7a,146,1322312921745942268103,1360523247531150000000,,
stakeDelegates,1609265688,0xbc3847d7e2110b8905bb9e1cbed004df472e4362,0x01cce33f7bc18f5953b01d9c4386ab0c1e9bdc16b61dab4beae155dfa5b7c7d6-232,0xac104dba73822c575713e1ecb06da67af01c54b3,232,99500000000000000000000,99500000000000000000000,,
stakeDelegates,1609269024,0xdb75b12c2b8bddbfd6dd836d43f010b0ac810a83,0x0030c3389e89cd1c957b35a55ce4a31c7672d568fe34f5d844f10792bda84a88-137,0x5a8904be09625965d9aec4bffd30d853438a053e,137,7340161900511948891248,7396470805000000000000,,
stakeDelegates,1609272209,0x31629df6c4f21c8ee2e36f12f9fbf0a8004bbce2,0x09ff4754facaa02d50e2ec7010859641abce2ee275f90bc58515eb3a8a28831a-125,0x5a8904be09625965d9aec4bffd30d853438a053e,125,61220357597637016171674,61690000000000000000000,,
stakeDelegates,1609276548,0x3ec52292aef4039bcbf00cc10d0dcc4c05676141,0x0def46afc756439086cd9d5de7dc2ab2ab7c18158940844a22b3126eebf9a5f8-125,0x5a8904be09625965d9aec4bffd30d853438a053e,125,2468562806356331297244,2487500000000000000000,,
stakeDelegates,1609284748,0xd62913ccb52b7deb970aae753949c576ddab9f26,0x08d9c0e1fb0e672bf9f80a07b0317628a7c25a1e40325dd1e19a30d51f15599e-109,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,109,854344623539126822421,873196643199850000000,,
stakeDelegates,1609296557,0x9eb9bd0e9a1fb4a4da715928bce50f4fe5b8288f,0x1046527a191ca9600dac456d16a48bf6265f1821739c94058ed6db520198f179-71,0x5a8904be09625965d9aec4bffd30d853438a053e,71,3798624446421122600200,3827765000000000000000,,
stakeDelegates,1609302547,0x58514ada5f7926c99bfcfa4f2f91294598f084f5,0x0c2006cb49471cc412644f476c2e2ca8809ae41472a7470c7d4bdeffeb3fc483-221,0xb06071394531b63b0bac78f27e12dc2beaa913e4,221,6915277965390570353680416,6965000000000000000000000,,
stakeDelegates,1609303154,0x58514ada5f7926c99bfcfa4f2f91294598f084f5,0x0953e173e804b8fd627fa2c29b5e68f2195811cd02914f6115f179e7d2ac8a0d-190,0x5a8904be09625965d9aec4bffd30d853438a053e,190,2959776382936486017924711,2985000000000000000000000,,
stakeDelegates,1609324441,0x979bbe57afa352ad5b6ac507136f616cafe26cf7,0x0b4339e0189a48d33fbaac9fb880257fb43a7fce9d214f95313643f6d5154553-209,0x5a8904be09625965d9aec4bffd30d853438a053e,209,2945964093149449083174,2971070000000000000000,,
stakeDelegates,1609373792,0xe86f53d7b29b5a507651edd2c1744154207f622c,0x076df633fb28908dfb0021e841f8560fe5040524d16968a2c4e9303bf272c9d5-321,0x5a8904be09625965d9aec4bffd30d853438a053e,321,964663434373879308136,972884427420550000000,,
stakeDelegates,1609395509,0xcaf5fabbd6cc02a12b6cdcc29938e73cf103e6df,0x0c49dd2e1e482fbaf5654d8d0774ac9fc9cb213c3452bbee90132727a3098052-149,0x5a8904be09625965d9aec4bffd30d853438a053e,149,5233724864292416742374,5282787525169487805000,,
stakeDelegates,1609396568,0xd940072500f52a6a6f372de8eb84617af4a26681,0x032cb81b386cb4368dcc906cc1cf740ec0225f9296010dfc499ec706f153d724-227,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,227,20056466813724146603573,24875000000000000000000,,
stakeDelegates,1609402312,0xe593c335c9c3da29204215c50827f023ec2560b0,0x071f91023e6b6763958213c92114aff95360177cde69dd32b46b49348c0fbb37-248,0x5a8904be09625965d9aec4bffd30d853438a053e,248,9115874092289693306011,9201329298817550000000,,
stakeDelegates,1609403818,0xe70938e0d785a2207589a33a8ffb4040cccfae9e,0x077d602fc520b4257f6953f995f830809d38e97ed2f0103b5ebce4d70385eb13-78,0x7ed9d36539f349808c42187ed4e1753d5947db7a,78,9670554027832506999964,9950000000000000000000,,
stakeDelegates,1609415901,0xc28f85d6a2cd2252dac06f3db42a17033c4e7791,0x0b677b6042916b72eb7f32eb54d3797022f3fccce7e67c953642f53133f63785-153,0x79c813f6b6a84b4ab7258db617612f06bde25498,153,834949611586723055718,1085681342951796710000,,
stakeDelegates,1609422918,0xa37c8103f387d61b018d1b67dde0dd554181a78b,0x03c19c659f06c222b02af3f50a48754602cab0e22826986a8964978aa6546909-256,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,256,13484717703168958521371,13629780640000000000000,,
stakeDelegates,1609432764,0x876242ff7a681cb5fc1a3861248ddbd9e8992211,0x1014699a820989023a22f51e3580bade59ddf09c36cdb7f48aca8d542a29e248-340,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,340,127859830467893655503,129350000000000000000,,
stakeDelegates,1609436443,0x2b5b1fffe86302f73e478a0e09d8bf92ec75ffba,0x0634f85442e994fcaa38e1dec6ae973b7fda614239c02e9a5726f405456cbc22-45,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,45,3841152331194401838274,3933235000000000000000,,
stakeDelegates,1609467377,0xfb3e4d54cf1120531f5dd94d51129e60f34a5afd,0x0a531a5413768f156b0a39bbb611e66d70b5cfaa529a1fff3df2d032cc666fa8-175,0xd9c7cdf09d868467d9f94f885dd68e850e278118,175,150829147654734380039,162553150000000000000,,
stakeDelegates,1609475326,0x177ca251c1ffc18462a552711fdff08555b1d342,0x01303bc4d125f09e9d40511c90ba45f43acbed52352175a878e2dec2a6934866-189,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,189,291511687163754250311,298500000000000000000,,
stakeDelegates,1609486806,0xbb03dc56aeda4a90016a6e82c063968623c1594e,0x01c06b632127b3375f746ec113cd8eea991bbca0d6502a96432aa084c5eca527-243,0x5a8904be09625965d9aec4bffd30d853438a053e,243,4008298446721220166450,4049309366744900000000,,
stakeDelegates,1609507366,0x730822d8da73c6102c026cbdd4d53aed611dd5df,0x03123970320518aa0a7312d9dd6b1cffc929128d30e8727865999f23dce59f57-299,0xb06071394531b63b0bac78f27e12dc2beaa913e4,299,272083817188378784406,274369888355802712200,,
stakeDelegates,1609521610,0x276292b77c30df7d6da80852b9b75be965a2aafd,0x07ab5672b99d4b6f4e3016b957f588bd7604e13e1eabf49f7466af02c0ee4732-277,0xbe9d7c691792937ca7e2535652886ff390cc5b86,277,162523987762223644105,298500000000000000000,,
stakeDelegates,1609525286,0xe5c5de838b49c824c47ba55ddb46a76d5b44c40f,0x09dabbc2d284671c32416a710723bcfffbc853c9cf67f069117bf822e13c3524-141,0x5a8904be09625965d9aec4bffd30d853438a053e,141,14773841388514244859493,14925000000000000000000,,
stakeDelegates,1609530255,0x3fc9daf4f83e6ca17295c1a7cd38a962570780ed,0x05556ae63eda3fbc9f616ddf5ae90b9174c6fc5d11fbd0366d45745ec887f9c1-214,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,214,1080448784235396451910,4975000000000000000000,,
stakeDelegates,1609534646,0xb1ebc277815f6e9900508de585461f8b1550c523,0x0af88ea33a1ad2363d431ca3e36ca20c4c42407dab3d8014bc6bef3dce7f9ddd-167,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,167,1990000000000000000000,1990000000000000000000,,
stakeDelegates,1609535217,0xb92386609b5a68bbdafbb48572b60568b8f49765,0x03113626f5e9c28e54c2921c5c89bd42843650dbadfa743f78bf83f9f4df1d3e-293,0xbe9d7c691792937ca7e2535652886ff390cc5b86,293,146338904883171975245,268773635874200000000,,
stakeDelegates,1609535344,0xac88f263b2d3f75370154092398d1572864e6220,0x0f9b3cc62fbc24e2fce63ffd4c8b165686e3e7ca3a6173b4471dca4e0aaec1ae-246,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,246,48092330000000000000000,48092330000000000000000,,
stakeDelegates,1609552280,0xfc22875f01ffed27d6477983626e369844ff954c,0x0dbf69b24c54c6db039e2618e6864ce508500bc22dfeefd017100e86519963a7-305,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,305,4975000000000000000000,4975000000000000000000,,
stakeDelegates,1609557867,0xfa6ab2d5d070f38292ff9f3de5cb3296bdd1febb,0x067bf93cd8bd5a630952adf8e7b9bddb85ec02e1dc0f05ce76be2c24458963ce-240,0x5a8904be09625965d9aec4bffd30d853438a053e,240,4529098363745703932616,4575437850000000000000,,
stakeDelegates,1609558052,0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,0x0c48c69cc38e50e00a15ec5aa8f9ebf655592b4c60395294e1ca4eb9c6995a5d-265,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,265,3467575000000000000000,3467575000000000000000,,
stakeDelegates,1609563930,0x0616e02d2492e33aba850b9a83cfd379169c00be,0x0f66fc66ff88346ebda5a4b879b41893f8aef37c72fa8b8be0f4fbb6c22ba2c2-75,0x4fedde33607cfda2c82a999accb427d1170987d9,75,3173019810288293153578,3978905500000000000000,,
stakeDelegates,1609567547,0x19a5a86b0af748e44054e6f5523f65c950c61999,0x017bf211f1e8d918bc93f38935421025020e2bc5ab1d2bd0bcfba8d5ff284dde-66,0x5a8904be09625965d9aec4bffd30d853438a053e,66,37279045816554660439280,37691408944950000000000,,
stakeDelegates,1609575403,0x27ca9cf008a217e828b4b39945034ff8450730d1,0x0156c128ea3bccb59386fa28013b603b44f6943b7e0ac1dd67960a2c53100fcc-290,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,290,99500000000000000000000,99500000000000000000000,,
stakeDelegates,1609576261,0x7eb8635efb980d5f2200852d54860a539938ab4d,0x0cdca202e4bfcbc75eabc449088966ec13d8aebb54a0b163f87f661d34575297-129,0x5a8904be09625965d9aec4bffd30d853438a053e,129,14810918640817937387008,14974750000000000000000,,
stakeDelegates,1609584475,0x9e25ed20deaa45568d4bda29a20f4ce07ecf2a60,0x08f66618ca569994c3cc5c7106472834799f4a98b8fa64192f746baa231123f4-98,0x5a8904be09625965d9aec4bffd30d853438a053e,98,673103075437486087954,680548622495900000000,,
stakeDelegates,1609607682,0x369e32aed1dc5c33c85ab20977fb645a803e4a70,0x0d7fb9dad4b28ce2a7a06860274f9a568d2c07d4f3526ee9ea02886993e4e62d-241,0x5a8904be09625965d9aec4bffd30d853438a053e,241,20995092244731553236840,21227330000000000000000,,
stakeDelegates,1609623951,0xa5f3dae7c23aa3070f4639e72ee4aad5d62f785e,0x0744d888b98b5d6cf89101124e3aeb8319175463fab51fbc24a7d53bc2360723-134,0xbe9d7c691792937ca7e2535652886ff390cc5b86,134,1537449927679824067012,2823760416732150000000,,
stakeDelegates,1609626059,0x6bc5d6622c801fca4c3f2818787b8a16c4c27c32,0x0e1063d06af777256450c48d69b079f016fecde2efcda39338adb014c5d28c5f-231,0xbb784d9b398271b7a64f975bebde869409691915,231,9176856042328627888441,19916855300000000000000,,
stakeDelegates,1609635617,0xc90d8a29b726b338a8082ded0d6e24b5fd27d627,0x0f98fbcae7943077e130b9e528453c3f93efe2c9621ab246f81261d2bdb192f2-300,0x5a8904be09625965d9aec4bffd30d853438a053e,300,28852742196786331501770,29171897550000000000000,,
stakeDelegates,1609699475,0x16c9818c1a9c3539b843673d1fc500eb707fda67,0x036c48408865ac49b60ea7c88e58672e782031ffead9bcf2c11adf6bf330afb4-266,0x5a8904be09625965d9aec4bffd30d853438a053e,266,82943974570377989658,83930830870800000000,,
stakeDelegates,1609711917,0x3f7603a81908df662203a3a417597a9354974e0d,0x073157f46a9e6c49ed59066a24561b0dddd0a0c34811d53f0e3d456e68bd4ff7-137,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,137,9226042396941102687760,9950000000000000000000,,
stakeDelegates,1609829146,0xd11eb5db7cfbb9ecae4b62e71ec0a461f6baf669,0x0fe082dbd1d4d50541c7cfeed04a143a2567971cd1040d92e99085e3cbd7a161-126,0x720a98087160bfdb282f695abe6f9ac966b03d43,126,9944953472718865164594,9950000000000000000000,,
stakeDelegates,1609834496,0xcf2c026fd07c704dd1da1be2113a30f706da456e,0x1063bffb8f21fc6b86e49aed510d1bedd232d90da4dc809881c58440b5f00883-130,0xbb784d9b398271b7a64f975bebde869409691915,130,1757457188610816651568,3814271506500000000000,,
stakeDelegates,1609858630,0x465dca9995d6c2a81a9be80fbced5a770dee3dae,0x02b5ced8daa7f5be03a07e937bc1f5bba4ea767aa4ad31a0914b20a13b88d9bd-83,0xb06071394531b63b0bac78f27e12dc2beaa913e4,83,14749356975700902205836,14925000000000000000000,,
stakeDelegates,1609870686,0xd9353d77e35329bf6f609f5f8eccc84dda8d6c5b,0x08417d678209499594b2a83c80493f06d528f4035028ef0252ec1cfddc96b024-20,0xbe9d7c691792937ca7e2535652886ff390cc5b86,20,21569677252645672412829,39800000000000000000000,,
stakeDelegates,1609888159,0x9452d07387fefead9fbec9bb38ce0d18eea9ba06,0x09aada0063295e187a85b544790a41f8f12f7b0b70b00cdb2aebe802d74bc1fa-124,0x5a8904be09625965d9aec4bffd30d853438a053e,124,4973194451269945818170,5040455080000000000000,,
stakeDelegates,1609889410,0x122c2f601a2f47b4ccab68a838213b1036485d68,0x079f4d7fdcf31a86b277f3f062948bffdb88d2ebe04ff67e15968125d87db439-208,0x5a8904be09625965d9aec4bffd30d853438a053e,208,19634451256784520690855,19900000000000000000000,,
stakeDelegates,1609896707,0x55349cb224ea2a0cb8c6466e8ece7a17867dfbdd,0x0246cd9cd5692fc1a23e82f233c2c0eedcafc66bd2148b219e0f7e048099526d-336,0xbe9d7c691792937ca7e2535652886ff390cc5b86,336,209742037733667404050,387012425082811778500,,
stakeDelegates,1609897248,0x891e5bc28686b705b2c7c65d85ec75f75165dc19,0x0069e172ce6cfc92857c8a0e4b98d74b653e2eee14572177db925c91b838a973-105,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,105,1282001115438764767655,1301494086978650000000,,
stakeDelegates,1609917341,0xb00d1dec3c2ea82792b6dc4f147608fad0717f34,0x02b83999a8583e458ebaaf35cea79d72f92b3df84bf4395090791c67b041aa47-174,0x5a8904be09625965d9aec4bffd30d853438a053e,174,49086128141961301727137,49750000000000000000000,,
stakeDelegates,1609926859,0x4cae5bed586f6e73ae54ebd40a4ac4ed2c477c34,0x101384e103d495d3129d359f5297c41d46a6cdc95f3a6f989b3d4803417dce85-149,0xb06071394531b63b0bac78f27e12dc2beaa913e4,149,29498660462107375017030,29850000000000000000000,,
stakeDelegates,1609971064,0xf6b76a8d41ffb8460fab76bcb7e814ab775baff6,0x028f2205f2dd97ec5c203416d1d980a415d9c64cbd82629f10f420d7969b2620-198,0x5a8904be09625965d9aec4bffd30d853438a053e,198,4112935496174827194725,4171426605578400000000,,
stakeDelegates,1610020068,0xeb699df6eae4c136ce697d49fcbba1d4f98e1b60,0x06f8635412ae8e8ad97237b9553492fba78b3164a3c565d0cbc5bc7953f90134-110,0x5a8904be09625965d9aec4bffd30d853438a053e,110,10144936607696098911846,10294876950000000000000,,
stakeDelegates,1610022287,0x1dd83f87ec9e2041c3eee8c7fba5653859ea463b,0x005065c1264b85a2212db21d06865306fd2db15b06aab5c4d2dbc213c77256a7-176,0x720a98087160bfdb282f695abe6f9ac966b03d43,176,4985640538622521835141,4988170482182450000000,,
