type,blockTime,delegator,eventTime,id,indexer,logIndex,shares,tokens,until
stakeDelegatedLockeds,1623237149,0xf7397f415c8be2fb6b6fba273742e5fd3d42b694,1623237149,0x42e4e0541de16a494694f87f58220471750371ecf9da8f08b81f0f0b8aa70932-270,0x5a8904be09625965d9aec4bffd30d853438a053e,270,1650418204559206524693,1761058357160499839288,201
stakeDelegatedLockeds,1623237149,0xf7397f415c8be2fb6b6fba273742e5fd3d42b694,1623237149,0x42e4e0541de16a494694f87f58220471750371ecf9da8f08b81f0f0b8aa70932-270,0x5a8904be09625965d9aec4bffd30d853438a053e,270,1650418204559206524693,1761058357160499839288,201
stakeDelegatedLockeds,1623237149,0xf7397f415c8be2fb6b6fba273742e5fd3d42b694,1623237149,0x42e4e0541de16a494694f87f58220471750371ecf9da8f08b81f0f0b8aa70932-270,0x5a8904be09625965d9aec4bffd30d853438a053e,270,1650418204559206524693,1761058357160499839288,201
stakeDelegatedLockeds,1623240446,0x591b586ad71c93c929703e3d56c4ba12e932b1ff,1623240446,0x3b16aeaf7962713550f57b37d29f3105b6e2f9d933cbaed02a78b62e256d2c50-306,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,306,9632491485377200231657,10416000000000000006445,201
stakeDelegatedLockeds,1623240446,0x591b586ad71c93c929703e3d56c4ba12e932b1ff,1623240446,0x3b16aeaf7962713550f57b37d29f3105b6e2f9d933cbaed02a78b62e256d2c50-306,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,306,9632491485377200231657,10416000000000000006445,201
stakeDelegatedLockeds,1623240446,0x591b586ad71c93c929703e3d56c4ba12e932b1ff,1623240446,0x3b16aeaf7962713550f57b37d29f3105b6e2f9d933cbaed02a78b62e256d2c50-306,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,306,9632491485377200231657,10416000000000000006445,201
stakeDelegatedLockeds,1623240446,0x591b586ad71c93c929703e3d56c4ba12e932b1ff,1623240446,0x3b16aeaf7962713550f57b37d29f3105b6e2f9d933cbaed02a78b62e256d2c50-306,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,306,9632491485377200231657,10416000000000000006445,201
stakeDelegatedLockeds,1623240446,0x591b586ad71c93c929703e3d56c4ba12e932b1ff,1623240446,0x3b16aeaf7962713550f57b37d29f3105b6e2f9d933cbaed02a78b62e256d2c50-306,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,306,9632491485377200231657,10416000000000000006445,201
stakeDelegatedLockeds,1623240446,0x591b586ad71c93c929703e3d56c4ba12e932b1ff,1623240446,0x3b16aeaf7962713550f57b37d29f3105b6e2f9d933cbaed02a78b62e256d2c50-306,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,306,9632491485377200231657,10416000000000000006445,201
stakeDelegatedLockeds,1623240475,0x3bd00d34e3d5af7c8a3d1b1cac5e160b2213986b,1623240475,0xeef1f7316bc923bfc84c61bd625ca5f58aeb3c8d4234e7531ae73561e60a2cad-337,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,337,122628829842065185246,126086633077045426787,201
stakeDelegatedLockeds,1623241103,0xfe052e9b6a290e2cb970b8e73414afddc2b84b1c,1623241103,0x6e09f7ca076c0f17affa5880df632b9b38c51ec6638c9c6a5fb34bc30a34be31-91,0x85fe868adf7f5950b052469075556fb207e5372d,91,6082914582720342026615,6250000000000000002291,201
stakeDelegatedLockeds,1623241103,0xfe052e9b6a290e2cb970b8e73414afddc2b84b1c,1623241103,0x6e09f7ca076c0f17affa5880df632b9b38c51ec6638c9c6a5fb34bc30a34be31-91,0x85fe868adf7f5950b052469075556fb207e5372d,91,6082914582720342026615,6250000000000000002291,201
stakeDelegatedLockeds,1623241103,0xfe052e9b6a290e2cb970b8e73414afddc2b84b1c,1623241103,0x6e09f7ca076c0f17affa5880df632b9b38c51ec6638c9c6a5fb34bc30a34be31-91,0x85fe868adf7f5950b052469075556fb207e5372d,91,6082914582720342026615,6250000000000000002291,201
stakeDelegatedLockeds,1623241103,0xfe052e9b6a290e2cb970b8e73414afddc2b84b1c,1623241103,0x6e09f7ca076c0f17affa5880df632b9b38c51ec6638c9c6a5fb34bc30a34be31-91,0x85fe868adf7f5950b052469075556fb207e5372d,91,6082914582720342026615,6250000000000000002291,201
stakeDelegatedLockeds,1623241103,0xfe052e9b6a290e2cb970b8e73414afddc2b84b1c,1623241103,0x6e09f7ca076c0f17affa5880df632b9b38c51ec6638c9c6a5fb34bc30a34be31-91,0x85fe868adf7f5950b052469075556fb207e5372d,91,6082914582720342026615,6250000000000000002291,201
stakeDelegatedLockeds,1623263070,0x17165bb0e230ce4bae46ce031c3ba6f992d4b655,1623263070,0x7b9b5c404aeddc63a02e3fe97f10586c18642cb7ecc8ffdafb483b49827fbc0f-428,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,428,2893529865612647989195,3042904886045763601928,201
stakeDelegatedLockeds,1623263070,0x17165bb0e230ce4bae46ce031c3ba6f992d4b655,1623263070,0x7b9b5c404aeddc63a02e3fe97f10586c18642cb7ecc8ffdafb483b49827fbc0f-428,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,428,2893529865612647989195,3042904886045763601928,201
stakeDelegatedLockeds,1623263070,0x17165bb0e230ce4bae46ce031c3ba6f992d4b655,1623263070,0x7b9b5c404aeddc63a02e3fe97f10586c18642cb7ecc8ffdafb483b49827fbc0f-428,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,428,2893529865612647989195,3042904886045763601928,201
stakeDelegatedLockeds,1623275911,0x00ce41055972b91aaf582f30f0deda23fc368ce1,1623275911,0x4832c23e98897b2ed664a73ee962a8f20cdf43e20931ce29ac7b71df5fcd2523-254,0x27ca9cf008a217e828b4b39945034ff8450730d1,254,1430490565590852984562,1561297049336018372748,201
stakeDelegatedLockeds,1623275911,0x00ce41055972b91aaf582f30f0deda23fc368ce1,1623275911,0x4832c23e98897b2ed664a73ee962a8f20cdf43e20931ce29ac7b71df5fcd2523-254,0x27ca9cf008a217e828b4b39945034ff8450730d1,254,1430490565590852984562,1561297049336018372748,201
stakeDelegatedLockeds,1623275911,0x00ce41055972b91aaf582f30f0deda23fc368ce1,1623275911,0x4832c23e98897b2ed664a73ee962a8f20cdf43e20931ce29ac7b71df5fcd2523-254,0x27ca9cf008a217e828b4b39945034ff8450730d1,254,1430490565590852984562,1561297049336018372748,201
stakeDelegatedLockeds,1623275911,0x00ce41055972b91aaf582f30f0deda23fc368ce1,1623275911,0x4832c23e98897b2ed664a73ee962a8f20cdf43e20931ce29ac7b71df5fcd2523-254,0x27ca9cf008a217e828b4b39945034ff8450730d1,254,1430490565590852984562,1561297049336018372748,201
stakeDelegatedLockeds,1623275911,0x00ce41055972b91aaf582f30f0deda23fc368ce1,1623275911,0x4832c23e98897b2ed664a73ee962a8f20cdf43e20931ce29ac7b71df5fcd2523-254,0x27ca9cf008a217e828b4b39945034ff8450730d1,254,1430490565590852984562,1561297049336018372748,201
stakeDelegatedLockeds,1623275911,0x00ce41055972b91aaf582f30f0deda23fc368ce1,1623275911,0x4832c23e98897b2ed664a73ee962a8f20cdf43e20931ce29ac7b71df5fcd2523-254,0x27ca9cf008a217e828b4b39945034ff8450730d1,254,1430490565590852984562,1561297049336018372748,201
stakeDelegatedLockeds,1623279041,0xa5b0171529d5fcece0218b2f9fcd8b9afd6c89ad,1623279041,0x9cefd1dcc5c325120f4304129a9df344927dfa6b2b06d29f9af8fc881c3cbd1f-258,0x7ed9d36539f349808c42187ed4e1753d5947db7a,258,1857995174463026502864,2022185144136682989685,201
stakeDelegatedLockeds,1623279041,0xa5b0171529d5fcece0218b2f9fcd8b9afd6c89ad,1623279041,0x9cefd1dcc5c325120f4304129a9df344927dfa6b2b06d29f9af8fc881c3cbd1f-258,0x7ed9d36539f349808c42187ed4e1753d5947db7a,258,1857995174463026502864,2022185144136682989685,201
stakeDelegatedLockeds,1623279041,0xa5b0171529d5fcece0218b2f9fcd8b9afd6c89ad,1623279041,0x9cefd1dcc5c325120f4304129a9df344927dfa6b2b06d29f9af8fc881c3cbd1f-258,0x7ed9d36539f349808c42187ed4e1753d5947db7a,258,1857995174463026502864,2022185144136682989685,201
stakeDelegatedLockeds,1623294704,0x529109d3e06f2acfc520f27042274e8dcd44eddd,1623294704,0x47ad4b6832abb4bd45be0f2b09642a3687f9c39ee8e0026679c07d61bd048174-12,0x5a8904be09625965d9aec4bffd30d853438a053e,12,6558210159914021396947,7000000000000000000650,202
stakeDelegatedLockeds,1623294704,0x529109d3e06f2acfc520f27042274e8dcd44eddd,1623294704,0x47ad4b6832abb4bd45be0f2b09642a3687f9c39ee8e0026679c07d61bd048174-12,0x5a8904be09625965d9aec4bffd30d853438a053e,12,6558210159914021396947,7000000000000000000650,202
stakeDelegatedLockeds,1623294704,0x529109d3e06f2acfc520f27042274e8dcd44eddd,1623294704,0x47ad4b6832abb4bd45be0f2b09642a3687f9c39ee8e0026679c07d61bd048174-12,0x5a8904be09625965d9aec4bffd30d853438a053e,12,6558210159914021396947,7000000000000000000650,202
stakeDelegatedLockeds,1623294704,0x529109d3e06f2acfc520f27042274e8dcd44eddd,1623294704,0x47ad4b6832abb4bd45be0f2b09642a3687f9c39ee8e0026679c07d61bd048174-12,0x5a8904be09625965d9aec4bffd30d853438a053e,12,6558210159914021396947,7000000000000000000650,202
stakeDelegatedLockeds,1623294704,0x529109d3e06f2acfc520f27042274e8dcd44eddd,1623294704,0x47ad4b6832abb4bd45be0f2b09642a3687f9c39ee8e0026679c07d61bd048174-12,0x5a8904be09625965d9aec4bffd30d853438a053e,12,6558210159914021396947,7000000000000000000650,202
stakeDelegatedLockeds,1623294704,0x529109d3e06f2acfc520f27042274e8dcd44eddd,1623294704,0x47ad4b6832abb4bd45be0f2b09642a3687f9c39ee8e0026679c07d61bd048174-12,0x5a8904be09625965d9aec4bffd30d853438a053e,12,6558210159914021396947,7000000000000000000650,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623309466,0x71d079f0ea37c7c4fe65dc491d5e83b9955a5a13,1623309466,0x28ec1b38ef9a6622757be023978ee607c27b5ea60195a4a84db8b7442df9306b-232,0x5a8904be09625965d9aec4bffd30d853438a053e,232,78204627095400224204977,83472834251926206519674,202
stakeDelegatedLockeds,1623311644,0xfbb9d149159636017004df0d379985c8c44da98e,1623311644,0xa150f8c13a7111724a11c7d55fb55f17499cb603af29077c1cf20e3e67e5ce63-79,0xbe9d7c691792937ca7e2535652886ff390cc5b86,79,11817535144217353170077,23000000000000000010021,202
stakeDelegatedLockeds,1623311644,0xfbb9d149159636017004df0d379985c8c44da98e,1623311644,0xa150f8c13a7111724a11c7d55fb55f17499cb603af29077c1cf20e3e67e5ce63-79,0xbe9d7c691792937ca7e2535652886ff390cc5b86,79,11817535144217353170077,23000000000000000010021,202
stakeDelegatedLockeds,1623311644,0xfbb9d149159636017004df0d379985c8c44da98e,1623311644,0xa150f8c13a7111724a11c7d55fb55f17499cb603af29077c1cf20e3e67e5ce63-79,0xbe9d7c691792937ca7e2535652886ff390cc5b86,79,11817535144217353170077,23000000000000000010021,202
stakeDelegatedLockeds,1623328846,0xe788b07963bc4196cb44baa790b12e6fffd5e9ee,1623328846,0x895c85accf36ccdbc1587d12287dd36b77722553acd516011067d3da72e45725-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,161192421657400135824880,172051051138713990207012,202
stakeDelegatedLockeds,1623328846,0xe788b07963bc4196cb44baa790b12e6fffd5e9ee,1623328846,0x895c85accf36ccdbc1587d12287dd36b77722553acd516011067d3da72e45725-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,161192421657400135824880,172051051138713990207012,202
stakeDelegatedLockeds,1623328846,0xe788b07963bc4196cb44baa790b12e6fffd5e9ee,1623328846,0x895c85accf36ccdbc1587d12287dd36b77722553acd516011067d3da72e45725-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,161192421657400135824880,172051051138713990207012,202
stakeDelegatedLockeds,1623336168,0x4e9fb4bd0b837f4b18e107ff6e4a4d0c3584c2e5,1623336168,0x7066a07ebc700ac39a9892e7e5a37589d34b9c38787aa1d7ef335b9397225b77-235,0xb06071394531b63b0bac78f27e12dc2beaa913e4,235,3866216623242749132526,4123152390811984598865,202
stakeDelegatedLockeds,1623336168,0x4e9fb4bd0b837f4b18e107ff6e4a4d0c3584c2e5,1623336168,0x7066a07ebc700ac39a9892e7e5a37589d34b9c38787aa1d7ef335b9397225b77-235,0xb06071394531b63b0bac78f27e12dc2beaa913e4,235,3866216623242749132526,4123152390811984598865,202
stakeDelegatedLockeds,1623336168,0x4e9fb4bd0b837f4b18e107ff6e4a4d0c3584c2e5,1623336168,0x7066a07ebc700ac39a9892e7e5a37589d34b9c38787aa1d7ef335b9397225b77-235,0xb06071394531b63b0bac78f27e12dc2beaa913e4,235,3866216623242749132526,4123152390811984598865,202
stakeDelegatedLockeds,1623336168,0x4e9fb4bd0b837f4b18e107ff6e4a4d0c3584c2e5,1623336168,0x7066a07ebc700ac39a9892e7e5a37589d34b9c38787aa1d7ef335b9397225b77-235,0xb06071394531b63b0bac78f27e12dc2beaa913e4,235,3866216623242749132526,4123152390811984598865,202
stakeDelegatedLockeds,1623336168,0x4e9fb4bd0b837f4b18e107ff6e4a4d0c3584c2e5,1623336168,0x7066a07ebc700ac39a9892e7e5a37589d34b9c38787aa1d7ef335b9397225b77-235,0xb06071394531b63b0bac78f27e12dc2beaa913e4,235,3866216623242749132526,4123152390811984598865,202
stakeDelegatedLockeds,1623337713,0x8ab54cb5de75bb8f2d3d82aa211266862a3686fb,1623337713,0x54062236ef9b8871138f3b9d89973acdb5c9d7c07a3ddd807259fa1cdbf4959b-368,0xb06071394531b63b0bac78f27e12dc2beaa913e4,368,7428594391369573714589,7922273816995285412616,202
stakeDelegatedLockeds,1623337713,0x8ab54cb5de75bb8f2d3d82aa211266862a3686fb,1623337713,0x54062236ef9b8871138f3b9d89973acdb5c9d7c07a3ddd807259fa1cdbf4959b-368,0xb06071394531b63b0bac78f27e12dc2beaa913e4,368,7428594391369573714589,7922273816995285412616,202
stakeDelegatedLockeds,1623337713,0x8ab54cb5de75bb8f2d3d82aa211266862a3686fb,1623337713,0x54062236ef9b8871138f3b9d89973acdb5c9d7c07a3ddd807259fa1cdbf4959b-368,0xb06071394531b63b0bac78f27e12dc2beaa913e4,368,7428594391369573714589,7922273816995285412616,202
stakeDelegatedLockeds,1623337713,0x8ab54cb5de75bb8f2d3d82aa211266862a3686fb,1623337713,0x54062236ef9b8871138f3b9d89973acdb5c9d7c07a3ddd807259fa1cdbf4959b-368,0xb06071394531b63b0bac78f27e12dc2beaa913e4,368,7428594391369573714589,7922273816995285412616,202
stakeDelegatedLockeds,1623337713,0x8ab54cb5de75bb8f2d3d82aa211266862a3686fb,1623337713,0x54062236ef9b8871138f3b9d89973acdb5c9d7c07a3ddd807259fa1cdbf4959b-368,0xb06071394531b63b0bac78f27e12dc2beaa913e4,368,7428594391369573714589,7922273816995285412616,202
stakeDelegatedLockeds,1623337713,0x8ab54cb5de75bb8f2d3d82aa211266862a3686fb,1623337713,0x54062236ef9b8871138f3b9d89973acdb5c9d7c07a3ddd807259fa1cdbf4959b-368,0xb06071394531b63b0bac78f27e12dc2beaa913e4,368,7428594391369573714589,7922273816995285412616,202
stakeDelegatedLockeds,1623349967,0xeb21b643ff72fc551cda496ba04653d956e65617,1623349967,0x936889ba1a4553695b94b2fbe4f0689ea8a76539d4e6bc8d1a32ae925b52d05e-190,0xb06071394531b63b0bac78f27e12dc2beaa913e4,190,4688423149066973555200,5000000000000000002991,202
stakeDelegatedLockeds,1623349967,0xeb21b643ff72fc551cda496ba04653d956e65617,1623349967,0x936889ba1a4553695b94b2fbe4f0689ea8a76539d4e6bc8d1a32ae925b52d05e-190,0xb06071394531b63b0bac78f27e12dc2beaa913e4,190,4688423149066973555200,5000000000000000002991,202
stakeDelegatedLockeds,1623349967,0xeb21b643ff72fc551cda496ba04653d956e65617,1623349967,0x936889ba1a4553695b94b2fbe4f0689ea8a76539d4e6bc8d1a32ae925b52d05e-190,0xb06071394531b63b0bac78f27e12dc2beaa913e4,190,4688423149066973555200,5000000000000000002991,202
stakeDelegatedLockeds,1623359401,0x56a7f9f78e491b93e39216fa8cb1e99b57bb5a68,1623359401,0xa3583d327d72f0d312ae9b1f79b7716889ae68a2e6b574e4f99f4d244b750069-116,0x5a8904be09625965d9aec4bffd30d853438a053e,116,1490719447041890586563,1591571303515684033795,202
stakeDelegatedLockeds,1623359401,0x56a7f9f78e491b93e39216fa8cb1e99b57bb5a68,1623359401,0xa3583d327d72f0d312ae9b1f79b7716889ae68a2e6b574e4f99f4d244b750069-116,0x5a8904be09625965d9aec4bffd30d853438a053e,116,1490719447041890586563,1591571303515684033795,202
stakeDelegatedLockeds,1623359401,0x56a7f9f78e491b93e39216fa8cb1e99b57bb5a68,1623359401,0xa3583d327d72f0d312ae9b1f79b7716889ae68a2e6b574e4f99f4d244b750069-116,0x5a8904be09625965d9aec4bffd30d853438a053e,116,1490719447041890586563,1591571303515684033795,202
stakeDelegatedLockeds,1623371035,0x7bef575b9c885518715d13dfc6c32658c50327ee,1623371035,0xf3b9b3a1cd8f980a106b85504e870977fd77cea516b0c15876a5c649f01a6aa1-320,0x85fe868adf7f5950b052469075556fb207e5372d,320,3187129283165172786829,3274673308148624125738,203
stakeDelegatedLockeds,1623381704,0x54b7c46d3908a8dce822bef2255e1912baf236cd,1623381704,0xcf34ef0b3b6cb174312d37e25f6d34934d8c64488d6d0c93693664a19fbcbafc-194,0x85fe868adf7f5950b052469075556fb207e5372d,194,634473077606597435362,651900775708055544505,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623390095,0xfeb222b5f532c586c5b186bc596c5d5fe0b3a4a6,1623390095,0x0b5364c95d0a4694b9cdc858aa776185b04be9a167075ff34f5fbe194a771670-32,0x5a8904be09625965d9aec4bffd30d853438a053e,32,1202905942779813964063,1284291640064570403809,203
stakeDelegatedLockeds,1623409090,0xbe75f10f4a93cf5337581d04bb6eccffc144d031,1623409100,0x984db6c9b57c54f660615829f659d9766ac8fd3846d832acb3c6dbf622224d24-535,0xbe9d7c691792937ca7e2535652886ff390cc5b86,535,6416295671094179533266,12500000000000000004259,203
stakeDelegatedLockeds,1623409090,0xbe75f10f4a93cf5337581d04bb6eccffc144d031,1623409100,0x984db6c9b57c54f660615829f659d9766ac8fd3846d832acb3c6dbf622224d24-535,0xbe9d7c691792937ca7e2535652886ff390cc5b86,535,6416295671094179533266,12500000000000000004259,203
stakeDelegatedLockeds,1623409090,0xbe75f10f4a93cf5337581d04bb6eccffc144d031,1623409100,0x984db6c9b57c54f660615829f659d9766ac8fd3846d832acb3c6dbf622224d24-535,0xbe9d7c691792937ca7e2535652886ff390cc5b86,535,6416295671094179533266,12500000000000000004259,203
stakeDelegatedLockeds,1623412805,0x731447cec80526d7088f6ae81a53e87405c08d7e,1623412805,0xca5bcd558f7870d56b0d0821df6a4c0e316d6c6b9b26603d9586d7c28e98edbb-286,0x5a8904be09625965d9aec4bffd30d853438a053e,286,9250551657060574553915,9876421536079321570378,203
stakeDelegatedLockeds,1623417527,0xeec3bf940be41d0030c6e02d61eedf3212d2d321,1623417527,0x567f946f6232ee2629d19efc2944101c819ddf2ea3c3dd44e6e1b13528488d22-349,0xbe9d7c691792937ca7e2535652886ff390cc5b86,349,8551638870434322481937,16660000000000000005677,203
stakeDelegatedLockeds,1623417527,0xeec3bf940be41d0030c6e02d61eedf3212d2d321,1623417527,0x567f946f6232ee2629d19efc2944101c819ddf2ea3c3dd44e6e1b13528488d22-349,0xbe9d7c691792937ca7e2535652886ff390cc5b86,349,8551638870434322481937,16660000000000000005677,203
stakeDelegatedLockeds,1623417527,0xeec3bf940be41d0030c6e02d61eedf3212d2d321,1623417527,0x567f946f6232ee2629d19efc2944101c819ddf2ea3c3dd44e6e1b13528488d22-349,0xbe9d7c691792937ca7e2535652886ff390cc5b86,349,8551638870434322481937,16660000000000000005677,203
stakeDelegatedLockeds,1623417527,0xeec3bf940be41d0030c6e02d61eedf3212d2d321,1623417527,0x567f946f6232ee2629d19efc2944101c819ddf2ea3c3dd44e6e1b13528488d22-349,0xbe9d7c691792937ca7e2535652886ff390cc5b86,349,8551638870434322481937,16660000000000000005677,203
stakeDelegatedLockeds,1623417527,0xeec3bf940be41d0030c6e02d61eedf3212d2d321,1623417527,0x567f946f6232ee2629d19efc2944101c819ddf2ea3c3dd44e6e1b13528488d22-349,0xbe9d7c691792937ca7e2535652886ff390cc5b86,349,8551638870434322481937,16660000000000000005677,203
stakeDelegatedLockeds,1623417527,0xeec3bf940be41d0030c6e02d61eedf3212d2d321,1623417527,0x567f946f6232ee2629d19efc2944101c819ddf2ea3c3dd44e6e1b13528488d22-349,0xbe9d7c691792937ca7e2535652886ff390cc5b86,349,8551638870434322481937,16660000000000000005677,203
stakeDelegatedLockeds,1623423277,0x34f6666519650915d4148b0265e96ea981bdc433,1623423277,0x54e0d047c6f8630b2f6b79785997761a0b02e557e833acdeffc6b0c422d38d2c-268,0x85fe868adf7f5950b052469075556fb207e5372d,268,15963071710715592117891,16401545153270036251524,203
stakeDelegatedLockeds,1623423277,0x34f6666519650915d4148b0265e96ea981bdc433,1623423277,0x54e0d047c6f8630b2f6b79785997761a0b02e557e833acdeffc6b0c422d38d2c-268,0x85fe868adf7f5950b052469075556fb207e5372d,268,15963071710715592117891,16401545153270036251524,203
stakeDelegatedLockeds,1623423277,0x34f6666519650915d4148b0265e96ea981bdc433,1623423277,0x54e0d047c6f8630b2f6b79785997761a0b02e557e833acdeffc6b0c422d38d2c-268,0x85fe868adf7f5950b052469075556fb207e5372d,268,15963071710715592117891,16401545153270036251524,203
stakeDelegatedLockeds,1623423277,0x34f6666519650915d4148b0265e96ea981bdc433,1623423277,0x54e0d047c6f8630b2f6b79785997761a0b02e557e833acdeffc6b0c422d38d2c-268,0x85fe868adf7f5950b052469075556fb207e5372d,268,15963071710715592117891,16401545153270036251524,203
stakeDelegatedLockeds,1623423277,0x34f6666519650915d4148b0265e96ea981bdc433,1623423277,0x54e0d047c6f8630b2f6b79785997761a0b02e557e833acdeffc6b0c422d38d2c-268,0x85fe868adf7f5950b052469075556fb207e5372d,268,15963071710715592117891,16401545153270036251524,203
stakeDelegatedLockeds,1623423277,0x34f6666519650915d4148b0265e96ea981bdc433,1623423277,0x54e0d047c6f8630b2f6b79785997761a0b02e557e833acdeffc6b0c422d38d2c-268,0x85fe868adf7f5950b052469075556fb207e5372d,268,15963071710715592117891,16401545153270036251524,203
stakeDelegatedLockeds,1623433945,0x114a4b3b0640e2b4235b0897ab343a26c97c8d14,1623433945,0x647da9cdf1886822f1a7b1d7887f2fe6f556e6af035823df330a3292b9318377-286,0x85fe868adf7f5950b052469075556fb207e5372d,286,9890389156067612005267,10162058234554117470972,203
stakeDelegatedLockeds,1623433945,0x114a4b3b0640e2b4235b0897ab343a26c97c8d14,1623433945,0x647da9cdf1886822f1a7b1d7887f2fe6f556e6af035823df330a3292b9318377-286,0x85fe868adf7f5950b052469075556fb207e5372d,286,9890389156067612005267,10162058234554117470972,203
stakeDelegatedLockeds,1623433945,0x114a4b3b0640e2b4235b0897ab343a26c97c8d14,1623433945,0x647da9cdf1886822f1a7b1d7887f2fe6f556e6af035823df330a3292b9318377-286,0x85fe868adf7f5950b052469075556fb207e5372d,286,9890389156067612005267,10162058234554117470972,203
