allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward
,12360254,,0x0262978566f0b820745d6890662fb8e3a1717f2f0be856271192a4201956ad9e-61,0xd133fd8e0607f5d82c91626140495ea0a31d0398,61,,116083655050000000000000,stakeDelegateds,,,,,,0xbff76f4d252f8075a64d1eabd8d4327aba9261b6,116083655050000000000000,,,,,,,
,12360392,,0x918fb60369124131f4b9d0e15dc00f5b3a4551c08f1ec26d325ec30c38e09199-134,0xd133fd8e0607f5d82c91626140495ea0a31d0398,134,,116083655050000000000000,stakeDelegateds,,,,,,0x0d5ae787018108707e382bd972d6b9aa3b5ba994,116083655050000000000000,,,,,,,
,12360400,,0xdbe403fbf7667b9232d5bae24f1fecba374df47300353f32f3c50d1c8da8a666-144,0xd133fd8e0607f5d82c91626140495ea0a31d0398,144,,116083655050000000000000,stakeDelegateds,,,,,,0x5ab1af42494bcba539ee002141941b632e3342c8,116083655050000000000000,,,,,,,
,12360440,,0xfbbd66e2c066b943d332fc45fb0f0557b32f50976ce0e4b9acd5cced2e7fe670-189,0xd133fd8e0607f5d82c91626140495ea0a31d0398,189,,116083655050000000000000,stakeDelegateds,,,,,,0x7fa2035ec8d61b85e4dd5017724368230606f435,116083655050000000000000,,,,,,,
,12363344,,0x9515e6551e9719bfb0cc99b658b91a8b18f2b7943c484440ae020ad3f7489792-448,0xd133fd8e0607f5d82c91626140495ea0a31d0398,448,,116083655050000000000000,stakeDelegateds,,,,,,0x570ef132e54c0b9568c94ae0fce9a7c62cb81475,116083655050000000000000,,,,,,,
,12363351,,0xf1a5c1b7ac5a2997027f5703578e384a7be27eb7b8bb3ec33ceebb3373a29a02-299,0xd133fd8e0607f5d82c91626140495ea0a31d0398,299,,116083655050000000000000,stakeDelegateds,,,,,,0x8b3eb82e5199d241645b924289ff7bcecf7c5b74,116083655050000000000000,,,,,,,
,12363481,,0xa2b219582ec482e9d9e0652a84ae66850cc81784f9bb5bdd2fc167f58c8935a4-67,0xd133fd8e0607f5d82c91626140495ea0a31d0398,67,,116083655050000000000000,stakeDelegateds,,,,,,0x15f8b1663e430b6c58d1e66a4a1e8091f6b884ba,116083655050000000000000,,,,,,,
,12363485,,0x68b6192674bc056e777ff87ae993fc0f2993c431fedd1f9801a5be4720228f5a-352,0xd133fd8e0607f5d82c91626140495ea0a31d0398,352,,116083655050000000000000,stakeDelegateds,,,,,,0xecc4f1bc778e61a24f70e4f0af776d5de2907865,116083655050000000000000,,,,,,,
,12367132,,0xecc97d7b810d3af2cebba452f444df80e7fbdca4f2076c93fcc5543b19bafa58-361,0xd133fd8e0607f5d82c91626140495ea0a31d0398,361,,145104830000000000000000,stakeDelegateds,,,,,,0x40f5126f42ecdc6732dce70c77a0b508fd19bcb6,145104830000000000000000,,,,,,,
,12367316,,0xca3bd24ac8fb6f3f8e3ae6603d415cb920e3a72da7984ec6d91b9108ce32b406-229,0xd133fd8e0607f5d82c91626140495ea0a31d0398,229,,145104830000000000000000,stakeDelegateds,,,,,,0x5b8171a29becb0294426db322eccdffd4e2d08df,145104830000000000000000,,,,,,,
,12367396,,0xafb98bb20443128790c9969dd110ab8c98adbe164bb294c0705c75a13694cac1-410,0xd133fd8e0607f5d82c91626140495ea0a31d0398,410,,145104830000000000000000,stakeDelegateds,,,,,,0x11d56dc8e968ad7dc44818c241ec998ae85ff8b9,145104830000000000000000,,,,,,,
,12368054,,0xf0693284d8bf92380f4ed17f8bee25eefc256573b563af67abcd3f8e600c4219-293,0xd133fd8e0607f5d82c91626140495ea0a31d0398,293,,145104830000000000000000,stakeDelegateds,,,,,,0x97705cbc02f9cc29ef101095b714cc82ef9b5782,145104830000000000000000,,,,,,,
,12368318,,0x3ecf63025610290c9692bd519bd17744d42b5dc00444fa3acd54bbe49ee8c29c-250,0xd133fd8e0607f5d82c91626140495ea0a31d0398,250,,116083655050000000000000,stakeDelegateds,,,,,,0xa17cda34ed957956a0df353523968bc702b0127e,116083655050000000000000,,,,,,,
,12369762,,0x5845c5ba5ec48b6c5fbfe4d9c6223eee9702a1e415f435c0ca9cfe8bf9c177fb-135,0xd133fd8e0607f5d82c91626140495ea0a31d0398,135,,116083655050000000000000,stakeDelegateds,,,,,,0xdd58958e3807cab588da07dabf526d831c275862,116083655050000000000000,,,,,,,
,12369770,,0x38612fd4fefa47814a544df5a954543b4a5ca395f5cc355df26e90ea7bbef0dc-450,0xd133fd8e0607f5d82c91626140495ea0a31d0398,450,,29021155050000000000000,stakeDelegateds,,,,,,0x6c4330737d85d43ef336ee16d2cbae0d65231974,29021155050000000000000,,,,,,,
,12369893,,0x20f4118d3a100a87a83f67075490ab423ec86555ef215f1951b457ee0ce730d2-314,0xd133fd8e0607f5d82c91626140495ea0a31d0398,314,,145104830000000000000000,stakeDelegateds,,,,,,0x553663e10298bfd82af60b6783d12613d046378b,145104830000000000000000,,,,,,,
,12370721,,0x265a64e2bde2caecfe1ceea25583961825c42391ec362c6f13d0f0e8c3b7a132-119,0xd133fd8e0607f5d82c91626140495ea0a31d0398,119,,29021155050000000000000,stakeDelegateds,,,,,,0xc3976a014550a1d5dd54a90a127fc80d18cd7c4e,29021155050000000000000,,,,,,,
,12370744,,0xe00dc864b391f4fef3467a1f065bdcb20a19947181518623d4279b9c72ee9530-182,0xd133fd8e0607f5d82c91626140495ea0a31d0398,182,,145104830000000000000000,stakeDelegateds,,,,,,0x40bf956c8974badfbb7d2cc4024156e84010a4a5,145104830000000000000000,,,,,,,
,12372930,,0x7ea1944f8224809fd040dcbb3a7e1b12dea96bc219f4364aee32f95aa29fc5de-206,0xd133fd8e0607f5d82c91626140495ea0a31d0398,206,,116083655050000000000000,stakeDelegateds,,,,,,0x71efaa85e96df2c8c475a8fc759ba858be5261f0,116083655050000000000000,,,,,,,
,12372933,,0x1c3e3c75f7bc34c8eacaa0670b32c00770e271cfa7d388992876b741de15d69c-143,0xd133fd8e0607f5d82c91626140495ea0a31d0398,143,,116083655050000000000000,stakeDelegateds,,,,,,0x78e0858addf54688a712f0f0df36763321381239,116083655050000000000000,,,,,,,
,12373009,,0xc3399c5cc18e2fc1f0ad834d1a2f9bc6b349980c80e81a6ecb9ec2893e27e432-285,0xd133fd8e0607f5d82c91626140495ea0a31d0398,285,,116083655050000000000000,stakeDelegateds,,,,,,0x8dcd8509452fe80cb21f5d657d2e81c6d8a9b9c8,116083655050000000000000,,,,,,,
,12373126,,0x947ef6830b0f2d4b49384330e3b6e3c692ecbdb2a56cf1d89806638dcba17c4a-251,0xd133fd8e0607f5d82c91626140495ea0a31d0398,251,,116083655050000000000000,stakeDelegateds,,,,,,0x38877923cc7ddf46e0eb4753b365d16ff5d7dbdf,116083655050000000000000,,,,,,,
,12373280,,0x299c4a11f1bf3928b916b4c6e94081de81d8e479a33cf6f698d092c4cb2bdda8-212,0xd133fd8e0607f5d82c91626140495ea0a31d0398,212,,116083655050000000000000,stakeDelegateds,,,,,,0x0a2371c85b103c36911cb0ee590f116414a8129a,116083655050000000000000,,,,,,,
,12373474,,0xe1161b101c884b5adb6461a3b2cc6d666df9023014e0d2e9ccf5ad2c9037afe4-389,0xd133fd8e0607f5d82c91626140495ea0a31d0398,389,,116083655050000000000000,stakeDelegateds,,,,,,0x8a31e5dc327f2e256871546ff4b5a24b536b71e7,116083655050000000000000,,,,,,,
