allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward
,13248857,,0x5b986b4f70fa81485470b98eab478be18c6d60dca93050e1f4e3c746219c0054-509,0xd133fd8e0607f5d82c91626140495ea0a31d0398,509,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0x5ab1af42494bcba539ee002141941b632e3342c8,,,,,,,,
,13248986,,0xfd7b3bda253e7990f28a749d49595a722d4138b7bffd8210535bd60bc887f5a8-183,0xd133fd8e0607f5d82c91626140495ea0a31d0398,183,,10416000000000000000000,stakeDelegatedWithdrawns,,,,,,0x1fdf64a7e784e352b9d92e301d050bc29fa32e02,,,,,,,,
,13249125,,0xa21339136fc303dd67b71d8c7c61166b4f9694eb9a957791bd555512958fcbc2-169,0xd133fd8e0607f5d82c91626140495ea0a31d0398,169,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0x570ef132e54c0b9568c94ae0fce9a7c62cb81475,,,,,,,,
,13249318,,0x7291e5104e0e4e750b47706cac5b82562202751ebe06330263addea8acfc51f6-394,0xd133fd8e0607f5d82c91626140495ea0a31d0398,394,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0xf172bfd473226376a0ba5384abef18407261ae73,,,,,,,,
,13249402,,0x7bd17770562a48cf441d0da2c74d8039b1239abc1864b8c99a5a7b16c79cedf5-417,0xd133fd8e0607f5d82c91626140495ea0a31d0398,417,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0x8b3eb82e5199d241645b924289ff7bcecf7c5b74,,,,,,,,
,13249613,,0x747ff1b4e593ca31873bd33dcd7005b77444aff760ad5920edab8e566996af2f-637,0xd133fd8e0607f5d82c91626140495ea0a31d0398,637,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0x15f8b1663e430b6c58d1e66a4a1e8091f6b884ba,,,,,,,,
,13249921,,0x4f143d29b343a0e77f648ae3535e364396ad38cf59e8a0099caede67c6d4177d-106,0xd133fd8e0607f5d82c91626140495ea0a31d0398,106,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0xecc4f1bc778e61a24f70e4f0af776d5de2907865,,,,,,,,
,13249937,,0x4e4f804896a95cc2fa7657aa312cfcbfbbee1a4d2ff1a7b80eafc00e73917309-137,0xd133fd8e0607f5d82c91626140495ea0a31d0398,137,,10416000000000000000000,stakeDelegatedWithdrawns,,,,,,0x40f5126f42ecdc6732dce70c77a0b508fd19bcb6,,,,,,,,
,13249951,,0x4f95886c076847116faa79aff920fc070975f5c5a1e9c819ead96437c171ef97-17,0xd133fd8e0607f5d82c91626140495ea0a31d0398,17,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0xbff76f4d252f8075a64d1eabd8d4327aba9261b6,,,,,,,,
,13249971,,0x1237bf5ba3474b76c6225bc1f09867c16016666cd366891726a7069f5899c618-375,0xd133fd8e0607f5d82c91626140495ea0a31d0398,375,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0xf40030616012afe4451e44701c59f4e49540ebfd,,,,,,,,
,13249974,,0x413cec6de8fa70de3bb40d2d208c1e02727470b813ffaacb912b926ffcc430f1-226,0xd133fd8e0607f5d82c91626140495ea0a31d0398,226,,10416000000000000000000,stakeDelegatedWithdrawns,,,,,,0x5b8171a29becb0294426db322eccdffd4e2d08df,,,,,,,,
,13250012,,0xf7d064c1e60b4161eb0c5dabe93cd2cab4076ab67ccccfbc27e7d2bd5687347e-177,0xd133fd8e0607f5d82c91626140495ea0a31d0398,177,,10416000000000000000000,stakeDelegatedWithdrawns,,,,,,0x11d56dc8e968ad7dc44818c241ec998ae85ff8b9,,,,,,,,
,13250061,,0x46cc93444943415f8804bd5d23c55aede77b248716af6dd5ec3bb677e18eaeec-101,0xd133fd8e0607f5d82c91626140495ea0a31d0398,101,,10416000000000000000000,stakeDelegatedWithdrawns,,,,,,0x40bf956c8974badfbb7d2cc4024156e84010a4a5,,,,,,,,
,13250078,,0x4b6e7adf1c14f0f092e07d405e9797f18d90567396ad6074becc29c454b9d569-375,0xd133fd8e0607f5d82c91626140495ea0a31d0398,375,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0x78e0858addf54688a712f0f0df36763321381239,,,,,,,,
,13250085,,0x4d036e9ec06ecab0e15faffd36a3adb44f9fc7c21b88de69802e740741335b1c-532,0xd133fd8e0607f5d82c91626140495ea0a31d0398,532,,10416000000000000000000,stakeDelegatedWithdrawns,,,,,,0x97705cbc02f9cc29ef101095b714cc82ef9b5782,,,,,,,,
,13250134,,0x09bdbef7c00f34dc3f55d52dda9fce51e80114b233989c9e992f647927684651-148,0xd133fd8e0607f5d82c91626140495ea0a31d0398,148,,8333000000000000000000,stakeDelegatedWithdrawns,,,,,,0x71efaa85e96df2c8c475a8fc759ba858be5261f0,,,,,,,,
