,epoch,allocation,signalledTokens,stakeDeposited,totalQueryFees,curatorQueryFees,totalRewards,endBlock,s_burned,cumulative_tokens,cumulative_tokens_with_burn,total_supply,total_supply_with_burn,signalled_total,signaled_total_with_burn
388,388,50122506.324,3816.703108155742,7127.214526402099,21.873107821527647,0.2734887448083986,14187.95122592825,14032062.0,48.02670567240883,50147660.33945705,50147612.312751375,97418309460.25674,97418309412.23004,1807244.9355132899,1807196.9088076174
389,389,810293857.6324434,1438.0804349999999,229.02917703075377,0.0,0.0,142472.70366398996,14038708.0,343.6577281875139,810437997.4457195,810437653.7879913,98228747457.70247,98228747114.04474,1808683.0159482898,1808339.3582201023
390,390,696739134.7,9.9,5808711.60057399,11.879949,0.9400941,134418.29976896237,14045354.0,0.0,702682287.320386,702682287.320386,98931429745.02286,98931429745.02286,1808692.9159482897,1808692.9159482897
391,391,206954034.9,5889.263617750468,258.2972434408816,2.243304,0.222087096,56465.8197680733,14052000.0,5825.824771608512,207016650.74602038,207010824.92124876,99138446395.76888,99138440569.9441,1814582.1795660402,1808756.3547944317
392,392,11429351.397,0.0,0.0,8.192988,0.811105812,3296.837880508558,14058646.0,0.0,11432657.23897432,11432657.23897432,99149879053.00784,99149879053.00784,1814582.1795660402,1814582.1795660402
393,393,56888202.74,321.18269715895565,16110.598766004721,0.0,0.0,20527.246633471106,14065292.0,69.3,56925161.76809663,56925092.468096636,99206804214.77594,99206804145.47594,1814903.3622631992,1814834.0622631991
394,394,219831349.95,544.599494999708,2443.06657717246,0.23542,0.022737132,64110.04302565573,14071938.0,0.0,219898447.91725495,219898447.91725495,99426702662.69319,99426702662.69319,1815447.961758199,1815447.961758199
395,395,211602459.5111111,1316.9250489711915,1810.513137486098,20.8406681,0.0002958219,58229.96327127211,14078584.0,893.1227454318486,211663837.75353277,211662944.63078734,99638366500.44673,99638365607.32399,1816764.88680717,1815871.764061738
396,396,161187509.0,0.23733143104989,0.0,0.0,0.0,47438.512495100076,14085230.0,428.1684222667942,161234947.74982652,161234519.58140427,99799601448.19656,99799601020.02814,1816765.1241386011,1816336.9557163343
397,397,343770231.432,0.00297,41202.665372832314,0.568611375011179,0.05629252612610672,96255.04857338817,14091876.0,65.15555321687366,343907689.7738201,343907624.6182669,100143509137.97038,100143509072.81483,1816765.1271086012,1816699.9715553843
398,398,409351375.344,155.63162195404402,18426.4570318674,0.0,0.0,114350.12584150322,14098522.0,1057.288158210381,409484307.5584953,409483250.27033705,100552993445.52888,100552992388.24072,1816920.7587305552,1815863.4705723447
399,399,157459536.328,0.0,0.0,18.134144,1.795280256,46583.28618533934,14105168.0,0.0,157506139.54360962,157506139.54360962,100710499585.0725,100710499585.0725,1816920.7587305552,1816920.7587305552
400,400,93109285.607,111.375,334.0567137004445,4.546027,0.450056673,30033.530030673683,14111814.0,0.0,93139769.56482804,93139769.56482804,100803639354.63733,100803639354.63733,1817032.1337305552,1817032.1337305552
401,401,330497225.89350665,350.7078535832142,52421.39741349149,4.305018579321212,0.08252365456163993,91082.95231998354,14118460.0,346.5003553600143,330641085.3386359,330640738.83828056,101134280439.97597,101134280093.47562,1817382.8415841383,1817036.3412287782
402,402,321824890.2523261,5767.712169511717,1035707.6062449722,0.0,0.0,93328.7938549236,14125106.0,5931.59017630535,322959694.3645955,322953762.7744192,101457240134.34056,101457234202.75038,1823150.55375365,1817218.9635773448
403,403,186051031.01,99.0,505.62338096192644,0.0,0.0,55187.12105640254,14131752.0,0.0,186106822.75443736,186106822.75443736,101643346957.095,101643346957.095,1823249.55375365,1823249.55375365
404,404,48889936.42,0.099,227.77974823057258,0.032711,0.003238389,15917.126919206896,14138398.0,0.0,48906081.46161683,48906081.46161683,101692253038.55663,101692253038.55663,1823249.65275365,1823249.65275365
405,405,95303535.88230711,352.76508666529816,12600.792823641787,26.899956,0.0,28139.89817054754,14145044.0,344.7678535832142,95344656.23834397,95344311.47049038,101787597694.79497,101787597350.02711,1823602.4178403153,1823257.649986732
406,406,62297956.49999999,100.485,0.0,0.0,0.0,18175.577347689465,14151690.0,0.0,62316232.56234768,62316232.56234768,101849913927.35732,101849913927.35732,1823702.9028403154,1823702.9028403154
407,407,130639083.156,562.1256661158226,272.2949338469579,0.0,0.0,39383.04824106392,14158336.0,347.4168184116752,130679300.62484103,130678953.20802262,101980593227.98216,101980592880.56534,1824265.0285064313,1823917.6116880195
408,408,75308001.648,323.03918399952,230.65385657129568,0.0,0.0,23243.86770988344,14164982.0,101.4,75331799.20875046,75331697.80875045,102055925027.19092,102055924925.79092,1824588.0676904307,1824486.6676904308
409,409,169153484.3807646,0.0,172.26775322746144,8.434873,5.247e-06,54208.04038975644,14171628.0,284.39985065294786,169207873.12378582,169207588.72393516,102225132900.3147,102225132615.91484,1824588.0676904307,1824303.6678397777
410,410,1195900149.6,204.3534638442738,0.0,0.0,0.0,349307.38119010185,14178274.0,155.63162195404402,1196249661.3346539,1196249505.703032,103421382561.64935,103421382406.01773,1824792.4211542748,1824636.7895323208
411,411,249231860.09999996,1981.881,4095.177738223814,6.248422,0.618593778,72379.19040080988,14184920.0,0.0,249310323.21615478,249310323.21615478,103670692884.86551,103670692884.86551,1826774.302154275,1826774.302154275
412,412,133362017.52,4411.036753248826,10545.674995399817,0.0,0.0,32494.08963317281,14191566.0,1980.1113238648163,133409468.32138182,133407488.21005796,103804102353.18689,103804100373.07556,1831185.3389075238,1829205.2275836589
413,413,417072825.298,32.769,0.0,0.0,0.0,130495.57778270314,14198212.0,34.902515315282095,417203353.64478266,417203318.7422674,104221305706.83167,104221305671.92915,1831218.1079075239,1831183.2053922086
414,414,473734504.5,103.8659001328091,18445.313168785826,0.0,0.0,142308.99713966265,14204858.0,0.0,473895362.67620856,473895362.67620856,104695201069.50787,104695201069.50787,1831321.9738076567,1831321.9738076567
415,415,972013956.8671516,79.1170322291858,0.0,0.0,0.0,267341.79166811315,14211504.0,9.999,972281377.775852,972281367.776852,105667482447.28372,105667482437.28473,1831401.0908398859,1831391.0918398858
416,416,630859917.3809999,10.819481512058227,4942.234050422025,0.0,0.0,176410.71843109612,14218150.0,0.0,631041281.1529629,631041281.1529629,106298523728.43669,106298523728.43669,1831411.910321398,1831411.910321398
417,417,637185591.472,1528.5586814904623,81171.30939284422,26.053873,2.570483322,183243.4154016917,14224796.0,0.0,637451563.3798324,637451563.3798324,106935975291.81653,106935975291.81653,1832940.4690028883,1832940.4690028883
418,418,638381609.8214291,3467.533911772897,50001.46774182318,0.0,0.0,192410.0829289077,14231442.0,1494.9,638627488.9060116,638625994.0060116,107574602780.72253,107574601285.82254,1836408.0029146613,1834913.1029146614
419,419,25769330.700000003,4042.937541341672,0.0,0.020466,0.0,7600.796995271262,14238088.0,4661.493499081773,25780974.455002617,25776312.961503536,107600383755.17754,107600379093.68404,1840450.940456003,1835789.4469569211
420,420,58513857.599999994,1102.365,86.16972194175447,0.0,0.0,17768.487905846345,14244734.0,0.0,58532814.62262778,58532814.62262778,107658916569.80017,107658916569.80017,1841553.305456003,1841553.305456003
421,421,35941329.6558,125.136,15000.0,0.0,0.0,11182.160377314307,14251380.0,1210.3866286104762,35967636.952177316,35966426.5655487,107694884206.75235,107694882996.36572,1841678.4414560029,1840468.0548273923
422,422,206672445.549,348.92803499999997,1803.081099277679,0.0,0.0,65288.79941599386,14258026.0,362.27354361344595,206739886.35755026,206739524.08400664,107901624093.1099,107901623730.83635,1842027.369491003,1841665.0959473895
423,423,49710163.346,6.959818690018845,3843.914652356669,0.0,0.0,16004.905095554166,14264672.0,2.842157186503637,49730019.1255666,49730016.28340942,107951354112.23546,107951354109.3933,1842034.329309693,1842031.4871525066
424,424,70104484.532,1552.525156215,6436.18228019876,0.200501,0.019849599,20799.482761764557,14271318.0,1537.998389182294,70133272.94254878,70131734.9441596,108021487385.17801,108021485847.17963,1843586.8544659081,1842048.8560767258
425,425,171962034.63,5514.992445854812,38335.289742856854,0.0,0.0,49167.58003304359,14277964.0,5340.205771980242,172055052.49222174,172049712.28644976,108193542437.67023,108193537097.46446,1849101.8469117628,1843761.6411397825
426,426,174837629.64,6.364341737380085,2164.99642954004,0.000101,0.0,52411.00147758907,14284610.0,1493.3453278689321,174892212.00234985,174890718.657022,108368434649.67258,108368433156.32726,1849108.2112535003,1847614.8659256315
427,427,15975351.100000001,15.35144273598732,7.98809091558082e-05,0.0,0.0,6301.475392388337,14291256.0,0.0,15981667.926915007,15981667.926915007,108384416317.59949,108384416317.59949,1849123.5626962362,1849123.5626962362
428,428,471912218.53348655,2.079,18502.349562784628,34.558565,3.421297935,134762.8214877265,14297902.0,0.0,472065523.7634,472065523.7634,108856481841.36288,108856481841.36288,1849125.641696236,1849125.641696236
429,429,87934490.7,1299.950329668639,0.0,0.0,0.0,28210.446418780906,14304548.0,0.0,87964001.09674846,87964001.09674846,108944445842.45964,108944445842.45964,1850425.5920259047,1850425.5920259047
430,430,136894034.658,535.29543414666,6038.179873671068,0.0,0.0,40561.679106234486,14311194.0,0.0,136941169.81241405,136941169.81241405,109081387012.27205,109081387012.27205,1850960.8874600513,1850960.8874600513
431,431,831600841.9,13.217219171248207,29871.83320189458,0.0,0.0,231657.72119125823,14317840.0,95.8331882785185,831862384.6716123,831862288.838424,109913249396.94366,109913249301.11047,1850974.1046792227,1850878.271490944
432,432,103342937.50059432,32.67000495,12893.312200261349,0.0,0.0,29712.076942235886,14324486.0,0.0,103385575.55974177,103385575.55974177,110016634972.5034,110016634972.5034,1851006.7746841726,1851006.7746841726
433,433,63900947.37500001,1313.8303141390663,20.556669613805248,0.0,0.0,19302.219500902407,14331132.0,39.61205270777513,63921583.98148466,63921544.36943195,110080556556.4849,110080556516.87285,1852320.6049983117,1852280.992945604
434,434,68754842.9,644.4218761837312,60.52315954954642,0.0,0.0,19879.038201686257,14337778.0,1335.744461483933,68775426.88323742,68774091.13877594,110149331983.36813,110149330647.62367,1852965.0268744954,1851629.2824130114
435,435,253929217.69099998,7.726648932262561,828.4382763941486,25.218089536050474,2.4965908640689967,79675.70660641526,14344424.0,1614.2475324523177,254009757.2772121,254008143.02967966,110403341740.64534,110403340126.39781,1852972.7535234278,1851358.5059909755
436,436,277620938.466,985.0936459354808,671.1471381654311,30.267384331024484,2.996471048771424,77405.80021371703,14351070.0,1167.6152294323392,277700033.7708532,277698866.1556238,110681041774.4162,110681040606.80096,1853957.8471693632,1852790.231939931
437,437,196788887.864,16244.344873861115,2860.0249431323405,0.0,0.0,58673.279400670464,14357716.0,1727.154905825153,196866665.51321766,196864938.35831183,110877908439.92941,110877906712.7745,1870202.1920432243,1868475.0371373992
438,438,142403244.72,1931.7717677541893,14908.210620457137,0.0,0.0,45282.15518212334,14364362.0,1655.5591227342202,142465366.85757032,142463711.29844758,111020373806.78699,111020372151.22786,1872133.9638109785,1870478.4046882442
439,439,421465242.328,4293.516610600757,78483.40923871614,0.0,0.0,122238.02442446275,14371008.0,0.09899999999999992,421670257.27827376,421670257.1792738,111442044064.06526,111442044063.96626,1876427.4804215792,1876427.3814215793
440,440,26489999.267999995,23240.797538528084,76.19052364423099,0.0,0.0,9304.09729096609,14377654.0,10361.2031191444,26522620.353353135,26512259.15023399,111468566684.41861,111468556323.21548,1899668.2779601072,1889307.074840963
441,441,1477735550.115,0.0,3844.7399899639063,0.0,0.0,441702.1528502513,14384300.0,1832.8575308275954,1478181097.0078402,1478179264.1503093,112946747781.42645,112946745948.56892,1899668.2779601072,1897835.4204292796
442,442,780810404.7645066,49694.415234545115,3597848.5487415534,13.71456270783615,0.0,223357.39264046762,14390946.0,53109.56050535095,784681318.8356858,784628209.2751805,113731429100.26215,113731375990.70164,1949362.6931946522,1896253.1326893012
443,443,128297089.00026748,5803.168650304771,2576.488250997068,0.0,0.0,37189.96630046489,14397592.0,4550.097375754118,128342658.62346925,128338108.5260935,113859771758.88562,113859767208.78824,1955165.8618449569,1950615.7644692028
444,444,809846835.6999999,12448.054156432348,1177.7708886574942,0.0,0.0,226652.97439539793,14404238.0,8695.340783913132,810087114.4994404,810078419.1586565,114669858873.38506,114669850178.04427,1967613.9160013893,1958918.575217476
445,445,43440439.386,1535.7078146377053,298.80362418623974,0.0,0.0,16150.990813527838,14410884.0,2840.115336401042,43458424.888252355,43455584.77291595,114713317298.27332,114713314458.15797,1969149.623816027,1966309.508479626
446,446,303879451.1923434,0.0,1866.4570671870251,0.0,0.0,88101.60814502422,14417530.0,2663.8738424406924,303969419.2575556,303966755.3837132,115017286717.53087,115017284053.65703,1969149.623816027,1966485.7499735863
447,447,22701916.5,54.45,40.74951418824036,0.0,0.0,6267.522016456286,14424176.0,767.2277512122349,22708279.221530646,22707511.993779432,115039994996.7524,115039994229.52464,1969204.073816027,1968436.8460648148
448,448,234198849.5,15958.992198704967,38398.76283853645,0.0,0.0,68165.75284213833,14430822.0,19771.78915592026,234321373.00787938,234301601.21872345,115274316369.76027,115274296597.97112,1985163.066014732,1965391.2768588117
449,449,144960683.31100002,1386.0,2584.149231135647,0.0,0.0,43278.34230160482,14437468.0,7055.398939144075,145007931.80253276,145000876.40359363,115419324301.5628,115419317246.16386,1986549.066014732,1979493.667075588
450,450,253556020.71899998,2799.544238671494,5101.847010964233,0.0,0.0,71405.28287483007,14444114.0,2249.261727626048,253635327.39312446,253633078.13139683,115672959628.95593,115672957379.6942,1989348.6102534034,1987099.3485257775
451,451,44957779.207,13.99763849975505,631.2796906356991,0.0,0.0,11679.93925921166,14450760.0,0.0,44970104.42358835,44970104.42358835,115717929733.37952,115717929733.37952,1989362.6078919033,1989362.6078919033
452,452,181019329.92411545,241.3781433872357,689.6450751428844,0.0,0.0,52034.217493295204,14457406.0,92.56797,181072295.1648273,181072202.59685728,115899002028.54434,115899001935.97638,1989603.9860352904,1989511.4180652904
453,453,127500902.16600001,1509.0256503072562,2090.2509534793403,0.0,0.0,20836.26239259017,14464052.0,13.99763849975505,127525337.70499639,127525323.7073579,116026527366.24934,116026527352.25171,1991113.0116855977,1991099.0140470979
454,454,94489771.3,20534.798642143498,0.0,0.0,0.0,31484.304278013384,14470698.0,20442.23990931247,94541790.40292016,94521348.16301085,116121069156.65227,116121048714.41235,2011647.8103277413,1991205.5704184289
455,455,65518538.96973632,1701.1044887187368,340.05735879444825,0.0,0.0,18816.738284489693,14477344.0,1555.0735617542891,65539396.86986832,65537841.796306565,116186608553.52214,116186606998.44858,2013348.91481646,2011793.8412547058
456,456,122061738.43224472,106.92,1172.5557656573906,0.0,0.0,34768.41026782414,14483990.0,0.0,122097786.3182782,122097786.3182782,116308706339.84042,116308706339.84042,2013455.83481646,2013455.83481646
457,457,143963815.378,7283.638957458893,173.7847665769534,0.0,0.0,35672.24258136608,14490636.0,6918.847394431047,144006945.04430538,144000026.19691095,116452713284.88474,116452706366.03734,2020739.4737739188,2013820.6263794878
458,458,366914735.8694366,5249.3769222567835,16107.828888625922,32.56482337570852,3.2239175141951435,110617.16303157542,14497282.0,2358.3136456308866,367046746.02702,367044387.7133744,116819760030.91176,116819757672.59811,2025988.8506961756,2023630.5370505447
459,459,85206241.27692765,13.200226875,97.95572708639799,0.0,0.0,25124.35272628273,14503928.0,0.0,85231476.78560789,85231476.78560789,116904991507.69737,116904991507.69737,2026002.0509230506,2026002.0509230506
460,460,298560780.742,109.291309875,1326.8189824099193,0.0,0.0,82025.66972789557,14510574.0,10.343024999999999,298644242.52202016,298644232.17899513,117203635750.21939,117203635739.87637,2026111.3422329256,2026100.9992079255
461,461,100049558.305,0.0,33.79449501183202,4.429607599179593,0.0,26650.846324302966,14517220.0,0.0,100076247.37542692,100076247.37542692,117303711997.59482,117303711997.59482,2026111.3422329256,2026111.3422329256
462,462,145266606.65858993,254.75817666434853,3781.9918894965786,0.0,0.0,43935.06807996089,14523866.0,55.01681656382181,145314578.47673604,145314523.45991948,117449026576.07155,117449026521.05473,2026366.10040959,2026311.083593026
463,463,1129224795.794,990.0000000000001,35280.51406538902,0.0,0.0,327949.4260861027,14530512.0,0.0,1129589015.7341514,1129589015.7341514,118578615591.8057,118578615591.8057,2027356.10040959,2027356.10040959
464,464,454676369.165,141.81929161092,1651.4466072892176,25.276218893679854,2.5023456704743055,134909.07541178731,14537158.0,0.0,454813099.2848753,454813099.2848753,119033428691.09058,119033428691.09058,2027497.919701201,2027497.919701201
465,465,993933353.534,0.0,1128.753483149926,20.560192487589532,2.0354590562713635,276284.4915734613,14543804.0,0.0,994210789.3747082,994210789.3747082,120027639480.46529,120027639480.46529,2027497.919701201,2027497.919701201
466,466,383438899.092,19.8,98038.9015765229,0.0,0.0,110590.93683443259,14550450.0,29.705584678436654,383647548.73041093,383647519.0248262,120411287029.1957,120411286999.49011,2027517.719701201,2027488.0141165226
467,467,29003828.711191297,6.93,79.9378961523151,0.0,0.0,9843.65805804335,14557096.0,712.0819535006563,29013759.23714549,29013047.15519199,120440300788.43285,120440300076.35089,2027524.649701201,2026812.5677477003
468,468,236876905.536,268.5718824101528,406.2591964464855,0.0,0.0,71705.93790381792,14563742.0,381.8344406000102,236949286.3049827,236948904.4705421,120677250074.73782,120677249692.90338,2027793.221583611,2027411.3871430112
469,469,315062792.7875066,990.9850499999999,360.09093485343243,25.52262269237844,2.5267396465454657,91822.57726750402,14570388.0,0.99,315155994.4901213,315155993.5001213,120992406069.22795,120992406068.23795,2028784.2066336111,2028783.2166336111
470,470,101674797.82000001,1250.3212425,935.7703615862256,0.0,0.0,32358.498583874378,14577034.0,657.0637584701956,101709342.41018797,101708685.3464295,121094115411.63814,121094114754.57439,2030034.5278761112,2029377.464117641
471,471,369247743.101,5825.966759669911,15214.28633172536,56.08073775994776,4.566788739124489,113751.39241109062,14583680.0,5755.745487105439,369382595.394029,369376839.6485419,121463498007.03217,121463492251.28668,2035860.494635781,2030104.7491486757
472,472,249417120.366,1009.8,10700710.64776104,95.27165939308843,9.431894279915754,75667.48127198571,14590326.0,0.0,260194612.99858668,260194612.99858668,121723692620.03075,121723692620.03075,2036870.294635781,2036870.294635781
473,473,68065162.837,0.0,1059.6040113215606,0.0,0.0,21201.054118282635,14596972.0,37.87451129255423,68087423.4951296,68087385.62061831,121791780043.52588,121791780005.65137,2036870.294635781,2036832.4201244884
474,474,21074541.200000003,0.0,85.25261492653352,0.0,0.0,8223.0300154584,14603618.0,0.0,21082849.482630387,21082849.482630387,121812862893.00851,121812862893.00851,2036870.294635781,2036870.294635781
475,475,238566764.0,488.9432592,70.68536712532101,0.0,0.0,70313.9705654246,14610264.0,488.9432592,238637637.59919176,238637148.65593255,122051500530.60771,122051500041.66446,2037359.2378949812,2036870.294635781
476,476,324584784.24625903,20.9663074661639,26982.608404671675,0.0,0.0,89568.21579678897,14616910.0,0.0,324701356.03676796,324701356.03676796,122376201886.64449,122376201886.64449,2037380.2042024473,2037380.2042024473
477,477,88778363.946,1009.2025370977337,8879.756721807578,0.0,0.0,27127.0813600104,14623556.0,116.89650211892292,88815379.9866189,88815263.09011678,122465017266.6311,122465017149.7346,2038389.406739545,2038272.510237426
478,478,16789845.790971223,1106.765309592592,169.70556756622503,0.0,0.0,5009.848480845148,14630202.0,0.0,16796132.110329226,16796132.110329226,122481813398.74144,122481813398.74144,2039496.1720491375,2039496.1720491375
479,479,181057894.1220451,792.0,3087.977783289101,0.0,0.0,53073.579008963105,14636848.0,0.0,181114847.67883736,181114847.67883736,122662928246.42027,122662928246.42027,2040288.1720491375,2040288.1720491375
480,480,134026419.64918776,5916.032925871562,1298.2034939156404,0.0,0.0,39204.761373764784,14643494.0,5746.76675966991,134072838.64698131,134067091.88022165,122797001085.06726,122796995338.3005,2046204.2049750092,2040457.4382153393
481,481,63859675.061667636,0.0,68.52118779742388,0.0,0.0,10608.484387762077,14650140.0,0.0,63870352.067243196,63870352.067243196,122860871437.1345,122860871437.1345,2046204.2049750092,2046204.2049750092
482,482,219321247.2894,1168.2,426.4174997692403,10.679100583517595,1.0572309577682417,64721.57561534778,14656786.0,248.9553636470927,219387575.21884668,219387326.26348302,123080259012.35335,123080258763.39798,2047372.4049750092,2047123.449611362
483,483,164661546.685,835.5600000000001,490.22967532273776,0.0,0.0,46467.21722123142,14663432.0,235.13306930929707,164709339.69189656,164709104.55882725,123244968352.04524,123244968116.91217,2048207.9649750092,2047972.8319056998
484,484,99668241.188,344.1933,78.06422657212984,0.0,0.0,29969.102932059133,14670078.0,344.68829999999997,99698632.54845862,99698287.86015862,123344666984.5937,123344666639.90541,2048552.1582750091,2048207.469975009
485,485,293964362.0,21.681,41.354685183315624,0.0,0.0,84602.65776750541,14676724.0,128.44005525697224,294049027.6934527,294048899.25339746,123638716012.28716,123638715883.8471,2048573.8392750092,2048445.3992197523
486,486,1465021630.094,2829.1468460438423,990903.9782432213,21.5359519026197,2.1320592383593504,420740.38503340504,14683370.0,197.01,1466436127.2721338,1466435930.2621338,125105152139.5593,125105151942.5493,2051402.986121053,2051205.976121053
487,487,71248190.73099999,5669.840266242203,7214.975935463579,14.405622975740512,0.5957846477888485,21094.14652088706,14690016.0,5698.331925871561,71282184.69513021,71276486.36320435,125176434324.25443,125176428625.9225,2057072.8263872953,2051374.4944614237
488,488,21574956.5,0.0,0.0,0.0,0.0,6241.358960143103,14696662.0,0.0,21581197.858960144,21581197.858960144,125198015522.11339,125198015522.11339,2057072.8263872953,2057072.8263872953
489,489,217739371.515,3588.962769218993,455.20872916937407,0.0,0.0,64393.30988926007,14703308.0,3394.3054184030234,217807808.99638763,217804414.69096923,125415823331.10977,125415819936.80435,2060661.7891565142,2057267.483738111
490,490,310135618.8692822,6926.0745742258,1138.6941807234675,20.845263902260207,2.06368112632376,88482.41100812895,14709954.0,3646.6823080837307,310232188.9579903,310228542.2756822,125726055520.06776,125726051873.38545,2067587.86373074,2063941.1814226564
491,491,1137228575.9559999,188.84420269614768,971.575500379922,0.0,0.0,327089.59203193727,14716600.0,45.94171989509866,1137556825.9677348,1137556780.0260148,126863612346.03549,126863612300.09377,2067776.7079334361,2067730.7662135412
492,492,128255370.5568512,3296.940367035774,1705.4755771791188,0.0,0.0,39225.387482104336,14723246.0,1535.7078146377053,128299598.36027752,128298062.65246288,126991911944.39577,126991910408.68796,2071073.648300472,2069537.9404858341
493,493,404350238.79899997,4320.52693801698,106175.10130938241,24.26715456356774,2.402448301793206,115680.44526276947,14729892.0,1732.7691386989163,404576441.542113,404574708.7729743,127396488385.93788,127396486653.16875,2075394.175238489,2073661.40609979
494,494,126477478.55299999,162.60750000000002,0.0,0.0,0.0,35487.43389987688,14736538.0,52.93135680083612,126513128.59439987,126513075.66304307,127523001514.53229,127523001461.60094,2075556.7827384889,2075503.8513816881
495,495,84358909.08426988,575.6823376695853,464.32094646658834,0.0,0.0,29750.86778936114,14743184.0,0.0,84389699.95534338,84389699.95534338,127607391214.48763,127607391214.48763,2076132.4650761585,2076132.4650761585
496,496,298886545.7795066,990.0000000000001,10690.587086656158,0.0,0.0,84794.12694953749,14749830.0,0.0,298983020.4935428,298983020.4935428,127906374234.98117,127906374234.98117,2077122.4650761585,2077122.4650761585
497,497,514404641.956,5072.3704111790785,1126.8260455477418,0.0,0.0,152224.33133027476,14756476.0,3007.140643562571,514563065.483787,514560058.34314346,128420937300.46495,128420934293.32431,2082194.8354873376,2079187.694843775
498,498,65036718.625,99.0,3539.459941287196,0.0,0.0,17919.52695333364,14763122.0,3056.5651094108002,65058276.61189462,65055220.04678521,128485995577.07684,128485992520.51173,2082293.8354873376,2079237.2703779268
499,499,914612130.1209999,5721.095449998859,120942.6397765591,0.0,0.0,255415.51027998544,14769768.0,2526.126080400864,914994209.3665065,914991683.2404261,129400989786.44334,129400987260.31726,2088014.9309373365,2085488.8048569357
500,500,112584198.781,3250.884705500777,26196.489830404968,0.0,0.0,31607.89861392889,14776414.0,5494.097312706627,112645254.05414984,112639759.95683713,129513635040.4975,129513629546.40019,2091265.8156428372,2085771.7183301307
501,501,27581497.917,29.7,104.16072765118506,0.0,0.0,8281.329566991331,14783060.0,1291.382235142026,27589913.10729464,27588621.725059498,129541224953.6048,129541223662.22256,2091295.5156428372,2090004.1334076952
502,502,482255436.693,2302.3426149394277,32805.69900490684,0.0,0.0,135230.42909943342,14789706.0,2196.2278651623888,482425775.1637193,482423578.93585414,130023650728.76852,130023648532.54066,2093597.8582577766,2091401.6303926143
503,503,97443655.101,6973.727942332871,16608.142251833815,0.0,0.0,26055.283593006803,14796352.0,3717.46076461795,97493292.25478718,97489574.79402256,130121144021.02332,130121140303.56255,2100571.5862001097,2096854.1254354918
504,504,230038583.543,2938.2034045367377,1341.906601007964,0.0,0.0,65161.489084506466,14802998.0,59.193911333061905,230108025.14209005,230107965.9481787,130351252046.1654,130351251986.9715,2103509.7896046466,2103450.5956933135
505,505,90117305.41600001,990.0000000000001,2267.5336586578064,0.0,0.0,23642.292176826133,14809644.0,40.29627461270838,90144205.24183549,90144164.94556087,130441396251.40724,130441396211.11096,2104499.7896046466,2104459.493330034
506,506,0.0,2671.81506831233,168.54232126913556,0.0,0.0,14664.23342623827,14816290.0,2685.2412746857585,17504.590815819734,14819.349541133975,130441413755.99806,130441411070.75679,2107171.604672959,2104486.3633982735
507,507,0.0,60.54013719666,151.2003011909585,0.0,0.0,9567.722417904775,14822936.0,0.0,9779.462856292394,9779.462856292394,130441423535.46092,130441423535.46092,2107232.144810156,2107232.144810156
508,508,0.0,432.274180771531,36497.87557274974,23.6051500709296,2.3369098570220306,37346.577215327714,14829582.0,547.1906500151213,74302.66902877693,73755.4783787618,130441497838.12994,130441497290.9393,2107664.4189909273,2107117.228340912
509,509,0.0,593.703,41735.623166527446,0.0,0.0,15115.929599826059,14836228.0,0.0,57445.255766353504,57445.255766353504,130441555283.38571,130441555283.38571,2108258.1219909275,2108258.1219909275
