,id,blockNumber,signer,type,nameSignal,versionSignal,tokens,subgraphId,subgraphDeploymentID,subgraphversion,subgraphname
6040,0xa8928b4c97ed711c7fb72301a5b31233c8761600397b8135a3f302da67b2608c-481,12926724,0xd50e43a5987f5bbae10ce35d43c3effb069d40d2,MintNSignal,3813132095717805,3789225075744492,1100000000000000000,8rp4W6dGKdfYTf3So7xFpdd58gCaNbKwmm6Sketd4XvX,0xeb449d43e21e518cdb0656cc31b1652dc177996b8dc2ddd9f4442cf30c95f12e,2,Radicle
6041,0x6302eb61d2953cf4b14560aadef5f6970f135780a25101923d4358709e558ce8-338,12926730,0x12d6ccbd31d52542e4ad09756b855bc084abca9b,MintNSignal,3558351289957666,3558351289957666,1100000000000000000,9LxWj6eHov86sEJ9Z5XWvanuU3qn992LDwpZf4bace8g,0x76a0cdb900c92afb241b59b9cda34cfdaf7cfbe396914bbfdb8203d89284a32d,0,CREAM Iron Bank
6042,0x83a7d025f71caac804ecd16c78d39719f955c4b026a244afc28cf539ff4d8c6c-330,12926730,0x12d6ccbd31d52542e4ad09756b855bc084abca9b,MintNSignal,1237561815762374,1237561815762374,1100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
6043,0xa8624ba5c40142ef097302d38914b1b240b4ae8883467712492af025fa7a89a7-362,12926730,0x47045d307c282ab9467f72b643b3eee152e8f800,MintNSignal,1122146995620833,1122146995620833,1100000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
6044,0xa91353b99e6a69e65d447db79af1b8d940368794f4cdbf3fa98d2578a4376594-346,12926730,0x52fc17357189cdc8d59fce4130e994ee582f36fb,MintNSignal,1455629075600712,1439087423680559,1100000000000000000,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
6045,0xeae0ffb311d841da06fb20774349f1cd3efa3cd1fa7a9462c68cee5defb61119-354,12926730,0x52fc17357189cdc8d59fce4130e994ee582f36fb,MintNSignal,4050050445012797,4050050445012797,1100000000000000000,CgqVF1Apb2iqNNqcoNh79WnTvX2VEEQM6FCBWyRQZmvj,0x1d69c84478129a01ca1ab08c2337e640ff42d959637f21f8f2414cb7512086fa,0,Hopr on Mainnet
6046,0x3b0246b96423e4e9a8764ec8d2adcbe22be0216075c12f4e4b9f656adf3e205f-158,12926731,0xc89382f3bb82260c50fa5d1db875720047cf5ed0,MintNSignal,5603938752622721,5603938752622721,1100000000000000000,4gZf3atMXjYDh4g48Zr83NFX3rkvZED86VqMNhgEXgLc,0x9176937ed0d6101947a41fa172f07f37ec43f29e690b6c1ef1566fe59269c8a1,2,NFTX
6047,0x7b609f37b602aae21791a07456a22c89c3a710cdd919d3395bb363caf76a1437-111,12926731,0x47045d307c282ab9467f72b643b3eee152e8f800,MintNSignal,4049926567046556,4049926567046556,1100000000000000000,CgqVF1Apb2iqNNqcoNh79WnTvX2VEEQM6FCBWyRQZmvj,0x1d69c84478129a01ca1ab08c2337e640ff42d959637f21f8f2414cb7512086fa,0,Hopr on Mainnet
6048,0xe39de46383ebc6ba07c83ef79b086a0e60ff82a16a318b436981fb7267fd072e-150,12926731,0xc89382f3bb82260c50fa5d1db875720047cf5ed0,MintNSignal,1565439174269145,1565439174269145,1100000000000000000,5fnrBcJSbnSZMBgFrK4TwTtYHBdgDa4raZiTm5nm79ps,0x6cbb3da0becfbdc8da2cbde7f47838743a8c8b46dfdcefd0bef35340f6058bf7,0,0x-exchange-proxy
6049,0xf09571c5a5b732f56dbe080fda3f4caeaff312db4a8843f52a5cc722bd83261a-302,12926734,0x768d9b49c6e5a8154f725b0b2c650841248b7148,MintNSignal,78655651469,78655651469,100000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6050,0xd16cf197a59a6e45ad63fe9aa9460c6e1b59dd5f6037c4f7ab284357e9712bfa-98,12926761,0x0ba43bae4613e03492e4c17af3b014b6c3202b9d,MintNSignal,89883274733822380,89883274733822380,40000000000000000000,GGv13zuXnvG4V97Yn8FvfY5c73j1Df78D9rzvSye3yXr,0xab59a037137e1e8dcb769904b557bd00e7bf9d5b8c7fd6e89f356615508a40cf,0,Badger DAO
6051,0x01fda76aa76665fea276d9a9598bed4e9fd74903e54fcfdc32b002aea883d33e-239,12926781,0x0ba43bae4613e03492e4c17af3b014b6c3202b9d,MintNSignal,51585759295173329,51562347335746244,40000000000000000000,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
6052,0x18b2345b725a4b136c79edc0441935e6cc46a2b7114b76f5b309ba8a479685d9-326,12926794,0x78f91a249cf16c26cbccf72bc45866cde42d749c,MintNSignal,64784180775251,64784180775251,50000000000000000,H87NmTfhtQRmUVzwWzZDZ6SzqvSnJe4CqDSY1pE1bhVS,0x690752ca4c6cd7a89792e10f681e28631fa4e28ab84cb445be2ece9eea9dd8bc,2,Synthetix - Mainnet Mega
6053,0x4973a1c5e15742c6c88e6289bd798041b04f61f041993a95ab25230c4848e988-119,12926794,0x768d9b49c6e5a8154f725b0b2c650841248b7148,MintNSignal,8981697294,8981697294,10000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
6054,0x22144d90a78733eb2f50fc9688c5ffa6fbfa416806dc9e8f2cbac3e82fa34851-112,12926797,0x4d438e0c094d2bc1db83cfeed1254be474d1096e,MintNSignal,786556015553250,786556015553250,1000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6055,0x3a0488c17fe8693eddd2c35e4292fecc5687e3a840bf06fe4e7d0bc769da397b-242,12926801,0xcd98aa3437f953259e6983ebb8fe47b5f50317b4,MintNSignal,4490829864912707,4490829864912707,5000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
6056,0x87c5d443586892af5d176091ae0cb3153c1bd51d13b269a3ffcd149fae0e847f-269,12926810,0x73084e4338a64d73180d039fae40a0e92b105f35,MintNSignal,20064338603045815,19938542136599496,14258010703723308550,9MDH6TTFm2KZWbo1dBhyktQ7WkWWAbVRSF6Eg65mu9z9,0x4810cc7741423cec7e44fc7ec7a479e521453cbf090e74b6186d3a2264588fe5,1,Enzyme Finance
6057,0xb04a4d771a66956132b21c6f9a23e5914fdb70ec568647bcb3f0c10126faa299-304,12926813,0x4d438e0c094d2bc1db83cfeed1254be474d1096e,MintNSignal,957391225011276,951388713017442,1000000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6058,0x939268173635d1580f4bb08236b24024d8a99c604a1d6117b7817715263c0ab7-164,12926827,0xdf0a738bf9397dd2d3b422ea58d3ef200210ac8d,MintNSignal,1125053097340153,1125053097340153,1000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
6059,0x22818b43bfa88c0ee120d7db8f1f3bea11bf3285d0f268fd352ffac0d36e1c85-299,12926831,0x3dd379303c0a62f43d4264e9e306f53634266d4e,MintNSignal,1323294281439908,1308256471493391,1000000000000000000,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
6060,0x8774936dd670fbfbf5d22950154a18e8493d4f59aaccc18cbb30e757dcb55a1b-336,12926841,0xdf0a738bf9397dd2d3b422ea58d3ef200210ac8d,MintNSignal,1289553873994314,1288968615903913,1000000000000000000,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
6061,0x0cb04fa4342ea36b338c7fb2953e72f53dfff133dfeba0e27a211dd73ef98e0b-272,12926869,0x78f91a249cf16c26cbccf72bc45866cde42d749c,MintNSignal,47869514588957,47569389281818,50000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6062,0x3c6ea7ee9fd0d540048d34dff390953152c31a20886423354f6c1761871f66a2-282,12926870,0x3dd379303c0a62f43d4264e9e306f53634266d4e,MintNSignal,2001515511111505,2001515511111505,1000000000000000000,5xMSe3wTNLgFQqsAc5SCVVwT4MiRb5AogJCuSN9PjzXF,0x2f7af6fd1032aeb0d446784a9968f4a1e4599026b1a5c86b52fbe5912a41789c,3,Yearn Vaults V2 Subgraph
6063,0x5408027a4b593aeeb1f1b0b026e2881f99c975340542906c6e6a0f0c08943ea6-262,12926881,0x65be92254efc8f12310cb3104de6a74d63a5dd97,MintNSignal,1423120314195631,1423120314195631,1000000000000000000,5fnrBcJSbnSZMBgFrK4TwTtYHBdgDa4raZiTm5nm79ps,0x6cbb3da0becfbdc8da2cbde7f47838743a8c8b46dfdcefd0bef35340f6058bf7,0,0x-exchange-proxy
6064,0x86663796d585f761c6635832d5e5bfff0328fce5af3e6569b3a69b500851dc3f-203,12926887,0xcd98aa3437f953259e6983ebb8fe47b5f50317b4,MintNSignal,6439476439687309,6439476439687309,5000000000000000000,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
6065,0x8ab68fdd990a019308d0faeeb1c2c27e099fb376679455cd0fe0392d9fbc91a0-103,12926887,0x65be92254efc8f12310cb3104de6a74d63a5dd97,MintNSignal,957389358550613,951386858258842,1000000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6066,0x1d9fd46debc08abf12ab2735f23c2ed2742af9033d5c625b902dbb318bc8644c-122,12926905,0x8fc96fec9fc41a8808f68e1afcf1cb7f69011d27,MintNSignal,1020131281424435,1020131281424435,1000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
6067,0x3282b528ba46f04c22f6ad458c0ac07d3e06d14e97719e2a5f4ddd8f62aebb28-311,12926916,0x382a61f5d6b7dfbfba18e609edb1fa08460df601,MintNSignal,1270926722772748,1270926722772748,1000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
6068,0x69670e9d6a9a107d3ba0b028f7ba9c438ef7bb0bab579b893a1f99267cd28e5d-96,12926920,0x8149c0d4d9debdb24f9a02922e68a13332ffe9fe,MintNSignal,1020129042431916,1020129042431916,1000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
6069,0x46d5d6a0534ea8f92e6b488afac10ed99d3e86cd4691a7b46f8c61e5e69c57c1-53,12926955,0xb05d9fa75c22e4e292986c4d0ec3da6febf91174,MintNSignal,7805759668506154,7805759668506154,1000000000000000000,8D2QdevwoqUwq7SmLwgFAyQEZXJakghpBfjNYhYYvJDK,0xe016ddc728b476eefbb86fe49b9fe7fb44b673637063fe99d9bc4998d9fd05bb,0,Cryptokitties v2
6070,0x7bd2c2971b9d73a4cf6a19afd7b2364c6c8c2a33d3559603946881e2715b69b8-30,12926955,0x811df83148fa178c1fa9f80b9f07e1dda5a9c191,MintNSignal,11011679409450002,11011679409450002,14000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6071,0x03795096482b7fefee6af4abd2fdac131752b52795d5b44b14bca06952cdfab1-243,12926960,0xc53104efc160292eb9f4dc52c1a58d3ed54f9faf,MintNSignal,1914773384396821,1902768417247492,2000000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6072,0x7da867ec495bc02fa6b049dfbba4d383da125b53fae0a3a00ca8c1ca40c91cd7-253,12926961,0xb05d9fa75c22e4e292986c4d0ec3da6febf91174,MintNSignal,4355008059488779,4355008059488779,1000000000000000000,5So3nipgHT3ks7pEPDQ6YgSFhfEmADrh481P9z1ZtcMA,0xd6a11ffb54732ff54046db05129e46f70be02c7a087b74e42ad5b94bc4dd5a8c,11,Art Blocks
6073,0x57f8371639118766c5e5c6211e04bd98849f7eaa6820073659f72b26cdf600b5-302,12926972,0xc53104efc160292eb9f4dc52c1a58d3ed54f9faf,MintNSignal,1573081088049516,1573081088049516,2000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6074,0xeddf447137516c957e413eee989258fc9bd036f2bbdcc51d85512be3e8e80455-194,12926983,0x8149c0d4d9debdb24f9a02922e68a13332ffe9fe,MintNSignal,1336901269627520,1336901269627520,1000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
6075,0x41f75fb87fa547acc2c1006d0726a859914111b63a384222268e0782e83d54ca-155,12926984,0x382a61f5d6b7dfbfba18e609edb1fa08460df601,MintNSignal,957384025866009,951381559008327,1000000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6076,0xf28e782686986e7442d81f7ea27b7e3dd42045aa071a855b89f8139a56708828-169,12926994,0xc4afa08f2125cf402750c642be06da8504a249ea,MintNSignal,59803356596468490,59803356596468490,5000000000000000000,CzZokpVTjAaZqoS2MXH8pSXt53voTMCJPE5rnuSGAnxk,0xbab9979a276e230ab7f6dc18ea66a8d6e3fc662f5fc080b862f5a30c86883647,0,Compound V2 Official
6077,0x92b803c7857f1022a09bddb809d4ea782073ca714ca6619b685fdbe2e3a5295f-119,12927029,0x1425b8a90d7027bf0eb9ad919c4fc67fff345527,MintNSignal,6778508908488455,6778508908488455,1000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
6078,0x8a46f572ee21062f80f9f5f92c13cb45efc00c9aa3b597d477d8a07b0c4e7135-275,12927043,0x1425b8a90d7027bf0eb9ad919c4fc67fff345527,MintNSignal,5651001638762088,5651001638762088,1000000000000000000,GLkfL4GEXKT1Vg3CGTrCdwr2UJ9w7u7vngJ8DoSmouFK,0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83,0,USDC Protocol
6079,0x27d6a26e8496239d1d9f9d9d736a4e7f527168a2c2199e7c00c3d4bfe2623b8b-249,12927046,0x44fd8c2bdb8d9115e32ce928b61353cef483c540,MintNSignal,5625221218847253,5625221218847253,5000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
6080,0x908f56fd711f5b0bd21718653763a0c54d10da80751dcfb0f338eaae1aa5e97a-142,12927050,0x939efdc76e1f1891ad6d6f908cf28569e62d82b8,MintNSignal,15864467987628390474,15864467987628390474,3000000000000000000000,BEkzgsGPhih7VE6aVwUL4h7EZyXJjZYn16T9PE5XCmou,0x8cd0ccfa257f8544115c0af573bcf97ed78ebc8c1d0fd286e6b56b9f8a108510,1,renft
6081,0x16d2aa194904e47b67e6f61ef470ff75edd93761c33aa1feff7e0b9ca7724f5c-73,12927120,0x918116c0a7ea9e9c0226c41aa4f13c538dda4380,MintNSignal,78653949598582,78653949598582,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6082,0xb1d2e2a7de06a7b93a962a8d92ce840f6043949941096eb17f381cb857351b81-364,12927120,0x16ffca9747cdd39bfda6663c102c816ec4041f63,MintNSignal,56251839606618,56251839606618,50000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
6083,0x8b6d8d00b4703ad7575228797e0168e00b0d3ff95eebfc30f392b33643cfa27c-123,12927127,0x918116c0a7ea9e9c0226c41aa4f13c538dda4380,MintNSignal,95738304821641,95138058748826,100000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6084,0xf621c40d0a2fcecaefc60c856b1ab9db642a066ef2d9fdaea51a3692561334da-337,12927127,0x16ffca9747cdd39bfda6663c102c816ec4041f63,MintNSignal,39326971056305,39326971056305,50000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6085,0x6e7942397a51b7e88d4866cfd7f3a21275d10eee4d657b27f815c2cd466b3c54-303,12927289,0x44fd8c2bdb8d9115e32ce928b61353cef483c540,MintNSignal,4490792301389847,4490792301389847,5000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
6086,0xdaed12b61090daad853aba33f3738b3419f86d2fbd550e207f85d7e4e239772d-28,12927305,0x64dc75fefc81bf8273f9a17b75a1e87d350b0201,MintNSignal,61071046478902824,61071046478902824,68000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
6087,0xf878fd73e73b9668222659307faf676ba90ee064bf06d10a9b88e87558f11bde-190,12927323,0x8a1a3b377983a59ad4961311928cf86e9fa3a5da,MintNSignal,129096769582573527,129096769582573527,40000000000000000000,GnwyhKp8uQkktC3vgMxWpg9f9qea75WQ6GXTxjW6BbZq,0x07a115441341a7c904c3b8c512e0523b72aea72854f11fd236a593555c9f681d,0,Decentraland marketplace ethereum mainnet
6088,0x384b6c55f50dcab981ea92a27b89f7e4f63cdc450556bcb0323bd1d02d6401ea-59,12927328,0x8a1a3b377983a59ad4961311928cf86e9fa3a5da,MintNSignal,31460777383973876,31460777383973876,40000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6089,0x0db00b8c40527f59b06dfb7a67ebdff1b778d8e8895189ed81d509f393316892-167,12927338,0x64dc75fefc81bf8273f9a17b75a1e87d350b0201,MintNSignal,66082250719947794,66082250719947794,52000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
6090,0x9a405eb093e118e7199b69ba91fedd1e4eb62921fdde1fba218de131eea5c3ca-289,12927452,0x0023d9ffe7d793895c5da5833d56c737832ead2b,MintNSignal,95729409879992352,95129219575385631,100000000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6091,0xd813ea5d2616f059aff52684086f9d1c7db445cab3d4f910b2e553d24441aa3f-101,12927466,0x0023d9ffe7d793895c5da5833d56c737832ead2b,MintNSignal,89797746422820399,89797746422820399,100000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
6092,0x62b84f240c0d571a7da9da49213a0650af4a0a62f64016c666d171eaefa6da95-336,12927746,0x708621fea6a3e127f775886f4fcc5a7edc6cc736,MintNSignal,293631374005084377,293631374005084377,103000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
6093,0xbfffd74520f18e7e4d3ec4ae3f1d89331a85b602d20dc30ac39d9dc1d5875e18-261,12927774,0x708621fea6a3e127f775886f4fcc5a7edc6cc736,MintNSignal,146549740145897774,146549740145897774,103000000000000000000,5fnrBcJSbnSZMBgFrK4TwTtYHBdgDa4raZiTm5nm79ps,0x6cbb3da0becfbdc8da2cbde7f47838743a8c8b46dfdcefd0bef35340f6058bf7,0,0x-exchange-proxy
6094,0xfc3a3c49faf33a7cf8c93c9f598480ff98df9fe51cab43e4927e15fc7973374a-193,12927799,0x6b13cd991f73b55b1564fa431768c630edd435c3,MintNSignal,957204366480413,951203026024968,1000000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
6095,0x2a0c408019d30390c2629aac6cf3a5901d0b32c1a87ff1c2bbadc4bcf0d88a40-247,12927812,0x7047bc96f206b2ccbaaa5a5b5124e86c1ec7c81c,MintNSignal,19804364137793909130,19804364137793909130,18490000000000000000000,5mqK2me3PVLTUhMNESgAqq3SX26eGsMFwo8BLLZwNM4u,0xf1c39327ac103655b80fe25775594f2de4af2ceb6ab34215b49c632aab5c4ade,1,Sushi - MasterChef
6096,0x6face7c092d8ebdff3c8083095ed32fc579b2fac48c739b2d2a31924f89c88f8-260,12927918,0x939efdc76e1f1891ad6d6f908cf28569e62d82b8,MintNSignal,3849077629454206609,3847330743287874351,3000000000000000000000,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
6097,0x9bcdc28925012069ddab6e8c23df7e923c59dbdb0131fc2fdb445da2b1ca93e9-284,12927936,0x7047bc96f206b2ccbaaa5a5b5124e86c1ec7c81c,MintNSignal,2065186335726950247,2065186335726950247,1456165965550478224263,5fnrBcJSbnSZMBgFrK4TwTtYHBdgDa4raZiTm5nm79ps,0x6cbb3da0becfbdc8da2cbde7f47838743a8c8b46dfdcefd0bef35340f6058bf7,0,0x-exchange-proxy
6098,0xc13113f7ed36c5adf73e281f90559fcf70b567a4728a9eb43e8148fb53314885-112,12928936,0x7047bc96f206b2ccbaaa5a5b5124e86c1ec7c81c,MintNSignal,29048198609133707330,29048198609133707330,26314300885948589620192,5mqK2me3PVLTUhMNESgAqq3SX26eGsMFwo8BLLZwNM4u,0xf1c39327ac103655b80fe25775594f2de4af2ceb6ab34215b49c632aab5c4ade,1,Sushi - MasterChef
6099,0xdeddd33bec200a10e8972ea7884937eeb56c744bcf572f558ab2607e21e6c0c7-121,12929402,0xe8c3d057ed4791c38fbbe3f7122b99ac45a8095e,MintNSignal,276814203812458311,276814203812458311,335000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
6100,0xdb500f5dcab985b4713b6aea9114289419294509f4d511101bcf6d33fdf08c7b-40,12929446,0xe8c3d057ed4791c38fbbe3f7122b99ac45a8095e,MintNSignal,672324991611507834,672324991611507834,336372951030000000000,5xMSe3wTNLgFQqsAc5SCVVwT4MiRb5AogJCuSN9PjzXF,0x2f7af6fd1032aeb0d446784a9968f4a1e4599026b1a5c86b52fbe5912a41789c,3,Yearn Vaults V2 Subgraph
6101,0x9d6ece764d87e8e8337e01cea3004611d0bf3deadd50fbd9eedac0c748b1ed01-237,12929578,0x65274e52b12e0cfac2cc42bc4fb971447507c5e2,MintNSignal,34151446592085402,34151446592085402,20000000000000000000,9PNQKCFNijybeAXkfSYrrQQ9gtRhLJB8VgmBSov3RkDQ,0xcfa80554820d0fba7cb5cf72e5aaae7e341df93561d1d3c01a625d6b5ada9b84,0,Sushi - SushiBar
6102,0x1556e0666e219bec2b9a28b158470616f051d928bdc492e9a3ea49dcc9ecbf1b-101,12929659,0xa508c16666c5b8981fa46eb32784fccc01942a71,MintNSignal,740494656861501431,740494656861501431,500000000000000000000,9V1aHHwkK4uPWgBH6ZLzwqFEkoHTHPS7XHKyjZWe8tEf,0x31f6fb67c823a07a93bae6b022798eebdf86210033c0e97a1402795c0c2fa99b,0,Omen
6103,0x63b98ae057c275524bce52b64dd2072167b7c8b6ad29e2e14f056f40a709f422-363,12929662,0xd39c43a665d8c1511f163cac5ba3a3325194b0fa,MintNSignal,349527442726047761,349527442726047761,325614284770000000000,5mqK2me3PVLTUhMNESgAqq3SX26eGsMFwo8BLLZwNM4u,0xf1c39327ac103655b80fe25775594f2de4af2ceb6ab34215b49c632aab5c4ade,1,Sushi - MasterChef
6104,0x11c9be7bc1f2ad129264d735baea8742a89df9cef2791fade29392dd417d619d-371,12929668,0x65274e52b12e0cfac2cc42bc4fb971447507c5e2,MintNSignal,26464910065070432,26164164952367939,20000000000000000000,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
