id,logIndex,blockNumber,indexer,indexingRewardCut,queryFeeCut,type
0xaa713ea3311cbac2a01037c12a86d84cd251bf791e357d7562b4e132a762d88c-45,45,12568804,0x57c6ca1effe6c676d93225a122f41eb24708edd9,1000000,1000000,delegationParametersUpdateds
0xab03f6403dc5ea933fe1ec86227b34bcd3d0b17789e333796b481bc178015f81-367,367,12574341,0x415aad6d15f1d48d430ddbcc6c90acf5432d89a7,1000000,1000000,delegationParametersUpdateds
0xae6a04ae7a1640c1d262d9bd9c9f4158c9374f88fe81003af21b121984257af5-117,117,12574361,0x415aad6d15f1d48d430ddbcc6c90acf5432d89a7,1000000,1000000,delegationParametersUpdateds
0x0c6d03604d579eefe98d8690dc15f24c802aa386f24afabb47be416207b7afba-104,104,12593629,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,1000000,1000000,delegationParametersUpdateds
0x73cf91f1efd2ad09d8ed6839cbaa80c9f679fbd8ba44dd40481d93fd83916f29-390,390,12594267,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,703408,703408,delegationParametersUpdateds
0x03b9c7f6f8e953d47870fb1973379d1220739ac7c70c2c820f03458af85d1e53-299,299,12595304,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,120000,120000,delegationParametersUpdateds
0x91d785797cb132ef4303ebcce0015fe25b719429b81bcfd0ea9b3d4f3b76cdc2-190,190,12595694,0xbbf36ec9311d60513c09f952d7530c2ff37e86b4,1000000,1000000,delegationParametersUpdateds
0x5f4846d3054be52bb37f6df7a65529ec8a47c2147406a8d6c7eeca90de4be559-51,51,12605940,0x60165e465b242d051de4ebadfe0cf55b13f04dc5,1000000,1000000,delegationParametersUpdateds
0xc5b7900422040c27ad70c0b005b982fa394333b884921c4c76dd2ec16c8332f1-242,242,12607565,0x75a77853c1bf2490bc39c737581c18ca1dd13231,1000000,1000000,delegationParametersUpdateds
0xb0ff01fd6b90708c9c7f55a0a724dc924cf1ffda46c812f40d211e884c2435a3-155,155,12608787,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,178300,178300,delegationParametersUpdateds
0x0483521fc19d7535ec811d54f18461cc944fdf976b65d8e1483d7618957ff7e0-409,409,12608790,0x696569606ed7e07a3a5f0720f2ece96a79135762,166400,166400,delegationParametersUpdateds
0x648708f21875b0fd4c00f683e57bfb523b9e094f6f60f53ac34341a6cfaff832-342,342,12613629,0x45874192929530cd4e3dd0624df05bee3c13974f,628000,628000,delegationParametersUpdateds
0xf822991bef275370977ca580f5fb1feaf2bf5792cce421bf9e35cad4ee213afd-361,361,12614017,0x720a98087160bfdb282f695abe6f9ac966b03d43,330000,330000,delegationParametersUpdateds
0x10e5ba6edac71a048964618ff87639f969b9212220a2a27c4629cff4005cd8c2-353,353,12614427,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,269612,269612,delegationParametersUpdateds
0x7df86523b76cf75dfeee26be68b22889be26d8a88801b83262950967ca7b1b21-237,237,12632243,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,785359,785359,delegationParametersUpdateds
0xb03ecdc2cd5adbe058319c1d8652c97c21f30f4f54ff70e96b7c81bcdbed673a-172,172,12634356,0xf251d93b7ef841ff72bee6bb603d1782092e7db1,900000,900000,delegationParametersUpdateds
0x864639de90a61b524b06db8df776921b2e1477d70c07cacb027d3ef2619a2b3d-222,222,12638870,0x5a8904be09625965d9aec4bffd30d853438a053e,152793,152793,delegationParametersUpdateds
0xec56c485faaa7ff6ad1d036bdef6e338c29cfc53ecfb4142a25e14fd9d7234cf-156,156,12643633,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,363000,363000,delegationParametersUpdateds
0xaa639a55cfbf28949299d38755496ffb83139f4ad049e6adb6c577bb7abdfb37-400,400,12644052,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,273817,273817,delegationParametersUpdateds
0xd2d02d8a3e8278528fbeb2103190388c6b375140268a7693e70453ca9741b108-246,246,12644089,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,690000,690000,delegationParametersUpdateds
0x96f43d72a22e7b31b9703c2d367a827657073cbaf7e9cb8266ca2ab3a46b4797-150,150,12644101,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,69000,69000,delegationParametersUpdateds
0xdf563884c322a31dcc06c375c7f70b1b5bbb687cdd8cec9af75dd76e31d1a94d-121,121,12644388,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,397966,397966,delegationParametersUpdateds
0xd5592b20f78e9b15c2b4b2c79ccecfd259b5f91cdc0b3d411273000b91ab3038-260,260,12645199,0xd9c7cdf09d868467d9f94f885dd68e850e278118,300000,350000,delegationParametersUpdateds
0xa9ea0e14c63d7866c63d9e694991646d8fd994091ff5ad56d52f0fd3456770fc-348,348,12645553,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,530000,530000,delegationParametersUpdateds
0x0b657562dba12f3e04ca3697ca933969dc29340f189c0fdba9ce0dea2e38974c-385,385,12645679,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,341800,341800,delegationParametersUpdateds
0x6f632768eea479c3c6769333063a191dbaaf8993abe776664fbb39d86704622a-449,449,12647358,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,191013,191013,delegationParametersUpdateds
0x06248e7edf5da62d74de3d08726d937dffffb418450100af616057759abd50bd-216,216,12647849,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,600000,600000,delegationParametersUpdateds
0xd0ef4f3c92a667ac3770e454bba8dd473811ab454d8cfd2d65ac8594ffff13f0-394,394,12647863,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,300000,300000,delegationParametersUpdateds
0x21f4fa0c2ceb5eb814a42155087c0859a71f320c6e831a29c33ddddef3778403-356,356,12647995,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,274201,274201,delegationParametersUpdateds
0xc743dae4efe015e3964c9080d1ead98934694376983f43fcf7d5e10ae5e60794-120,120,12648526,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,650000,650000,delegationParametersUpdateds
0xa18fbd2268803b88725033877adb88493a12e94d8739dcc5ad339ce3063d741b-360,360,12648762,0x6125ea331851367716bee301ecde7f38a7e429e7,183225,183225,delegationParametersUpdateds
0x742bdb0e49ca241fba67d5348ec06fa7cab6bc737ad7618bb90f53b9b9986fd7-291,291,12648814,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,942275,942275,delegationParametersUpdateds
0xac3c8ffb89ec6200a4e7dfb390c763a2a2d805a50760921387f306186e79a0d3-390,390,12648929,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,929500,929500,delegationParametersUpdateds
0x69837100dddf472bb60fa95b75062d5b0371d23fc1b26fda7d6c60aee7a2f44f-278,278,12652378,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,200000,200000,delegationParametersUpdateds
0x88f5105235bf5fe96531229132ada50a3505a2acbd4c8cb335189b4bc529b512-147,147,12652715,0xa543abe0ea61b4bbbca3f402442bda4bf7d45992,806089,806089,delegationParametersUpdateds
0xaad3bb776bb83117d787be69a26e723a94602ddb9c80963444e0d4637a63ad44-62,62,12653490,0xf304928be241aaa4d3bc6b95328300b5691aab9e,1000000,1000000,delegationParametersUpdateds
0xb4275c12365ed11fc25effd8296cb95439361d8bd1c4040610251f679b7e5ebd-262,262,12657564,0x5a8904be09625965d9aec4bffd30d853438a053e,148540,148540,delegationParametersUpdateds
0xdc1bff6d6f90cdc11581752c05c1ccf20f7bee90c67c45b33837416ac67664a7-279,279,12661042,0x720a98087160bfdb282f695abe6f9ac966b03d43,320000,320000,delegationParametersUpdateds
0x2bcb8a4425ccf3df033d2370d677b3c378193aa3a58190e36d3632edb63e7db1-270,270,12663652,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,157700,157700,delegationParametersUpdateds
0xbbf151dc320999fa48a1ce364f1c9f0a9ef618d19cc0eaa772473a90664c0616-181,181,12663662,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,155400,155400,delegationParametersUpdateds
0xc9a20a204b9ea74abc680471ce0019ab748368f26e0b49bbc32deb4e77dc97d1-223,223,12664023,0xbb784d9b398271b7a64f975bebde869409691915,175000,175000,delegationParametersUpdateds
0x31a431e364ba2eb781c626429234e18bfa1bdd6b014fc44726cd723296e6674d-33,33,12664025,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,321500,321500,delegationParametersUpdateds
0xef2fd6703c0081112ff2500c11cba101c9735177feb23e88e5b33faec5366293-331,331,12664075,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,159900,159900,delegationParametersUpdateds
0xa3435e602c6cdf4c3fc72b531272a33e7329632b111fc9d72b8cdbfb6b0f312c-206,206,12664109,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,268445,268445,delegationParametersUpdateds
0x0396ade120603b3e69376d213a18bc099be74b7821a2777e964956a9a7a70ce2-264,264,12664625,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,200000,200000,delegationParametersUpdateds
0xd26dbbe45a41faaef012bad88c03afe06bafca03454a8a0c75304524f0b71d0b-300,300,12665259,0xf7a36339f75ffaf058be67fd2a1764fb84eb5d87,965730,965730,delegationParametersUpdateds
0x235e76604b306073ab955faed63e0bb1477b04e8a91fe4031001f32f0c36c256-313,313,12665299,0xf7a36339f75ffaf058be67fd2a1764fb84eb5d87,1000000,1000000,delegationParametersUpdateds
0xc6df566ddef6958cfdf36d3b473d50190030ce088408c28daaa8873f21521ebd-31,31,12667565,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,455000,455000,delegationParametersUpdateds
0x5d0bd3948159ac4a4e317637d4391311de76dee733c4da2c7654905aed3983ae-78,78,12667575,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,405000,405000,delegationParametersUpdateds
0x11ec74260a441184d22cfb269a368a46f4047eebdb61006b56a3ce3d6cae25f7-75,75,12667592,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,455000,455000,delegationParametersUpdateds
0x68a32ca05501b4fd7650d0649ef7627f7258bab8d28a69c294a42b35fbba27f2-335,335,12667594,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,425000,425000,delegationParametersUpdateds
0x31ef449abaa9bbf4429a3c2575f3749a51b910abb2f70141d25a49fae431c501-283,283,12670150,0x45874192929530cd4e3dd0624df05bee3c13974f,610000,610000,delegationParametersUpdateds
0xd99358280bf8c81a45958f48f91efbdaecad39492671df1ac5c62d06f8666755-335,335,12671119,0x5a8904be09625965d9aec4bffd30d853438a053e,147072,147072,delegationParametersUpdateds
0xffa4bcd749a3dacc45754e9f1e11a4204ba99befea5997ac5023845253139367-418,418,12671241,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,176200,176200,delegationParametersUpdateds
0x12095bf458bdd56842177408ca1e2e111ccb3f07171a5ea0f18d8fca86eb2238-298,298,12671257,0x696569606ed7e07a3a5f0720f2ece96a79135762,166200,166200,delegationParametersUpdateds
0x08d0742373ff65ef25fd4033313e4707231483efbaa3d324cb90e95b25ccb256-353,353,12672056,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,765993,765993,delegationParametersUpdateds
0x6272f5092e6f36e749bbec55131dc54857efee82490cfd5e32290e0339938513-52,52,12672346,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,151600,151600,delegationParametersUpdateds
0xcf3f25335560748744eba09892669f85e25f61ce8679afdd98a6b6aedf5cb7f5-136,136,12674202,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,183089,773080,delegationParametersUpdateds
0x299448058110553373a85689e710ed0d2469b817572978dbe3bafc9a795077f6-152,152,12677832,0x020c0b91bf3136f04ddf1bcffa1dd20e3969a83e,102100,102100,delegationParametersUpdateds
0x5dcdb6602e7f2f431f6ee05061d8cdef607da9331c1b915e4ad857ceab9ce7b3-355,355,12679116,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,287731,287731,delegationParametersUpdateds
0xc78e54753a1fcda74004731c3eb60696962066ba6e5b99cfbf2ac2a95561100d-274,274,12679400,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,102100,102100,delegationParametersUpdateds
0x9269c66c8c679aa87b21b9ca9f6e6cfc50a589438fe50f3135d810db5e45c141-360,360,12679513,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,362100,362100,delegationParametersUpdateds
0x73986f861e04b086a4053759185949026b8457ae793d1514d487aef0d2b418d3-40,40,12679529,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,335800,335800,delegationParametersUpdateds
0x9950f95e4396eda207f3c8e403dd2e90c468f14bb3d2e3911e2a83f4f5ed8734-283,283,12688584,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,933360,933360,delegationParametersUpdateds
0x8d476faf108b72c669b5251b1baab6c660ec26b8b5667158cfa8cefa90883d9c-119,119,12689126,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,415710,415710,delegationParametersUpdateds
0x5d2c2b3601acd1397b606ac75e4cedc606cbd23079040dd4997f31c7f73283b7-6,6,12690388,0x7464f99665e9a0906d23e3ece3e637b3d4e97c6a,1000000,1000000,delegationParametersUpdateds
0xfba968d86be7ab695c34bfb3b930f00ed669f7ae88bfa1f7e5e26390836c3dad-113,113,12690410,0x7464f99665e9a0906d23e3ece3e637b3d4e97c6a,1000000,1000000,delegationParametersUpdateds
0x0edd46094778c13809416e92752d575833c7e75a8bf2386511cdf850cf87c05b-197,197,12692196,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,786600,786600,delegationParametersUpdateds
0xaa80b22765031e35987d5c67df122ba0597e199ffb2e4b50b91309c588cba5b0-431,431,12693808,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,628850,628850,delegationParametersUpdateds
0xbfa222fd38d6b4d1523bf70c1e872dfd5c69f7c82faeb8606d9a3c0be96bfafa-239,239,12696462,0xaa3b07b1251d7961baf3ce05b101b82bd0ebf8d5,980000,1000000,delegationParametersUpdateds
0xe9024450c18a110b265e2f3951ece57eb670fdf52ff56f1db042e6f24211afae-406,406,12697785,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,242700,242700,delegationParametersUpdateds
0xce32998e537ed8c5467ffa2387e99a531806b55c54f1ef392ad4dbd604645d02-185,185,12699262,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,500000,0,delegationParametersUpdateds
0x3860e3e1c25e209c221872a78dace7e52979eb6fb3585849d6a4fe3c6dab1ad8-313,313,12703275,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,189052,800000,delegationParametersUpdateds
0xee33490a95d9e00d24850657c99da9a4c4840c9d09fa9918a76701bf5873d3d4-117,117,12707876,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,695825,695825,delegationParametersUpdateds
0x52c3078150995c22a5e377395c27315b9b294d8e92c2be5f585ad47f6f175ff7-131,131,12722901,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,268135,268135,delegationParametersUpdateds
0xd5a6c4b32cbc26316fb9a86a8c670fa90a1c9525ed9fb4b1e2f1d8ab844eeea3-119,119,12735090,0x5a8904be09625965d9aec4bffd30d853438a053e,146243,146243,delegationParametersUpdateds
0xa4f566b68ed682e6f5139e257afd0ca41aad2dc54017f46c4dee3df90ad97561-298,298,12747055,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,872809,872809,delegationParametersUpdateds
0xd3658e900b91b0c2e26e4c2ef76da7670249cad53218ac89eafbd1ba189b33e8-317,317,12747055,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,872809,872809,delegationParametersUpdateds
0x363ebb8e58e0fd9d3449008f2a0b6170c117160816a3de2cca95f5709f14a4c4-118,118,12747067,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,287245,287245,delegationParametersUpdateds
0x8f6058f46beebd976d41397e0e48301f8700455428311e8db544c00cfcc5bda0-174,174,12756527,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,445400,500000,delegationParametersUpdateds
0x090c3daf2d8932197fc5ab3901cd57219d67808685bfcde07867bbfd412023ee-282,282,12759856,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,300000,300000,delegationParametersUpdateds
0x3cb2647ae711df0cb63e4af9c74a38e1ee8df620e5bdb56c31a187878d24c585-288,288,12775406,0x5a8904be09625965d9aec4bffd30d853438a053e,147346,147346,delegationParametersUpdateds
0xff66cec5f26e826f59e8392a2f7d5cfacbf9f5f7accff990057727da0a616a7f-378,378,12776270,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,156300,156300,delegationParametersUpdateds
0x486d4010bd7a3625642031895ad13a01b7aaaefa85320a22dbed3c9d3f08bb5f-124,124,12785686,0x720a98087160bfdb282f695abe6f9ac966b03d43,330000,330000,delegationParametersUpdateds
0x6587bfcefbeac05c7e48baafeff84b4e8a08d054fc42597f6c18a5e4a5d07a11-271,271,12786604,0xbb784d9b398271b7a64f975bebde869409691915,173200,173200,delegationParametersUpdateds
0x829b6c6ac6ab250e7f864264430f3dd78b4ecea0c059779f7341075f3bb79017-228,228,12786628,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,318000,318000,delegationParametersUpdateds
0x52340f5eb1fa2b7819b5daa169fb957877dd1cb8780d4bc31bea3137af90f5ff-383,383,12789596,0x45874192929530cd4e3dd0624df05bee3c13974f,665000,665000,delegationParametersUpdateds
0xcac82d01886d4227a50447d147d74ed804adde694f43f6310d05e62eaf280fb2-69,69,12807010,0xbe9d7c691792937ca7e2535652886ff390cc5b86,165000,165000,delegationParametersUpdateds
0x0f08539255c812eb61f06e5afbe48596df97fa2b07b8d028ed770458b3c05a52-319,319,12808107,0x05211b706bce6a569d556faa5821237464f33001,100000,100000,delegationParametersUpdateds
0xb41095c9f1d7c85e75ed7c434143c507cda8fb0b3f317c458c1c62f81860acba-262,262,12808320,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,398200,500000,delegationParametersUpdateds
0x4766fd06955860fa01f1b0b855cdcce6b6dc85e11ef75d4506d48dd26eb538b9-116,116,12816492,0x34cadf09dbf50a39d1a68b87d7763db3961ef483,30000,770000,delegationParametersUpdateds
0x9d781f7495a2b407f011cb3b5966a15ef0eaff17621ffe2f2c8fd44bf1b5672f-78,78,12819431,0xb4fbcc98d8664322db14dbd7d4afc791bffaa684,1000000,1000000,delegationParametersUpdateds
0xf8599901cbf808863b7541a3892712f98383458ac73529f2c6482da217e64079-141,141,12819443,0xb4fbcc98d8664322db14dbd7d4afc791bffaa684,1000000,1000000,delegationParametersUpdateds
0x9bd5cc71abcee9317a7abd3d21d96552892e1d813eca72e2c6a5484f8b6563db-340,340,12823798,0x34cadf09dbf50a39d1a68b87d7763db3961ef483,970000,1000000,delegationParametersUpdateds
0x6f4d9c2e9c5b8ada3ba8c37ca8d6411c462c2fd14e7dc13009d9ce7f7dc64406-137,137,12830625,0xa28a99b0219a34142a9398a19460fcd69250a2b2,1000000,1000000,delegationParametersUpdateds
0x342c32964d9108c4b5fb61bfcdb43b16a5aac65921716e076344fce1dd1f7040-181,181,12834783,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,154800,154800,delegationParametersUpdateds
0x56fe9f433ae25081167e4cfe157541cf2ed207f3f5e1abf2b567c149ecff60d2-118,118,12834783,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,156000,156000,delegationParametersUpdateds
0x0c1664c353da5eb87704dee6b047965f7065eb49cf88857500186c3011fe79db-317,317,12841127,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,615800,615800,delegationParametersUpdateds
0x1e8b428df598062a6c004d041403c0265e61bdaf8e56b38ac753b8b294d32ef7-385,385,12852110,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,928570,928570,delegationParametersUpdateds
0x891659c3fc8e2a0f5403bafec0b99b1877b71173f13ec7971cffd1729c078f3f-211,211,12852683,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,308000,500000,delegationParametersUpdateds
0xff5fe151c00124b9330f7dfe16ef7e3083b4cc6193e53e2d9a2d65ceb36384a2-214,214,12852849,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,838800,838800,delegationParametersUpdateds
0xd7ae1543938c5215b485e6776c3f13f8cbdce6638c9333f4457a4ae752b51d4d-121,121,12852917,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,589000,589000,delegationParametersUpdateds
0xf80951069dff42c19e45e96a37be588e492342930f25260aa2aed0f159da8fc5-132,132,12853003,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,780400,780400,delegationParametersUpdateds
0x211b66060b81485509a93f6b88a7c9d21960afbcef4f5966bcc90f408b700a6d-277,277,12854771,0xd11be0494cc0b7d5d2ebbde4fe077d7e1ea95191,650000,650000,delegationParametersUpdateds
0x324d0acb993e88d3d5574f6bbac2d14ca400b7b8f4cb4dbb93d0d2214500560a-141,141,12854804,0x4437e367cc68d87675148a9e4a1f052f0359c880,650000,650000,delegationParametersUpdateds
0xefb40cd90e2347f4892978b8df2cd04d02ddcf20eff46febff6bc8e69e65d919-86,86,12859332,0x85fe868adf7f5950b052469075556fb207e5372d,438000,50000,delegationParametersUpdateds
0xd93e261638c3549c397367f68b3a1484e2ddba41e974a22199dcf7065106c48a-200,200,12859338,0x85fe868adf7f5950b052469075556fb207e5372d,438000,500000,delegationParametersUpdateds
0x16632c82646627dbc14b07a9eef75522ccd9388ce96393d27d9623617d7e39bf-126,126,12862253,0x9302261936336f5f92d3df90a765e408083b093d,1000000,1000000,delegationParametersUpdateds
0x93dd26ccf06b53e707d358dd6d5248c6316c3cb5705b1c6a7e7fdd726e43a839-121,121,12864313,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,420448,420448,delegationParametersUpdateds
0x005946d2776ac97cc9d2f67f3c1f141f08e71ef8fb68fe9b404117314fe2543b-134,134,12865884,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,597631,597631,delegationParametersUpdateds
0xe9dcc94e9bce0633c0a3b88372b41d2324fa46bead24401f5e29a4574267fd8f-303,303,12871784,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,785500,785500,delegationParametersUpdateds
0x508f469ee0872466b87b545cf246d7b7146a84d747782985323ed6a5c0213894-162,162,12875251,0x45874192929530cd4e3dd0624df05bee3c13974f,660000,660000,delegationParametersUpdateds
0x43a3d3f5e47e4382812b9ba1c8a11c1f902417d2749df7080fbd12ac8a6e06c5-192,192,12881933,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,250000,250000,delegationParametersUpdateds
0x65317ebf23045757eb4c9297a3fb7f6c7a9d847adc6534b0970e86f4c69219b9-187,187,12882071,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,250000,250000,delegationParametersUpdateds
0x0ecd455d2ded2a46a813cc01dd700674881655e2f6d168cbb83b7373a369757a-246,246,12883441,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,266715,266715,delegationParametersUpdateds
0x16ab04edad1b4a4756ae8511c56802de061b75a8896e02ba66f3f782263a6b4f-106,106,12887274,0xb4b4570df6f7fe320f10fdfb702dba7e35244550,1000000,1000000,delegationParametersUpdateds
0xbb90fdbd82d136931c6203ef673873e2f586f0a20d182f7dddff44fd578e8391-400,400,12900465,0xb4b4570df6f7fe320f10fdfb702dba7e35244550,1000000,1000000,delegationParametersUpdateds
0xc7da567dd5591da44fb1b1428c6b57c0b8a1769c46f6a13d8f0950a3d2016a07-65,65,12911230,0xf3f182e859f789af8d6c2223d15c691471c79a2b,250000,250000,delegationParametersUpdateds
0x6eea2cd6c986157700c0c1bb2a4af46504f3fe813110ef0d3fe26d12151a8031-247,247,12924043,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,500000,500000,delegationParametersUpdateds
0x4219e0b5a99d7728219dcee7322c3a670b703a112c596aadf4e1afbc9427385b-166,166,12936131,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,302000,302000,delegationParametersUpdateds
0x28fbbdbe9bc8dd09a235bd3e4836dccdbf1b7fc85af49dc90fa6cc144564e599-368,368,12939723,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,784700,784700,delegationParametersUpdateds
0xf9d9ba17b16a839c96d18baa8063d6288eb4f86dc339c452d9cb557c722d2342-288,288,12939916,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,782800,782800,delegationParametersUpdateds
0xa6edf5783c93905eb447ce0bc1308d28426c9300e22140aaa131a54e6dd62259-218,218,12947999,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,500000,500000,delegationParametersUpdateds
0x276034b20fc2d6c0838255ed3b44e088ba66d72733b69fcd49a6914484d749cd-193,193,12948055,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,292000,292000,delegationParametersUpdateds
0x9c3b96bea520f0fc4ea9f9bb16040843c493954cd1ef5ed5736bd92df1fb7ac7-106,106,12951234,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,736281,106281,delegationParametersUpdateds
0xeefd5c35af41eece957549f444b13c9de3479164684abd27a3a00317e4123dd1-59,59,12951264,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,666281,156281,delegationParametersUpdateds
0x42c62ea8efa78a9d83b0d1169ef58e5bc584084506f9bf47540469c6991f7c4d-70,70,12951331,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,700000,200000,delegationParametersUpdateds
0x67fc1bd0a793f4fa25eaad983c1e4e7df9431ee1b7937d09a08ef59e8023b2a6-80,80,12951359,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,800000,350000,delegationParametersUpdateds
0x811fb0f8b6ad250183966fc04a671eea92b38bfff422fb119735bd4dc11d2e56-240,240,12954291,0x5a8904be09625965d9aec4bffd30d853438a053e,145376,145376,delegationParametersUpdateds
0x52ea95945df8bf6a199cc9718aa5860fe5ac231f08d60b58f9de706f76aceb22-262,262,12966036,0xd68acbab921191a55faeb3d64614f54194604f99,1000000,1000000,delegationParametersUpdateds
0x211703f04f3aa23d7d7e87550bae06145c60cc9704f3e6d920bcc562da80c68c-187,187,12967598,0x720a98087160bfdb282f695abe6f9ac966b03d43,350000,350000,delegationParametersUpdateds
0xce99601c2511f1eb298f7c81cafeef37b4d68ed918eac363bf4dfa941cc62e67-200,200,12970765,0xd68acbab921191a55faeb3d64614f54194604f99,250000,150000,delegationParametersUpdateds
0x0d26e08a28311f2fbf9bb8f27d98be2e598b4306537b528e6461d4079e328bf9-416,416,12971352,0x696569606ed7e07a3a5f0720f2ece96a79135762,179500,179500,delegationParametersUpdateds
0x7a747189661358e2309c917984a0bf76c530ca045d45d51a945b7b516085befd-473,473,12971386,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,190810,190810,delegationParametersUpdateds
0xedbb575456916407dc19a8d302ac5ae9e7efa453f611bd1da13d58358a565a00-87,87,12973964,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,155670,155670,delegationParametersUpdateds
0x96151dae0f0acdce715eec74cb1523cb6276a6df46d4d4d8b27b711d251cc95d-349,349,12973997,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,154490,154490,delegationParametersUpdateds
0x0718cac01cfa6ddaf48cfe3590252ce7dc5a79395c17c86d4bf24b039fbbc0b2-249,249,12976224,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,735322,300000,delegationParametersUpdateds
0x4b6797632e0e222727fe10c1698dfdac9742bcfab178589346c589fe9bf41dbe-253,253,12979268,0xd68acbab921191a55faeb3d64614f54194604f99,600000,400000,delegationParametersUpdateds
0xf36d91c4896d159095eb7c2d5482d465bc99bdcb9c96767193a1ce534a9a0ced-264,264,12987338,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,282000,500000,delegationParametersUpdateds
