id,blockNumber,logIndex,eventTime,indexer,delegator,tokens,shares,until,type
0x9daad4342130e8fa1a4ab51bc2a340f6b2e28a09b8b4618f5d8879ff58cfb73c-122,12323198,122,1619536858,0x85fe868adf7f5950b052469075556fb207e5372d,0xfc50e704960ee69aa5e4de94920d546ba548cd1e,33937680332184526146,33300977249276274407,159,stakeDelegatedLockeds
0x89247d8a436bfdab24c16042d60c4d57a7f301b68fc118945af5fc77b97d7d4b-291,12323503,291,1619540633,0x5a8904be09625965d9aec4bffd30d853438a053e,0x1441267b4bab9bd057a63386866d74e9a8c7e664,10261521782007114731810,9729253358644470945007,159,stakeDelegatedLockeds
0x906eda6f499c2697f3e4270eefa9c366cf752c1627eea9ccbcb6993c6327387e-195,12323673,195,1619542754,0x5a8904be09625965d9aec4bffd30d853438a053e,0x8a603cd8f83a0c42d4148a51b33dfa8778b025e4,10444003796101691490304,9902269972187594411373,159,stakeDelegatedLockeds
0x1a443c580ec921077d4382a8953119b006aad31062fdf8428513a06f96388f72-305,12323855,305,1619545338,0x85fe868adf7f5950b052469075556fb207e5372d,0x8a603cd8f83a0c42d4148a51b33dfa8778b025e4,2500000000000000000917,2453097628014337246841,159,stakeDelegatedLockeds
0x496504175807ce8bc9729f3d5a241f55f657195251635e4bd57cc16f4849de3d-271,12324078,271,1619548270,0x8ed9245a00d1f1edc664f32c33c3115f5b2c9a90,0x97b554a93fbd097fda4b32a04de486ed124986f7,5051565814973927274393,4642352144266374916567,160,stakeDelegatedLockeds
0xe391ac2b64c8a375f269e58b0bca9aec604fa43849286bde56b3bb56e72f934d-366,12324169,366,1619549539,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x1e4c3ffdd5c5f2a46a2e501d69436e0be88346e2,128014505855548950214462,66605688477065632307410,160,stakeDelegatedLockeds
0xca9a0b7d36fa9ef0375d7d1478d99f8f365a186f56e9635ec839a114200190a7-218,12324202,218,1619550032,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x6c55856f220428e6151ab392317ee08b701c39c8,128014505855548950214462,66605688477065632307410,160,stakeDelegatedLockeds
0xaf33e2b31c22ed8a2910eee4fbed60052a2a4daf21eaa5b3ff2d125df39fd8df-319,12324404,319,1619552567,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,0x9d0d7fe94be9f7b118d53659eee58a8078765928,6758217355917861945269,6192348645942007706248,160,stakeDelegatedLockeds
0x313cb43ae59788148167fb228ffb9098a0a9f0fb0f579c879b20504deb0d5f91-321,12324606,321,1619555209,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,0x2b8a3e5a0952acff20c17b3d0274410368f140eb,769988741698080606204,732666811135503993230,160,stakeDelegatedLockeds
0x4a415166d04bdcd0c19d647232993b3b4f731db112689285ba86741a1dfa835c-284,12324652,284,1619555746,0x5a8904be09625965d9aec4bffd30d853438a053e,0x07bf60fa27a7d75039ccb4a3b5c9f47c79b5fd25,998188621450650631086,946193949049027624404,160,stakeDelegatedLockeds
0xf1fffa406b3caaff0fcf8bcac92591a5b4197376d75762d531ab1748f3834eff-120,12324953,120,1619559560,0x85fe868adf7f5950b052469075556fb207e5372d,0xd6b9de1c05b5f688112ce8aea6fde88b536e3555,69835931457273481306081,68525725449870669333078,160,stakeDelegatedLockeds
0xf573282e96dcfd5fa0cbae8425c1deca15a916b81c228de84e0928de7d270151-253,12324983,253,1619560128,0x5a8904be09625965d9aec4bffd30d853438a053e,0xd6b9de1c05b5f688112ce8aea6fde88b536e3555,69848242169219086271466,66209915312577668372297,160,stakeDelegatedLockeds
0x561270f892f3b88796bc14c1d76a1bad676f3d5d92a4b5447dd99b81af92e49c-275,12325645,275,1619569135,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0xd8ab8a077b02670aae04bcdbef15cafea0fb50c9,1029029856062910055877,965259487427881772087,160,stakeDelegatedLockeds
0x0b3dd5e9ddc788cde1a2be7d8e1afb565d11d8e286b5ccc7b76a4cb2f66f8c2d-215,12325799,215,1619571387,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,0x8df5fadc309cf69e187df641871060f880505c33,5521465400916517029714,5195587905619166226268,160,stakeDelegatedLockeds
0xa2718657e486c22e8d1ebb5a06078c08a820a1bc44d71beeee3f26e91f4fb4f3-194,12326059,194,1619574701,0xb8f0f81df338338a2672f58e90c2f4b5e45ffacc,0xe4011dc29caf63688a27d2062cbdc804dbec0125,344265132599300000000,227055849338084392462,160,stakeDelegatedLockeds
0x5dc0864b3e55bb7de7293f85461b38e1eea4abb0452f122e4d824759690f2fac-268,12326432,268,1619579762,0x7ed9d36539f349808c42187ed4e1753d5947db7a,0xe5ce9e5d7787a07a0d8f4b87b6f782edd79c1162,158871956215922070644204,147282724390508644652386,160,stakeDelegatedLockeds
0x777f69e7859a35942c2270686f8cda8a31c468a14ddfa8814cfb72e53cfd29e6-307,12326535,307,1619581076,0x45874192929530cd4e3dd0624df05bee3c13974f,0xaecdf9e1493fbf8e7d9dc94cbbf8dd2dfbb5d565,131869645958970936895888,126213303682127368280486,160,stakeDelegatedLockeds
0xdee5ce9213bf8da8501854020f949cbec2953d744dcf6965210ca5dd19a9f1ac-178,12327002,178,1619587363,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0xac7edd600a5e5f8a46966904630a57082298014a,1151100823258471158173,1094317359275005010256,160,stakeDelegatedLockeds
0x050027be16e02be8560eda9d29102d3c538065cfc362ced7bb2cf5bea7297f6a-415,12327381,415,1619592526,0x85fe868adf7f5950b052469075556fb207e5372d,0xf6e398ea6a8890c38abcad177d99cee6f06d76da,31595391639972952344526,31002624119455752139784,160,stakeDelegatedLockeds
0xaebbf7e9bd9fa6ab5a4b452a6f7a0f3fe0703527069ec595c57fec3f7749aa49-284,12327521,284,1619594386,0x34f38671e9ffb8464a268752680444feb8139feb,0x22e602201a5b2a51e77ca4e2ca418aae287c0986,20834118245198150348946,20308856864603994215000,160,stakeDelegatedLockeds
0x06b9aa7ff1f9f3d84aa10ec68f355cec3e8d9f9f22ad06af638430589788b763-94,12327527,94,1619594443,0x75a77853c1bf2490bc39c737581c18ca1dd13231,0xb518c6e08769cd10eb5d30e5ee2581b87f98dc4c,17332699243884566978209,15731738017208919881426,160,stakeDelegatedLockeds
0xceadba7d84033d6c0506bfe99c0209a78d0a9fee15701da96e15744e3c561803-191,12327688,191,1619596743,0x5a8904be09625965d9aec4bffd30d853438a053e,0x6f0b57730f7d51476e93cc46093ec9139010caa2,3089710667052770131526,2928770649808593234401,160,stakeDelegatedLockeds
0xc86285699bd0fa493852d55c69b8083c31cd9afdc81d8b924d59a2c5d258bfb9-88,12327894,88,1619599374,0x5a8904be09625965d9aec4bffd30d853438a053e,0x304b748e4d08dcacaa7bf7d227a3577299617850,95981819231354671488002,90982219816773674721800,160,stakeDelegatedLockeds
0xa79edb59c5e23600b3bcac56646d17503d4d7ef5d5fbf05ff71e30fdf088bbcc-172,12327903,172,1619599510,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x304b748e4d08dcacaa7bf7d227a3577299617850,96040073986162933629896,92483990508297709402907,160,stakeDelegatedLockeds
0xe8dea1dbf27366d4956af83579229712123344d255167a715239e72d788a8fe3-327,12328014,327,1619600857,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x04570caa829953aa8a2b91b2624a3de05beb83ac,6300000000000000003508,6066729397628549379161,160,stakeDelegatedLockeds
0x6fa80622021c9a42d5bf30baf15e66ede5bf5a7e05b905a13737d3b658a9f158-320,12328154,320,1619602574,0x79c813f6b6a84b4ab7258db617612f06bde25498,0xfb09195c088a720f146edc46e66e29b4d006fd21,11997242277360770019826,8623143408538960922383,160,stakeDelegatedLockeds
0xaed4cd1dd8731166182de7c93c4988b7961dbdec3a05569db9800a0b32778e1b-267,12328606,267,1619608177,0x79c813f6b6a84b4ab7258db617612f06bde25498,0x70db555793aa934fdec2b59d68ae904fa5715e70,8613000000000000002881,6190683863899155073220,160,stakeDelegatedLockeds
0xce44006456cba8cc29c70e25b84418bb5751d95da1312c6baae2fd254247fbe9-287,12329205,287,1619616310,0xb438830f11820a5e9cdde1363bc49bde2da67f1f,0x0d240f728a950d357d64b49ec825bbdfb852007a,1154406680001288167450,922869887222780439094,160,stakeDelegatedLockeds
0x9a4a500b62cb9d916624cade15ff9720e4ed4dafa4607672e98f173460a70955-313,12329335,313,1619617929,0xf7a36339f75ffaf058be67fd2a1764fb84eb5d87,0xb919488d2c59b5130fe56e66d41c5bc4d7a2ca51,9165832999111644901301,5562501817468056834195,160,stakeDelegatedLockeds
0x29dee72058359963ed9c746bb4a95f97ce18d112cb330e9e65f9b664c1ded4b8-141,12329365,141,1619618417,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xc6b58e5a157b1d1aee043e50be138b60bb41c478,1069001400152152330401,999975000000000000000,160,stakeDelegatedLockeds
0x1471a4402a1efa9c33ea712896916c710ef1aa159935e162f3f06b2e34bda72a-55,12329710,55,1619623364,0x5a8904be09625965d9aec4bffd30d853438a053e,0xbe66fb6c8f26af21ecec132f94bfa29df9bda4f9,36002444301908104886041,34127112068191656658252,160,stakeDelegatedLockeds
0xb5e9f54a38e144d1886b634504d7fee7abefb4281bb37ffe846d7c5c352c7698-187,12330033,187,1619627629,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,0xbf7a9179f572e92a1ed454e45ae02eecc1cb8f65,505185429681216023747,482254975819779607141,160,stakeDelegatedLockeds
0x9c6d8c64f3cb4f5378309042529eb3e97de409d0163ace9f79190fb630d1ad4f-138,12330177,138,1619629643,0x50fda0a43d6770a927ebe2909fce1cdcba417801,0x538788cc1734578fb62fecc72c4784f9229ac587,25475252035092558253093,23252404820455457755095,160,stakeDelegatedLockeds
0x6fd70d740d3ff808122567d7535cf62282b332226fe5add608c671c0989648dc-133,12330311,133,1619631234,0x5a8904be09625965d9aec4bffd30d853438a053e,0xb97a5b078fa88617c3332a14ae0d4324ff1cc516,498365072899999999999,472405721986754245887,160,stakeDelegatedLockeds
0x4fe13ff3e5db6af82b10ddd32462b59ff7b8cf7e3deb0c7bfb96ef2aa2c85607-288,12330361,288,1619631892,0x5a8904be09625965d9aec4bffd30d853438a053e,0x5a86b21851e0c8c5f854975e170f1e455227bd92,2119901030488490680276,2009477451982931215389,160,stakeDelegatedLockeds
0x6a55ca70e267824a665f4a0584e2b0a452c077939b7b6bcbbcbf23620f3d80de-117,12330372,117,1619631956,0x5a8904be09625965d9aec4bffd30d853438a053e,0xfdb644bb1e2fb59f2604952658e1c2f16ce74337,10168620888048845552905,9638947336889717663716,160,stakeDelegatedLockeds
0xe9c4aa5a12e8a8bec71ed0872cecbd42455dd786c0d6b7f709fbbc122312ad8e-182,12330793,182,1619637389,0x5a8904be09625965d9aec4bffd30d853438a053e,0x4652b7d37cf7b8fc58ded501484dc8314dbfd2df,127509273385765596247448,120847901432846671809092,161,stakeDelegatedLockeds
0xcc97f81db47c0916bd4e178043ddbfd657b973e3ebe56628963b10826a362cd9-309,12331273,309,1619644161,0x7fa7d0212ac64b48efaf62055b9d2d274d14403f,0x6eede87e6a578b04af35240adc04d24850bad487,20347774707740170141671,18227976054817508413179,161,stakeDelegatedLockeds
0x1265fad9c345920cbb2bfeca665721143be598db64ca5b8390e75bf396107204-370,12331362,370,1619645418,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xebfaacd885e18c21f7b8923b4cddf8a89feaef87,129686128356383326427046,126430805024692188897642,161,stakeDelegatedLockeds
0xb8714b7dea71b0328355fef5f1d8cc577928784582a123514b262b1afa37eed8-58,12331387,58,1619645651,0x365507a4eef5341cf00340f702f7f6e74217d96e,0x2cf48f3be45d1786e74b88b7d33b0f6418df9ee2,2520445528595774819341,2445638993583029545461,161,stakeDelegatedLockeds
0x13542e0f369a95f0cb53694d3a4e36f2c38f23a8696f6d7fa0dc3bc963214984-277,12332097,277,1619655370,0x5a8904be09625965d9aec4bffd30d853438a053e,0xada85b59f0fe127b81b499afb6a73335def41e74,15673385433323775700026,14854572437527296341613,161,stakeDelegatedLockeds
0xf6e11b74f46e16df4ac9b7a52981ecb1c875d529669eaa0c726e87ef067ad7fc-231,12333072,231,1619668431,0xdc81f90ccdd72ce4239d741a7ed9c16006dce73b,0xcf2c026fd07c704dd1da1be2113a30f706da456e,15653779064893103439354,13765592048211617371852,161,stakeDelegatedLockeds
0x2e098e6e410b57ad07815aa78913fb5057e4b11c6acdd32af12c8acb0428272d-171,12333147,171,1619669634,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,0xfce837659b2bcc32e84aeb5e1886d39dc7a04c0f,818938837749056171707007,754805654908299004758029,161,stakeDelegatedLockeds
0x7ab149b8ba3e25e6f98096309b358b274c30e209892cc86768bf3cde352650bb-106,12333485,106,1619674009,0x632484e0411a40ca7f2552defb70605ec3e58676,0x81271aec2413fc00a3ede06d32b4d9ab76b10ab9,11822710838201306519389,10491761552417946940099,161,stakeDelegatedLockeds
0xde84f5aa69b59081be2d9f6481bb4372a850e2474036366605389ed3984e725c-119,12334407,119,1619686491,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x46917890a173a6c119f172aac9bf65a2e9a2e6a7,4000000000000000003164,3899593784687738932952,161,stakeDelegatedLockeds
0x161cc6dfdc45a20a0ad2a655d322e9e132e76a47df5b3653294c8a59d281c08c-359,12335040,359,1619694965,0xdc81f90ccdd72ce4239d741a7ed9c16006dce73b,0x6183445b14a09f3baef63bc4839ef54ff1fb059e,11595881225458994020977,10197165152737816223782,161,stakeDelegatedLockeds
0x2eeb30c8c9075219987787186f2a6afdff0899c6e90c7811a7fc3dba7387f321-264,12335326,264,1619699032,0xdc81f90ccdd72ce4239d741a7ed9c16006dce73b,0xfb633b3fc442032e03126dfed3953ffc3383040d,5614049074763959424625,4936872366824111831147,161,stakeDelegatedLockeds
0xaddabb4edcfd2337788bb4a6fc6ec82a0a2755485095a72f5cb3551e7d11cf22-327,12335329,327,1619699075,0x399235a909238c4e7915e7ce8a5f2898456fd313,0xfb633b3fc442032e03126dfed3953ffc3383040d,1027733112317841225295,917936575129386804666,161,stakeDelegatedLockeds
0x05b93af37072a8e32c2609e9fd714408ff103ee45448c94cee45f66acb00630e-336,12336149,336,1619709794,0x85fe868adf7f5950b052469075556fb207e5372d,0x8169684846debaaec911b6bbf5fc226d541da7e4,9099969011936578773471,8925939962306335242878,161,stakeDelegatedLockeds
0x37475e4e10e2da66a8e72b2f7e522adfeeb4f471ad51f644fd12a4dd53d215a4-150,12336655,150,1619716532,0x5a8904be09625965d9aec4bffd30d853438a053e,0xbd902e126f4d1bcb7266f5a28d0a2e5183e8064f,5409893414834344083373,5127268384474150042272,161,stakeDelegatedLockeds
0x44d7cd78f182d0e786456925ef9ecc82e31ec950279f6d2fa7daff4b23bc7338-91,12337373,91,1619725876,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x7964a61d6881d8f92b906b955253d06df2731f44,1302620190080623550015,1218508810550175686661,162,stakeDelegatedLockeds
0xc0b18a4368db2e581d36ce1119fa3dfbd0e9021b662dad5669db74da270ff5bc-141,12337375,141,1619725893,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0xa7255773acc951850348e4885e8e6433d8101980,5406175393077142282932,2808118986739109745520,162,stakeDelegatedLockeds
0x714fb10a475bede9a83f7e2b19394b3a1cdb96d9490a000c484e9c50d38f205b-214,12337517,214,1619727750,0x5a8904be09625965d9aec4bffd30d853438a053e,0xe31536f9335cbd5eb12d1d01f60dcd8cbeb57acd,6963566065004006386436,6598131220369521367829,162,stakeDelegatedLockeds
0xf2ae28b7e956bf503f3584858b03ff46b44e9105e49c1ca0211942ea65fbe6c9-209,12337561,209,1619728233,0x85fe868adf7f5950b052469075556fb207e5372d,0x8556df07fd7a50195dffc55420b7a211e7c09a75,335731501134322072738,329310889627473147893,162,stakeDelegatedLockeds
0x72e3912ad2ad62710c5845ff45e275916fc7af5d86e49cdd46df25829151f42a-222,12338535,222,1619741253,0x5a8904be09625965d9aec4bffd30d853438a053e,0x814b1b9d07c3b471dbf6e8b8bac91954921aec64,24238814819642228222830,22966807425003556905059,162,stakeDelegatedLockeds
0x3c40bd7d035b51342068b6ac2861f852cd01a434a5c1466b405c84cc5f66cdca-263,12338619,263,1619742444,0x5a8904be09625965d9aec4bffd30d853438a053e,0x530c089612e76ba209f7a318359657c8e55ff18a,765409312346045917293,725242071807515264307,162,stakeDelegatedLockeds
0x826060606635f16465d72d213569d76a9afa2fe80f62b7cd38503467b4815483-264,12338626,264,1619742550,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,0x5679a20d3a7ebd0a5de264d585d00cc5f520b9f6,3144742661270339896609745,2985000000000000000000000,162,stakeDelegatedLockeds
0x83cded2068adc989022f16a9e7e6b375607f38be284ef51a0c3ebbaadc3ea989-90,12338710,90,1619743601,0x5a8904be09625965d9aec4bffd30d853438a053e,0x6d987f49a9407707a3a98c9eeeaf6e8abd7fcc31,1192577905216701000339,1129993660673149880319,162,stakeDelegatedLockeds
0x8839a2910f6fdb961d500f22bb3cd418ce53595a4ab78332ea5d7033093ad85c-293,12338867,293,1619745833,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,0x628d1f58c1d91894991cb65e01265613d62c0dd9,6300000000000000004154,5811590427907637280655,162,stakeDelegatedLockeds
0xcea702d6095447c3d426e99be9af460e4af4e87f580cd1873977e6036a7e498d-256,12339054,256,1619748349,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,0x717d41beaea9ecc3cf4dd6ae5a02effeb3c0ee38,16715999999999999999999,16317088897124540389021,162,stakeDelegatedLockeds
0x7d9a766f2c59cd4ed22ce158922042789074edeebd3c243acb2a5c35976af038-64,12339532,64,1619754693,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x309608e212a6199812269ef5f2b846b4725c6902,8277001206379147575518202,7855810650855992186447464,162,stakeDelegatedLockeds
0x54d264f34f864a311460130272ca4382bb9ba4e376b6f8da5a60229be2421586-8,12339535,8,1619754755,0x5a8904be09625965d9aec4bffd30d853438a053e,0x45a74db1ade7723446a6a1aa2fb85a2ccc0ca15a,12068205760058551580553571,11434889028979120560266601,162,stakeDelegatedLockeds
0xc584c80d8f69f301a4be8c0198ed81b8dc0175a045e406539c4b50a63e15a5d3-415,12339866,415,1619759045,0x5a8904be09625965d9aec4bffd30d853438a053e,0x9e25ed20deaa45568d4bda29a20f4ce07ecf2a60,710382618626340126818,673103075437486087954,162,stakeDelegatedLockeds
0x7a9c2c8f7f54f2af6158fc88eeacf23cc83906e966583b9656e1fe6757f8dd1b-242,12340311,242,1619765139,0x85fe868adf7f5950b052469075556fb207e5372d,0x25d683e746f0ab955c95568eaa3371739908e360,1101424317523952272369,1080360408944851844140,162,stakeDelegatedLockeds
0xb8374b091e1921e32fb2cc9b1ad9e9acd19e5d39ae790b505e5338596aef45d7-136,12340500,136,1619767428,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x117eec859b7652680212c97aaa152a57344bd3c3,50002908627386811838838,48747757924916632619987,162,stakeDelegatedLockeds
0x13732a4c105b8f59ca21719066436a22e60c36cad7499b98bce2bf2b901b4702-235,12340838,235,1619772052,0x5a8904be09625965d9aec4bffd30d853438a053e,0x3eb90c5ec62c32d5d5d7c240d2871a48910ced51,621042257567434636086,588451128426553177183,162,stakeDelegatedLockeds
0x724424ecc5e901c82d59e93bd84a9fc200ea5a1fa66dede9f04843d00bda7d86-306,12340844,306,1619772133,0xc9348dcaef652791033a22f79a2024363e23d32b,0x51018972e0ad6703aa563e43ef11a1bf1ee0ed0e,569809062348862292785,497500000000000000000,162,stakeDelegatedLockeds
0x6542490bd784bf08c3f52876dba2b8bd38e79d99466f6f12ff5c592d5ed2940d-214,12340974,214,1619773988,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xbdfb5554314aeb0eaeed5a00c067cba51e4a615f,15971625994620570273959,14925000000000000000000,162,stakeDelegatedLockeds
0xcdf87766f66344338bd8a51909c52ae2f314a4fa4ed8cadc9b61d6fb61c9dd13-372,12341025,372,1619774864,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x27e29b6e4043b54d32a890d0f344e2d737ba4781,683363357771345812542,638582328322272573356,162,stakeDelegatedLockeds
0xd0f261c761f0ed9ca7e819c6aaea655ad6a640cf85021daf8e9d461b464ee3e8-303,12341099,303,1619775990,0x5a8904be09625965d9aec4bffd30d853438a053e,0x024f36b02608a5129c61f8df54dc7286f9113dee,1573951059388846181079,1491353069295717770836,162,stakeDelegatedLockeds
0x01343fbcec73df618bf654e454c77ed3201b4c7092d60db79396b17246ae6590-349,12341204,349,1619777488,0x5a8904be09625965d9aec4bffd30d853438a053e,0xaf5022e869cbd3c9fc9e0f7138b5449115bd1a84,160000000000000000044,151603501051657795529,162,stakeDelegatedLockeds
0xe5d7b5951e3b5d4bb23ec3bb8e94ce8c824e740460cf520321d81c5f7d466307-355,12341306,355,1619778740,0x5a8904be09625965d9aec4bffd30d853438a053e,0xfac7fa34170cd2d34710069d8baf4e911f9f9ae7,1118481259936973212537,1059785467919465340907,162,stakeDelegatedLockeds
0xd437bca4dbf7ecaa40242208ee293889b914bdf62d959f35f6d6cc5e604d43fd-338,12341318,338,1619778838,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0xfac7fa34170cd2d34710069d8baf4e911f9f9ae7,993815905456151072972,943243740142919435465,162,stakeDelegatedLockeds
0xfb580139fa36ce5ccd3136bf57daec3f8fe7589ce71cd9f142d6c2ec43161db0-404,12342066,404,1619788997,0x632484e0411a40ca7f2552defb70605ec3e58676,0xb518c6e08769cd10eb5d30e5ee2581b87f98dc4c,11017421587494097261186,9777128257670905547438,162,stakeDelegatedLockeds
0xaacdd9181505df4fe448e18973d20beee5f5793579d7f5b174512f6ed000139b-371,12342248,371,1619790977,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,0xd0f61156f145a029c9ae46ddc35168d9d87a7517,533461974460700260042,491685210715172488437,162,stakeDelegatedLockeds
0xb24bf8579585dd5075e06e7d40cd73634d6b89e0eaf5c8c2f95c13521ae0f0df-83,12342249,83,1619790981,0x5a8904be09625965d9aec4bffd30d853438a053e,0x42e683e7942daec47d7b6de5be1e5b3cf1ee98ef,1660504887158420737043,1573364715041278420199,162,stakeDelegatedLockeds
0xfaec35fa4c2b33c840761f0e2a94f4ed6c09d6e988379b05f863d41082051eb6-119,12342601,119,1619795906,0x5a8904be09625965d9aec4bffd30d853438a053e,0x39ae2a8b1ab84b530f74f72c76b62bd391ae832d,55807918808978576905966,52879224236548853433135,162,stakeDelegatedLockeds
0x5e9476af1b6286da61268a560d19760d08eba69108e12af9a636eb932017b430-222,12342900,222,1619800128,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x8e4f5de6bf3242e8aee030a896238137ab66af98,223100000000000000098,211747142776203244371,162,stakeDelegatedLockeds
0xc3aa4671805ddc69b2d49b9a346ce49ec6aae3d270d12eff5c72f4ca6b82038a-238,12343409,238,1619806935,0x5a8904be09625965d9aec4bffd30d853438a053e,0x138d1edd9639be10f72880cfd7d3732dcf097907,1340858299682120815526,1270492579037390541001,162,stakeDelegatedLockeds
0x61ea6a2ddab5bf2f9ceca253fbc06ef8fcee0f98309be76c3a2f6ab174bfd802-298,12343588,298,1619809383,0x34f38671e9ffb8464a268752680444feb8139feb,0x95af59e1e27c07362dd85de7430dc4e81736ffe6,4087772012903562382192,3980000000000000000000,162,stakeDelegatedLockeds
0xf6b60a4484f0359beadfe5509237f37602aebad212de8ae62fb15474ccda8669-236,12343836,236,1619812749,0x4d7fdee1f02b7864658d7bc8c650b8901d033b9f,0x93f513a75b6c737354ad71c054b9e66ff9b7bd42,5232824396264275839497,4848529293981424325911,162,stakeDelegatedLockeds
0xafdfeb98ba5859dfd808591a3ee733c5a5249a5897aa63e11eee66f2a73d635d-271,12343978,271,1619814809,0x4d6a8776a164776c93618233a0003e8894e7e6c2,0x09ccd85a14d132551ef0b069a81bd3f766daaea6,7058031092530259200089,6792436685809629724992,163,stakeDelegatedLockeds
0x2e348ea37b96281d8946a5109503f183db1edafad5c2e2baff66a14d66869dfb-238,12344130,238,1619816851,0x5a8904be09625965d9aec4bffd30d853438a053e,0x521851d38836df7e78ae2cbb51b05c9fa781d944,8056425819522545325676,7631873375260770286424,163,stakeDelegatedLockeds
0xca2be7371aefa998e74bc54073885410ac6de794006ac1dc4a7b61edcff7a3ab-239,12344130,239,1619816851,0x7ed9d36539f349808c42187ed4e1753d5947db7a,0x521851d38836df7e78ae2cbb51b05c9fa781d944,1584324718104527549040,1467629624991372288781,163,stakeDelegatedLockeds
0x04b80e1a6201a400c27bebfc5b3cdc875cd931830241d12b5c3f6087c0bea8f2-245,12344251,245,1619818543,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0x797ee64ed04b810652773c8775962a32292feb56,6000000000000000004490,5315885874972339065928,163,stakeDelegatedLockeds
0xb5300f938ac2e5281677657b17de150b61e8eacdbf1e4524a2f24a328cbcd38e-197,12344369,197,1619819876,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x6de217d2a87fd1fdb0546c7fb0d259ed74336fa3,3410369976531041519070,1771441728502791240188,163,stakeDelegatedLockeds
0x9f7d75561600a526c10e3cdef36e1c7eb4f3eb85c1d5c9d20b88f102a95b51fc-362,12344579,362,1619822407,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,0xa2e9265824215aef3d19a365dc994aa972b85db3,6000058521837268141013,5090632133961838567339,163,stakeDelegatedLockeds
0x24a4b0fca145e80b294b4b90475da1803bf1a9fb2756c162db29d67b9ced9cd2-412,12344595,412,1619822602,0x5a8904be09625965d9aec4bffd30d853438a053e,0x2369602aa298203d511cca3285063c238a028430,2000000000000000000569,1894545662292429800818,163,stakeDelegatedLockeds
0x2a4b9fe0c10e6d7ec642641b13b3777d2dbc0f30230516cd5c4f75d6c3a5bf97-246,12344744,246,1619824550,0x371bff423d9cd52abc79959a52dd8a5ee7216112,0x3df439751a311a28a69b91c6c45c066695e822bb,121875424003400000000,121875424003400000000,163,stakeDelegatedLockeds
0x42b9b03dc88802d556f52edb6a650e5a2843f5937377c5de9d4dc62779816567-126,12345046,126,1619828473,0x5a8904be09625965d9aec4bffd30d853438a053e,0x08dfc55faa5bb90652c8ce769c44b0077cc6e38b,299484101038390540986,283693152273915285371,163,stakeDelegatedLockeds
0xa971990a89acc1b13fa6e25571cc7f82d565cfa8ea34e775b99d2501cda041e0-325,12345586,325,1619835895,0x2c313e9fd1794685d2052af79457c858813b108f,0x367c814f126697c716407fde3946ad79a2e17938,479830312021899999999,376762166558871596758,163,stakeDelegatedLockeds
0x1802e47e0d2435a3e7466f2c6b12513f794448b4502131651c6e7a6a03c294ad-382,12346524,382,1619848357,0x75a77853c1bf2490bc39c737581c18ca1dd13231,0x0bc76380dfd0e86e41ba26b4d6f2c437f4bc94ce,25625013010463690421095,23258119563253732939329,163,stakeDelegatedLockeds
0xf9deb37ecdd0cc2260428e92c6fc241be75b427595ce7fffd02138fb2a437ab1-250,12346547,250,1619848609,0x632484e0411a40ca7f2552defb70605ec3e58676,0x0bc76380dfd0e86e41ba26b4d6f2c437f4bc94ce,21280881636850515419952,18885172682869572779136,163,stakeDelegatedLockeds
0xa691be71b0507c7424e4b9cf900285ffa06ef740051abdc1614763312c5afe2b-128,12346563,128,1619848862,0x3eb3297b0e34a7897aa004b66a354053425f7894,0x5d3ab0f36e11a18d8d24c6eb25a84fa52477d8bc,12294621755805620526105,11629486037962494596519,163,stakeDelegatedLockeds
